time,x,y,z
0.003,0.06,0.58,0.93
0.008,0.07,0.59,0.96
0.017,0.08,0.58,0.96
0.018,0.08,0.57,0.97
0.023,0.07,0.57,0.95
0.029,0.08,0.56,0.93
0.034,0.08,0.56,0.89
0.037,0.08,0.56,0.86
0.042,0.08,0.56,0.83
0.085,0.08,0.56,0.83
0.086,0.08,0.57,0.82
0.086,0.08,0.57,0.82
0.087,0.08,0.57,0.83
0.087,0.07,0.57,0.82
0.088,0.06,0.57,0.81
0.088,0.05,0.57,0.81
0.088,0.04,0.57,0.81
0.089,0.03,0.57,0.80
0.092,0.04,0.57,0.81
0.099,0.04,0.57,0.81
0.102,0.04,0.57,0.82
0.107,0.05,0.58,0.85
0.116,0.05,0.58,0.88
0.117,0.06,0.57,0.93
0.121,0.07,0.56,0.96
0.126,0.08,0.56,0.96
0.132,0.07,0.55,0.95
0.136,0.07,0.56,0.93
0.141,0.06,0.56,0.90
0.186,0.06,0.56,0.86
0.187,0.07,0.56,0.84
0.187,0.07,0.57,0.83
0.188,0.07,0.58,0.82
0.188,0.07,0.58,0.83
0.189,0.07,0.58,0.84
0.189,0.07,0.58,0.84
0.190,0.07,0.57,0.84
0.191,0.05,0.57,0.84
0.191,0.04,0.57,0.83
0.199,0.03,0.58,0.82
0.201,0.02,0.58,0.82
0.205,0.01,0.58,0.82
0.210,0.01,0.57,0.83
0.217,0.02,0.57,0.83
0.220,0.03,0.57,0.82
0.225,0.04,0.56,0.82
0.232,0.05,0.56,0.83
0.235,0.05,0.56,0.84
0.240,0.07,0.57,0.85
0.284,0.07,0.57,0.86
0.284,0.07,0.57,0.86
0.285,0.06,0.57,0.86
0.285,0.06,0.56,0.86
0.286,0.06,0.56,0.85
0.286,0.06,0.56,0.84
0.287,0.06,0.56,0.84
0.287,0.06,0.56,0.85
0.288,0.06,0.57,0.84
0.290,0.06,0.57,0.84
0.299,0.06,0.56,0.84
0.300,0.06,0.56,0.84
0.304,0.06,0.56,0.84
0.309,0.05,0.56,0.84
0.315,0.04,0.57,0.84
0.320,0.04,0.57,0.84
0.324,0.03,0.57,0.84
0.333,0.03,0.56,0.84
0.335,0.03,0.56,0.84
0.340,0.02,0.56,0.84
0.345,0.02,0.55,0.83
0.400,0.00,0.55,0.83
0.401,-0.01,0.55,0.82
0.402,-0.03,0.54,0.82
0.403,-0.04,0.54,0.83
0.403,-0.04,0.53,0.83
0.404,-0.04,0.53,0.84
0.405,-0.03,0.52,0.86
0.405,-0.02,0.52,0.88
0.406,-0.00,0.51,0.88
0.407,0.01,0.52,0.90
0.407,0.02,0.52,0.90
0.408,0.02,0.52,0.88
0.410,0.01,0.52,0.86
0.418,-0.00,0.53,0.86
0.419,-0.00,0.53,0.85
0.424,-0.00,0.54,0.84
0.436,-0.01,0.53,0.83
0.437,-0.01,0.52,0.82
0.440,-0.01,0.52,0.82
0.444,-0.01,0.53,0.82
0.504,-0.02,0.53,0.83
0.505,-0.02,0.54,0.84
0.506,-0.03,0.54,0.85
0.506,-0.03,0.54,0.86
0.507,-0.03,0.55,0.87
0.508,-0.03,0.55,0.89
0.508,-0.03,0.56,0.89
0.509,-0.02,0.56,0.90
0.510,-0.02,0.57,0.91
0.510,-0.01,0.58,0.91
0.511,-0.00,0.59,0.93
0.511,-0.01,0.59,0.94
0.512,-0.01,0.59,0.94
0.520,-0.02,0.59,0.94
0.521,-0.02,0.58,0.93
0.524,-0.03,0.58,0.93
0.528,-0.06,0.57,0.94
0.536,-0.07,0.57,0.94
0.538,-0.09,0.58,0.95
0.543,-0.10,0.59,0.96
0.648,-0.11,0.61,0.97
0.649,-0.11,0.62,1.00
0.649,-0.11,0.62,1.00
0.650,-0.08,0.67,1.04
0.651,-0.06,0.69,1.05
0.652,-0.04,0.70,1.05
0.653,-0.02,0.70,1.05
0.653,0.00,0.70,1.05
0.654,0.02,0.70,1.06
0.655,0.02,0.69,1.05
0.655,0.01,0.68,1.04
0.656,-0.02,0.62,1.03
0.657,-0.06,0.59,1.04
0.658,-0.11,0.62,1.04
0.659,-0.14,0.65,1.00
0.771,-0.16,0.68,0.98
0.771,-0.15,0.69,0.99
0.772,-0.14,0.68,1.01
0.773,-0.12,0.69,1.02
0.774,-0.09,0.70,1.03
0.775,-0.07,0.71,1.04
0.775,-0.04,0.74,1.05
0.776,-0.01,0.75,1.07
0.777,0.01,0.76,1.09
0.779,0.03,0.76,1.13
0.780,0.04,0.76,1.16
0.781,0.05,0.76,1.18
0.781,0.04,0.75,1.20
0.782,0.04,0.74,1.22
0.783,0.04,0.74,1.25
0.786,0.04,0.71,1.28
0.788,0.04,0.72,1.31
0.794,0.05,0.74,1.35
0.795,0.09,0.76,1.39
0.796,0.15,0.76,1.42
0.797,0.21,0.76,1.43
0.798,0.27,0.73,1.41
0.799,0.29,0.71,1.35
0.800,0.30,0.72,1.31
0.800,0.32,0.74,1.27
0.801,0.35,0.75,1.24
0.802,0.36,0.76,1.21
0.802,0.37,0.76,1.18
0.803,0.38,0.76,1.15
0.804,0.39,0.75,1.13
0.804,0.40,0.76,1.12
0.805,0.41,0.77,1.10
0.806,0.43,0.79,1.07
0.806,0.45,0.80,1.05
0.807,0.46,0.82,1.04
0.808,0.48,0.82,1.01
0.809,0.49,0.83,0.98
0.810,0.49,0.83,0.96
0.810,0.48,0.83,0.95
0.830,0.45,0.82,0.95
0.832,0.44,0.81,0.96
0.832,0.44,0.80,0.98
0.833,0.45,0.78,1.01
0.834,0.45,0.74,1.03
0.839,0.43,0.72,1.06
0.843,0.43,0.71,1.09
0.921,0.44,0.70,1.10
0.921,0.45,0.69,1.11
0.922,0.45,0.68,1.13
0.923,0.47,0.68,1.12
0.923,0.50,0.69,1.08
0.924,0.52,0.71,1.03
0.924,0.54,0.72,0.98
0.925,0.55,0.73,0.93
0.926,0.56,0.73,0.89
0.926,0.56,0.72,0.85
0.927,0.55,0.72,0.83
0.928,0.52,0.71,0.83
0.928,0.49,0.68,0.83
0.929,0.46,0.67,0.83
0.929,0.44,0.66,0.84
0.930,0.44,0.65,0.86
0.931,0.44,0.65,0.88
0.933,0.45,0.65,0.90
0.938,0.45,0.64,0.91
0.943,0.46,0.62,0.91
1.020,0.47,0.61,0.92
1.021,0.48,0.61,0.91
1.022,0.50,0.61,0.90
1.023,0.51,0.60,0.88
1.024,0.53,0.60,0.85
1.025,0.54,0.60,0.80
1.025,0.56,0.60,0.75
1.026,0.58,0.60,0.70
1.027,0.60,0.60,0.66
1.028,0.61,0.60,0.62
1.029,0.62,0.61,0.58
1.030,0.62,0.62,0.53
1.030,0.62,0.62,0.49
1.032,0.61,0.62,0.46
1.032,0.61,0.62,0.42
1.033,0.60,0.62,0.39
1.034,0.60,0.63,0.36
1.035,0.59,0.63,0.35
1.116,0.58,0.63,0.34
1.117,0.58,0.63,0.35
1.118,0.58,0.62,0.37
1.118,0.58,0.63,0.40
1.119,0.59,0.62,0.42
1.120,0.59,0.62,0.44
1.121,0.60,0.62,0.46
1.122,0.61,0.61,0.48
1.123,0.62,0.61,0.49
1.123,0.63,0.60,0.49
1.124,0.64,0.59,0.48
1.125,0.64,0.59,0.45
1.126,0.63,0.58,0.43
1.127,0.60,0.57,0.41
1.128,0.58,0.57,0.38
1.129,0.55,0.57,0.36
1.135,0.52,0.57,0.34
1.136,0.51,0.57,0.32
1.137,0.50,0.57,0.30
1.138,0.49,0.57,0.29
1.139,0.48,0.57,0.30
1.140,0.48,0.57,0.32
1.216,0.47,0.57,0.34
1.216,0.45,0.57,0.37
1.217,0.44,0.57,0.40
1.218,0.45,0.56,0.42
1.219,0.44,0.55,0.45
1.220,0.42,0.54,0.47
1.221,0.41,0.53,0.49
1.221,0.39,0.53,0.50
1.222,0.37,0.52,0.49
1.223,0.34,0.53,0.48
1.223,0.32,0.54,0.46
1.224,0.31,0.55,0.44
1.225,0.30,0.55,0.43
1.226,0.30,0.55,0.41
1.226,0.30,0.55,0.38
1.227,0.31,0.55,0.34
1.229,0.31,0.55,0.31
1.230,0.30,0.56,0.29
1.295,0.30,0.57,0.26
1.296,0.29,0.57,0.24
1.297,0.29,0.58,0.22
1.298,0.28,0.58,0.22
1.298,0.27,0.58,0.23
1.299,0.26,0.58,0.26
1.300,0.25,0.58,0.29
1.300,0.23,0.58,0.32
1.301,0.22,0.58,0.35
1.301,0.21,0.58,0.38
1.302,0.20,0.59,0.41
1.303,0.19,0.58,0.43
1.303,0.19,0.59,0.43
1.304,0.19,0.58,0.43
1.304,0.18,0.58,0.41
1.309,0.18,0.58,0.38
1.402,0.18,0.58,0.35
1.403,0.18,0.59,0.32
1.404,0.17,0.59,0.30
1.404,0.17,0.59,0.28
1.405,0.17,0.59,0.27
1.406,0.16,0.59,0.27
1.407,0.15,0.59,0.27
1.408,0.14,0.59,0.27
1.409,0.12,0.58,0.26
1.409,0.11,0.58,0.27
1.410,0.10,0.57,0.28
1.411,0.08,0.57,0.30
1.412,0.07,0.56,0.31
1.413,0.07,0.56,0.33
1.414,0.07,0.55,0.34
1.415,0.07,0.55,0.35
1.415,0.08,0.54,0.35
1.416,0.08,0.54,0.36
1.417,0.08,0.53,0.36
1.418,0.07,0.52,0.36
1.419,0.07,0.51,0.36
1.420,0.05,0.50,0.35
1.422,0.04,0.49,0.35
1.432,0.03,0.47,0.33
1.433,0.02,0.46,0.33
1.438,0.00,0.45,0.32
1.443,-0.01,0.44,0.31
1.553,-0.02,0.44,0.31
1.554,-0.03,0.43,0.30
1.554,-0.03,0.42,0.30
1.556,-0.03,0.41,0.30
1.556,-0.04,0.41,0.31
1.557,-0.05,0.41,0.32
1.558,-0.06,0.40,0.33
1.558,-0.08,0.40,0.34
1.559,-0.10,0.40,0.35
1.560,-0.12,0.40,0.35
1.561,-0.14,0.40,0.35
1.561,-0.16,0.40,0.34
1.562,-0.17,0.39,0.34
1.563,-0.19,0.39,0.33
1.563,-0.20,0.38,0.33
1.564,-0.21,0.37,0.33
1.565,-0.22,0.36,0.33
1.566,-0.22,0.35,0.33
1.566,-0.22,0.35,0.33
1.567,-0.23,0.34,0.35
1.568,-0.23,0.34,0.36
1.569,-0.24,0.35,0.38
1.570,-0.27,0.33,0.38
1.571,-0.28,0.35,0.40
1.571,-0.28,0.37,0.43
1.572,-0.28,0.37,0.45
1.575,-0.29,0.37,0.46
1.580,-0.29,0.38,0.46
1.586,-0.29,0.38,0.47
1.654,-0.28,0.40,0.48
1.655,-0.27,0.40,0.49
1.656,-0.27,0.41,0.49
1.656,-0.27,0.42,0.49
1.731,-0.27,0.42,0.51
1.731,-0.27,0.43,0.52
1.732,-0.28,0.44,0.55
1.732,-0.30,0.46,0.58
1.733,-0.32,0.47,0.61
1.734,-0.34,0.48,0.65
1.734,-0.36,0.49,0.69
1.735,-0.38,0.49,0.73
1.736,-0.38,0.49,0.79
1.736,-0.38,0.50,0.83
1.738,-0.38,0.50,0.87
1.738,-0.39,0.50,0.90
1.739,-0.39,0.50,0.92
1.740,-0.40,0.50,0.92
1.740,-0.40,0.51,0.92
1.741,-0.41,0.52,0.91
1.741,-0.41,0.53,0.90
1.742,-0.41,0.54,0.88
1.743,-0.41,0.55,0.87
1.743,-0.38,0.57,0.86
1.744,-0.36,0.59,0.85
1.745,-0.35,0.61,0.84
1.745,-0.34,0.63,0.83
1.746,-0.32,0.66,0.83
1.747,-0.29,0.67,0.84
1.747,-0.28,0.67,0.85
1.748,-0.27,0.68,0.87
1.749,-0.28,0.68,0.89
1.749,-0.29,0.68,0.91
1.818,-0.30,0.68,0.93
1.819,-0.30,0.67,0.96
1.819,-0.29,0.66,0.99
1.820,-0.29,0.65,1.03
1.821,-0.29,0.64,1.05
1.821,-0.29,0.63,1.06
1.822,-0.29,0.62,1.07
1.823,-0.29,0.62,1.07
1.823,-0.29,0.62,1.07
1.824,-0.29,0.62,1.07
1.825,-0.28,0.62,1.08
1.825,-0.26,0.64,1.10
1.826,-0.23,0.65,1.13
1.827,-0.20,0.66,1.15
1.828,-0.18,0.67,1.16
1.829,-0.15,0.67,1.16
1.917,-0.14,0.67,1.13
1.918,-0.14,0.66,1.12
1.919,-0.13,0.67,1.11
1.919,-0.11,0.67,1.11
1.920,-0.08,0.68,1.13
1.921,-0.05,0.68,1.15
1.921,-0.01,0.69,1.17
1.922,0.02,0.69,1.19
1.923,0.05,0.69,1.22
1.923,0.06,0.69,1.25
1.924,0.07,0.70,1.28
1.924,0.08,0.69,1.32
1.925,0.08,0.70,1.35
1.926,0.07,0.71,1.37
1.926,0.06,0.71,1.39
1.927,0.05,0.71,1.41
1.927,0.04,0.71,1.44
1.928,0.04,0.72,1.47
1.929,0.04,0.72,1.49
1.929,0.06,0.73,1.50
1.988,0.07,0.73,1.52
1.989,0.10,0.74,1.52
1.989,0.12,0.76,1.51
1.990,0.14,0.76,1.50
1.991,0.17,0.77,1.50
1.991,0.21,0.79,1.50
1.992,0.24,0.79,1.50
1.992,0.27,0.80,1.48
1.993,0.30,0.80,1.46
1.994,0.32,0.81,1.43
1.994,0.35,0.80,1.40
1.995,0.37,0.80,1.35
1.995,0.38,0.80,1.31
1.996,0.39,0.80,1.27
2.054,0.40,0.79,1.24
2.055,0.41,0.78,1.22
2.056,0.41,0.77,1.19
2.057,0.40,0.76,1.17
2.058,0.40,0.75,1.15
2.059,0.38,0.73,1.13
2.060,0.37,0.72,1.11
2.061,0.35,0.72,1.11
2.063,0.34,0.71,1.11
2.064,0.33,0.70,1.11
2.064,0.33,0.69,1.10
2.065,0.32,0.68,1.09
2.066,0.33,0.67,1.08
2.066,0.34,0.66,1.07
2.074,0.36,0.65,1.05
2.075,0.38,0.64,1.05
2.137,0.39,0.64,1.04
2.138,0.41,0.65,1.02
2.138,0.42,0.65,0.98
2.139,0.44,0.65,0.95
2.139,0.45,0.64,0.91
2.145,0.45,0.63,0.89
2.146,0.44,0.61,0.87
2.146,0.43,0.59,0.86
2.147,0.40,0.57,0.85
2.148,0.38,0.56,0.86
2.149,0.35,0.55,0.88
2.150,0.32,0.53,0.92
2.150,0.30,0.50,0.94
2.151,0.28,0.48,0.96
2.152,0.26,0.46,0.96
2.154,0.24,0.44,0.96
2.158,0.23,0.42,0.96
2.165,0.22,0.41,0.97
2.169,0.23,0.41,0.98
