time,x,y,z
0.004,0.08,0.67,0.77
0.012,0.08,0.67,0.78
0.014,0.08,0.67,0.79
0.019,0.09,0.67,0.80
0.028,0.10,0.67,0.81
0.029,0.11,0.68,0.82
0.033,0.12,0.68,0.83
0.038,0.12,0.68,0.83
0.078,0.11,0.68,0.82
0.079,0.10,0.68,0.82
0.079,0.10,0.68,0.81
0.080,0.09,0.68,0.80
0.080,0.09,0.68,0.79
0.081,0.09,0.68,0.78
0.081,0.09,0.68,0.78
0.082,0.09,0.68,0.78
0.083,0.09,0.67,0.77
0.088,0.09,0.67,0.76
0.095,0.10,0.67,0.75
0.098,0.10,0.67,0.74
0.103,0.10,0.68,0.74
0.112,0.10,0.68,0.73
0.113,0.10,0.67,0.73
0.117,0.11,0.67,0.72
0.123,0.12,0.66,0.72
0.129,0.12,0.66,0.73
0.132,0.13,0.66,0.73
0.137,0.13,0.67,0.75
0.184,0.14,0.68,0.76
0.185,0.14,0.68,0.77
0.185,0.14,0.68,0.79
0.186,0.14,0.67,0.80
0.186,0.14,0.67,0.81
0.187,0.13,0.66,0.80
0.187,0.12,0.66,0.80
0.188,0.11,0.67,0.79
0.188,0.11,0.67,0.78
0.189,0.11,0.67,0.79
0.193,0.11,0.67,0.78
0.198,0.12,0.66,0.78
0.202,0.12,0.66,0.78
0.207,0.11,0.66,0.77
0.212,0.11,0.66,0.77
0.216,0.10,0.67,0.76
0.221,0.10,0.67,0.75
0.266,0.11,0.67,0.74
0.267,0.11,0.66,0.74
0.267,0.12,0.66,0.74
0.268,0.12,0.66,0.75
0.268,0.12,0.66,0.76
0.269,0.11,0.67,0.77
0.269,0.11,0.67,0.78
0.270,0.11,0.67,0.79
0.270,0.12,0.66,0.80
0.271,0.12,0.66,0.79
0.279,0.12,0.66,0.79
0.281,0.12,0.66,0.78
0.285,0.13,0.66,0.78
0.294,0.13,0.66,0.78
0.296,0.13,0.66,0.77
0.300,0.13,0.65,0.76
0.305,0.14,0.65,0.75
0.311,0.14,0.65,0.75
0.315,0.14,0.66,0.74
0.320,0.14,0.66,0.73
0.328,0.14,0.65,0.72
0.330,0.14,0.65,0.72
0.335,0.15,0.65,0.71
0.375,0.14,0.65,0.71
0.376,0.14,0.66,0.71
0.377,0.13,0.65,0.70
0.377,0.12,0.65,0.70
0.378,0.12,0.65,0.70
0.378,0.12,0.64,0.71
0.378,0.12,0.64,0.71
0.379,0.12,0.63,0.71
0.380,0.11,0.63,0.71
0.384,0.11,0.63,0.71
0.389,0.10,0.62,0.71
0.395,0.09,0.62,0.70
0.399,0.08,0.62,0.69
0.404,0.09,0.62,0.69
0.411,0.09,0.60,0.69
0.414,0.10,0.59,0.68
0.419,0.10,0.58,0.67
0.428,0.10,0.58,0.67
0.429,0.09,0.57,0.65
0.434,0.09,0.57,0.63
0.439,0.09,0.56,0.62
0.476,0.08,0.54,0.60
0.476,0.06,0.53,0.59
0.477,0.04,0.52,0.59
0.477,0.03,0.51,0.58
0.478,0.01,0.48,0.57
0.479,0.00,0.46,0.55
0.479,-0.00,0.43,0.55
0.480,-0.00,0.39,0.55
0.483,0.01,0.36,0.56
0.488,0.02,0.35,0.58
0.494,0.02,0.34,0.61
0.498,0.03,0.34,0.65
0.503,0.02,0.33,0.71
0.511,-0.01,0.32,0.77
0.513,-0.05,0.32,0.84
0.518,-0.08,0.31,0.91
0.523,-0.13,0.30,0.97
0.528,-0.17,0.29,1.00
0.533,-0.19,0.29,1.04
0.538,-0.20,0.29,1.06
0.573,-0.18,0.30,1.10
0.574,-0.18,0.31,1.09
0.575,-0.16,0.34,1.09
0.575,-0.11,0.38,1.08
0.576,-0.04,0.43,1.06
0.576,0.02,0.48,1.06
0.577,0.05,0.53,1.08
0.577,0.06,0.57,1.09
0.582,0.09,0.62,1.10
0.587,0.12,0.66,1.09
0.594,0.15,0.71,1.14
0.597,0.16,0.76,1.21
0.602,0.16,0.81,1.28
0.611,0.14,0.83,1.33
0.612,0.12,0.83,1.37
0.617,0.09,0.83,1.39
0.622,0.06,0.82,1.39
0.627,0.04,0.81,1.37
0.631,0.02,0.80,1.37
0.637,0.02,0.79,1.36
0.676,0.02,0.78,1.33
0.677,0.01,0.76,1.31
0.677,0.01,0.75,1.28
0.678,0.00,0.73,1.27
0.678,0.01,0.72,1.27
0.679,0.02,0.71,1.29
0.679,0.02,0.70,1.32
0.679,0.02,0.70,1.32
0.681,0.04,0.71,1.29
0.778,0.08,0.72,1.27
0.778,0.12,0.73,1.24
0.779,0.16,0.73,1.21
0.779,0.19,0.74,1.18
0.780,0.20,0.74,1.13
0.780,0.20,0.73,1.08
0.781,0.21,0.73,1.05
0.781,0.24,0.73,1.06
0.782,0.25,0.73,1.08
0.783,0.26,0.73,1.10
0.783,0.25,0.72,1.12
0.784,0.24,0.70,1.14
0.784,0.24,0.67,1.18
0.785,0.21,0.66,1.20
0.785,0.20,0.67,1.22
0.786,0.20,0.67,1.17
0.787,0.20,0.66,1.14
0.787,0.22,0.64,1.14
0.788,0.24,0.63,1.15
0.788,0.26,0.64,1.16
0.789,0.28,0.66,1.15
0.800,0.29,0.67,1.14
0.800,0.30,0.68,1.12
0.801,0.32,0.68,1.10
0.805,0.33,0.68,1.08
0.812,0.35,0.68,1.07
0.814,0.37,0.70,1.06
0.820,0.39,0.71,1.05
0.861,0.41,0.73,1.05
0.862,0.44,0.74,1.05
0.863,0.46,0.75,1.05
0.863,0.48,0.76,1.06
0.864,0.49,0.76,1.07
0.864,0.50,0.76,1.08
0.865,0.51,0.77,1.07
0.865,0.51,0.77,1.07
0.866,0.51,0.78,1.06
0.869,0.51,0.79,1.06
0.915,0.50,0.79,1.06
0.915,0.49,0.78,1.05
0.916,0.48,0.78,1.04
0.916,0.48,0.79,1.03
0.917,0.49,0.80,1.01
0.917,0.49,0.80,1.00
0.918,0.51,0.81,0.98
0.918,0.52,0.81,0.97
0.919,0.54,0.81,0.95
0.919,0.55,0.79,0.94
0.928,0.57,0.81,0.92
0.930,0.59,0.84,0.93
0.935,0.60,0.84,0.95
0.939,0.61,0.82,0.94
0.985,0.63,0.80,0.91
0.986,0.64,0.79,0.89
0.986,0.64,0.80,0.89
0.986,0.62,0.80,0.87
0.987,0.61,0.78,0.84
0.987,0.60,0.76,0.81
0.988,0.60,0.74,0.79
0.988,0.59,0.73,0.78
0.989,0.58,0.72,0.76
0.989,0.58,0.72,0.75
0.996,0.58,0.72,0.74
0.999,0.59,0.72,0.74
1.003,0.60,0.73,0.73
1.011,0.60,0.73,0.72
1.013,0.60,0.75,0.70
1.019,0.60,0.75,0.68
1.023,0.60,0.76,0.67
1.031,0.59,0.76,0.66
1.032,0.58,0.76,0.65
1.037,0.56,0.76,0.64
1.043,0.55,0.76,0.64
1.054,0.54,0.75,0.64
1.055,0.54,0.75,0.63
1.122,0.54,0.74,0.63
1.123,0.54,0.73,0.61
1.124,0.55,0.73,0.58
1.124,0.55,0.73,0.56
1.125,0.56,0.73,0.53
1.125,0.55,0.73,0.51
1.125,0.55,0.74,0.49
1.126,0.56,0.74,0.48
1.127,0.56,0.75,0.46
1.127,0.56,0.75,0.45
1.128,0.55,0.74,0.44
1.128,0.55,0.74,0.44
1.128,0.55,0.74,0.45
1.129,0.55,0.74,0.46
1.129,0.54,0.74,0.48
1.131,0.53,0.74,0.50
1.137,0.52,0.74,0.51
1.149,0.51,0.73,0.50
1.150,0.50,0.73,0.49
1.151,0.49,0.72,0.47
1.157,0.48,0.72,0.46
1.243,0.48,0.72,0.45
1.244,0.48,0.72,0.42
1.244,0.49,0.71,0.40
1.245,0.49,0.71,0.38
1.252,0.49,0.71,0.37
1.252,0.49,0.71,0.36
1.253,0.49,0.71,0.35
1.253,0.48,0.70,0.36
1.254,0.48,0.70,0.35
1.255,0.47,0.69,0.35
1.255,0.46,0.68,0.34
1.256,0.46,0.67,0.34
1.257,0.46,0.67,0.35
1.257,0.45,0.66,0.36
1.258,0.44,0.66,0.37
1.259,0.44,0.65,0.38
1.259,0.42,0.63,0.36
1.260,0.40,0.62,0.36
1.261,0.40,0.61,0.36
1.261,0.38,0.60,0.37
1.262,0.36,0.60,0.36
1.271,0.35,0.59,0.34
1.274,0.33,0.59,0.32
1.275,0.32,0.59,0.29
1.346,0.31,0.58,0.27
1.347,0.30,0.58,0.26
1.347,0.29,0.58,0.24
1.349,0.29,0.58,0.23
1.349,0.29,0.58,0.21
1.350,0.29,0.58,0.19
1.351,0.29,0.58,0.17
1.351,0.29,0.58,0.15
1.352,0.28,0.58,0.13
1.353,0.27,0.58,0.12
1.354,0.26,0.58,0.11
1.355,0.25,0.58,0.11
1.355,0.24,0.58,0.10
1.356,0.23,0.58,0.10
1.357,0.22,0.58,0.10
1.358,0.22,0.58,0.12
1.359,0.21,0.57,0.13
1.370,0.20,0.56,0.15
1.371,0.19,0.55,0.16
1.440,0.18,0.55,0.17
1.441,0.17,0.55,0.17
1.441,0.17,0.55,0.16
1.442,0.17,0.56,0.16
1.443,0.17,0.56,0.15
1.443,0.17,0.56,0.15
1.444,0.16,0.57,0.15
1.445,0.16,0.58,0.14
1.445,0.17,0.58,0.13
1.446,0.18,0.59,0.13
1.446,0.19,0.59,0.13
1.447,0.18,0.59,0.13
1.448,0.19,0.59,0.12
1.448,0.18,0.59,0.11
1.449,0.18,0.59,0.10
1.450,0.18,0.58,0.10
1.453,0.17,0.58,0.09
1.463,0.17,0.59,0.08
1.464,0.16,0.59,0.08
1.468,0.15,0.60,0.08
1.472,0.14,0.61,0.07
1.548,0.14,0.62,0.06
1.549,0.14,0.64,0.06
1.550,0.14,0.64,0.07
1.550,0.14,0.65,0.07
1.551,0.14,0.66,0.07
1.552,0.14,0.66,0.08
1.552,0.13,0.66,0.08
1.553,0.12,0.66,0.08
1.553,0.11,0.65,0.08
1.554,0.09,0.65,0.09
1.555,0.08,0.64,0.11
1.555,0.08,0.64,0.12
1.558,0.06,0.64,0.13
1.559,0.05,0.64,0.13
1.560,0.04,0.63,0.13
1.561,0.04,0.64,0.14
1.561,0.04,0.64,0.13
1.562,0.04,0.64,0.12
1.567,0.03,0.64,0.12
1.572,0.04,0.64,0.11
1.577,0.04,0.64,0.11
1.581,0.03,0.65,0.11
1.591,0.02,0.66,0.11
1.593,0.02,0.66,0.11
1.596,0.01,0.66,0.11
1.601,0.00,0.66,0.13
1.606,-0.01,0.65,0.14
1.693,-0.02,0.65,0.16
1.694,-0.03,0.64,0.18
1.695,-0.05,0.65,0.21
1.696,-0.06,0.65,0.23
1.697,-0.06,0.65,0.24
1.697,-0.06,0.65,0.26
1.698,-0.06,0.65,0.27
1.699,-0.05,0.66,0.28
1.699,-0.05,0.67,0.29
1.700,-0.05,0.68,0.30
1.701,-0.04,0.70,0.30
1.701,-0.03,0.71,0.30
1.702,-0.02,0.73,0.29
1.715,-0.01,0.74,0.28
1.716,0.00,0.75,0.27
1.717,0.02,0.75,0.27
1.718,0.03,0.76,0.26
1.719,0.04,0.77,0.25
1.720,0.04,0.77,0.24
1.721,0.04,0.77,0.24
1.722,0.04,0.78,0.25
1.723,0.03,0.78,0.26
1.725,0.03,0.78,0.27
1.725,0.02,0.79,0.29
1.738,0.01,0.79,0.31
1.744,0.01,0.80,0.34
1.745,0.01,0.80,0.37
1.745,0.01,0.80,0.39
1.861,0.00,0.81,0.41
1.862,0.01,0.82,0.42
1.862,0.01,0.82,0.43
1.863,0.01,0.82,0.43
1.863,0.02,0.82,0.44
1.864,0.03,0.83,0.44
1.865,0.04,0.84,0.45
1.865,0.06,0.83,0.46
1.866,0.07,0.83,0.45
1.866,0.07,0.82,0.44
1.867,0.06,0.81,0.43
1.867,0.05,0.80,0.42
1.868,0.05,0.78,0.43
1.868,0.04,0.77,0.42
1.869,0.03,0.76,0.43
1.869,0.02,0.76,0.45
