time,x,y,z
0.001,0.15,0.64,0.75
0.007,0.15,0.64,0.74
0.008,0.16,0.64,0.74
0.013,0.17,0.64,0.75
0.022,0.18,0.65,0.76
0.024,0.19,0.64,0.77
0.029,0.19,0.64,0.78
0.039,0.19,0.64,0.79
0.040,0.19,0.64,0.78
0.044,0.18,0.65,0.78
0.049,0.17,0.64,0.76
0.111,0.16,0.63,0.76
0.111,0.16,0.62,0.75
0.112,0.16,0.61,0.76
0.113,0.15,0.61,0.76
0.114,0.14,0.60,0.78
0.117,0.13,0.60,0.79
0.118,0.12,0.60,0.80
0.119,0.11,0.60,0.81
0.119,0.10,0.61,0.82
0.120,0.10,0.61,0.82
0.121,0.11,0.62,0.84
0.122,0.11,0.62,0.85
0.122,0.12,0.62,0.85
0.123,0.12,0.62,0.84
0.124,0.13,0.61,0.83
0.133,0.13,0.61,0.82
0.134,0.12,0.62,0.81
0.143,0.12,0.61,0.79
0.145,0.12,0.61,0.78
0.148,0.11,0.61,0.76
0.205,0.11,0.61,0.75
0.206,0.10,0.62,0.74
0.207,0.10,0.62,0.74
0.207,0.10,0.62,0.74
0.208,0.09,0.62,0.74
0.209,0.09,0.61,0.74
0.210,0.08,0.60,0.75
0.210,0.08,0.59,0.75
0.211,0.07,0.59,0.76
0.212,0.07,0.58,0.75
0.213,0.07,0.58,0.76
0.213,0.07,0.57,0.76
0.214,0.06,0.57,0.77
0.222,0.05,0.56,0.78
0.223,0.04,0.56,0.79
0.227,0.03,0.56,0.81
0.232,0.02,0.55,0.83
0.239,0.01,0.54,0.85
0.242,-0.01,0.53,0.86
0.248,-0.04,0.52,0.86
0.252,-0.06,0.52,0.87
0.325,-0.09,0.52,0.86
0.326,-0.11,0.52,0.86
0.326,-0.13,0.51,0.86
0.327,-0.14,0.50,0.86
0.328,-0.16,0.50,0.85
0.328,-0.17,0.49,0.84
0.329,-0.18,0.49,0.84
0.330,-0.18,0.48,0.83
0.330,-0.19,0.48,0.83
0.331,-0.20,0.48,0.83
0.332,-0.20,0.49,0.84
0.332,-0.20,0.50,0.85
0.333,-0.19,0.50,0.88
0.334,-0.18,0.50,0.91
0.335,-0.17,0.51,0.94
0.336,-0.16,0.51,0.97
0.336,-0.15,0.51,0.99
0.346,-0.14,0.51,1.01
0.347,-0.13,0.52,1.03
0.350,-0.13,0.52,1.05
0.406,-0.13,0.53,1.07
0.407,-0.12,0.53,1.07
0.408,-0.11,0.53,1.08
0.408,-0.10,0.53,1.08
0.409,-0.10,0.51,1.09
0.410,-0.09,0.52,1.07
0.410,-0.09,0.55,1.06
0.411,-0.08,0.57,1.04
0.411,-0.06,0.58,1.03
0.412,-0.03,0.59,1.02
0.412,-0.00,0.59,1.01
0.413,0.02,0.60,1.01
0.414,0.04,0.61,1.01
0.422,0.06,0.62,0.97
0.424,0.10,0.63,0.90
0.428,0.12,0.63,0.87
0.439,0.10,0.65,0.90
0.440,0.08,0.67,0.94
0.445,0.06,0.67,0.96
0.449,0.04,0.65,0.98
0.512,0.02,0.62,1.00
0.513,0.00,0.61,1.02
0.514,-0.00,0.61,1.04
0.514,-0.00,0.61,1.06
0.515,0.01,0.62,1.08
0.517,0.02,0.62,1.08
0.518,0.04,0.63,1.06
0.518,0.07,0.64,1.05
0.519,0.11,0.67,1.05
0.519,0.12,0.68,1.04
0.520,0.12,0.68,1.02
0.520,0.11,0.68,1.01
0.521,0.11,0.67,1.02
0.522,0.11,0.68,1.04
0.607,0.12,0.70,1.05
0.608,0.15,0.72,1.06
0.608,0.18,0.73,1.08
0.609,0.21,0.73,1.11
0.610,0.25,0.74,1.13
0.610,0.26,0.74,1.14
0.611,0.27,0.75,1.17
0.612,0.27,0.76,1.19
0.613,0.27,0.76,1.22
0.614,0.26,0.76,1.23
0.614,0.26,0.76,1.23
0.615,0.25,0.76,1.21
0.616,0.26,0.77,1.20
0.617,0.27,0.77,1.20
0.618,0.29,0.77,1.20
0.619,0.32,0.77,1.20
0.619,0.34,0.77,1.21
0.620,0.35,0.77,1.21
0.621,0.34,0.78,1.22
0.622,0.34,0.78,1.22
0.622,0.34,0.79,1.20
0.637,0.35,0.79,1.20
0.638,0.35,0.80,1.20
0.638,0.36,0.80,1.20
0.641,0.36,0.81,1.20
0.646,0.37,0.81,1.20
0.656,0.39,0.82,1.20
0.657,0.40,0.82,1.19
0.661,0.41,0.82,1.20
0.666,0.42,0.81,1.20
0.728,0.42,0.81,1.18
0.729,0.43,0.80,1.16
0.730,0.45,0.79,1.15
0.731,0.46,0.78,1.14
0.731,0.48,0.77,1.14
0.733,0.49,0.76,1.13
0.735,0.49,0.75,1.13
0.735,0.49,0.75,1.12
0.736,0.48,0.75,1.12
0.737,0.46,0.76,1.11
0.737,0.46,0.75,1.10
0.738,0.45,0.74,1.09
0.738,0.46,0.73,1.09
0.739,0.46,0.72,1.07
0.740,0.46,0.71,1.06
0.747,0.46,0.69,1.04
0.813,0.46,0.67,1.03
0.814,0.45,0.66,1.04
0.815,0.44,0.64,1.05
0.815,0.42,0.63,1.04
0.816,0.40,0.61,1.03
0.817,0.39,0.61,1.02
0.818,0.39,0.60,1.01
0.819,0.39,0.59,1.00
0.820,0.40,0.58,0.99
0.820,0.41,0.58,0.96
0.821,0.42,0.58,0.94
0.822,0.44,0.60,0.91
0.822,0.46,0.61,0.88
0.823,0.47,0.62,0.85
0.824,0.48,0.63,0.84
0.825,0.49,0.64,0.84
0.832,0.50,0.65,0.83
0.841,0.50,0.66,0.82
0.842,0.50,0.67,0.81
0.846,0.49,0.67,0.79
0.850,0.48,0.66,0.77
0.940,0.47,0.66,0.74
0.941,0.46,0.67,0.71
0.942,0.45,0.66,0.69
0.942,0.45,0.66,0.67
0.943,0.45,0.65,0.67
0.944,0.45,0.65,0.67
0.944,0.44,0.64,0.67
0.945,0.44,0.64,0.67
0.946,0.44,0.64,0.68
0.946,0.44,0.64,0.69
0.947,0.44,0.65,0.71
0.947,0.46,0.66,0.71
0.948,0.47,0.66,0.70
0.948,0.49,0.66,0.68
0.949,0.51,0.67,0.65
0.950,0.53,0.67,0.63
0.951,0.55,0.67,0.60
0.951,0.56,0.67,0.57
0.952,0.57,0.66,0.54
0.952,0.56,0.65,0.52
0.953,0.55,0.64,0.51
0.961,0.54,0.63,0.49
0.963,0.52,0.62,0.48
0.967,0.51,0.61,0.49
1.057,0.50,0.60,0.49
1.058,0.49,0.59,0.50
1.058,0.48,0.58,0.49
1.059,0.48,0.58,0.48
1.060,0.46,0.58,0.47
1.061,0.45,0.57,0.47
1.062,0.44,0.57,0.46
1.062,0.44,0.56,0.46
1.063,0.42,0.55,0.45
1.072,0.42,0.54,0.44
1.073,0.43,0.53,0.42
1.074,0.43,0.53,0.41
1.075,0.42,0.53,0.39
1.076,0.42,0.53,0.36
1.077,0.41,0.53,0.34
1.077,0.40,0.53,0.31
1.078,0.40,0.53,0.29
1.079,0.39,0.52,0.27
1.080,0.39,0.52,0.26
1.081,0.38,0.52,0.26
1.082,0.37,0.51,0.26
1.083,0.36,0.51,0.26
1.083,0.35,0.51,0.26
1.092,0.33,0.51,0.27
1.094,0.31,0.51,0.27
1.096,0.30,0.50,0.27
1.164,0.28,0.50,0.26
1.167,0.28,0.49,0.26
1.168,0.27,0.48,0.25
1.169,0.25,0.48,0.25
1.171,0.24,0.49,0.25
1.171,0.24,0.50,0.26
1.172,0.24,0.50,0.26
1.173,0.24,0.50,0.27
1.175,0.23,0.50,0.27
1.176,0.22,0.49,0.27
1.178,0.21,0.49,0.26
1.179,0.19,0.49,0.26
1.180,0.17,0.49,0.25
1.182,0.15,0.49,0.24
1.184,0.14,0.48,0.23
1.185,0.13,0.48,0.22
1.186,0.13,0.48,0.20
1.187,0.12,0.48,0.20
1.190,0.12,0.48,0.18
1.195,0.12,0.48,0.18
1.199,0.12,0.49,0.17
1.210,0.12,0.50,0.15
1.211,0.12,0.51,0.15
1.215,0.12,0.52,0.15
1.295,0.11,0.52,0.17
1.295,0.10,0.52,0.18
1.296,0.09,0.52,0.19
1.297,0.08,0.51,0.21
1.297,0.07,0.51,0.22
1.298,0.06,0.51,0.24
1.298,0.04,0.51,0.24
1.300,0.03,0.51,0.24
1.301,0.01,0.51,0.25
1.301,-0.02,0.51,0.26
1.302,-0.03,0.52,0.26
1.302,-0.04,0.52,0.26
1.303,-0.04,0.52,0.25
1.304,-0.03,0.52,0.24
1.304,-0.03,0.52,0.24
1.305,-0.01,0.52,0.22
1.306,-0.01,0.52,0.22
1.306,0.00,0.53,0.21
1.314,0.01,0.53,0.21
1.315,0.02,0.53,0.21
1.384,0.02,0.53,0.22
1.385,0.02,0.53,0.23
1.386,0.02,0.53,0.24
1.386,0.01,0.52,0.27
1.387,-0.01,0.51,0.29
1.388,-0.02,0.50,0.32
1.390,-0.04,0.50,0.33
1.390,-0.07,0.49,0.35
1.391,-0.09,0.48,0.36
1.392,-0.11,0.48,0.37
1.392,-0.12,0.48,0.38
1.393,-0.14,0.48,0.39
1.394,-0.14,0.48,0.41
1.394,-0.15,0.47,0.40
1.395,-0.16,0.47,0.40
1.396,-0.16,0.47,0.39
1.397,-0.16,0.47,0.37
1.407,-0.16,0.47,0.36
1.408,-0.16,0.47,0.35
1.412,-0.16,0.48,0.33
1.477,-0.16,0.49,0.33
1.478,-0.16,0.48,0.33
1.478,-0.16,0.49,0.33
1.479,-0.15,0.52,0.35
1.479,-0.15,0.53,0.36
1.480,-0.15,0.54,0.35
