time,x,y,z
0.004,0.20,0.61,0.83
0.009,0.20,0.62,0.84
0.016,0.20,0.62,0.85
0.019,0.19,0.62,0.85
0.023,0.19,0.62,0.86
0.031,0.18,0.61,0.86
0.033,0.17,0.60,0.85
0.038,0.17,0.59,0.85
0.080,0.16,0.58,0.84
0.081,0.15,0.58,0.83
0.081,0.15,0.58,0.84
0.082,0.14,0.58,0.84
0.082,0.14,0.58,0.84
0.082,0.14,0.58,0.85
0.083,0.15,0.58,0.86
0.083,0.16,0.58,0.87
0.084,0.16,0.58,0.87
0.088,0.16,0.58,0.87
0.093,0.16,0.58,0.88
0.099,0.16,0.58,0.88
0.102,0.16,0.58,0.87
0.108,0.17,0.58,0.87
0.114,0.18,0.58,0.86
0.117,0.19,0.58,0.85
0.122,0.21,0.59,0.84
0.131,0.22,0.59,0.82
0.132,0.22,0.59,0.81
0.137,0.21,0.60,0.80
0.142,0.20,0.60,0.80
0.176,0.20,0.61,0.80
0.177,0.20,0.60,0.80
0.178,0.21,0.60,0.80
0.178,0.22,0.59,0.80
0.179,0.22,0.59,0.80
0.179,0.22,0.59,0.79
0.180,0.22,0.59,0.79
0.185,0.22,0.59,0.79
0.187,0.22,0.58,0.80
0.192,0.21,0.57,0.80
0.199,0.19,0.57,0.80
0.201,0.17,0.58,0.81
0.207,0.16,0.58,0.83
0.214,0.16,0.58,0.84
0.216,0.16,0.57,0.85
0.221,0.17,0.57,0.85
0.226,0.18,0.57,0.85
0.231,0.18,0.57,0.85
0.236,0.19,0.57,0.84
0.241,0.19,0.57,0.84
0.278,0.19,0.58,0.83
0.279,0.18,0.58,0.83
0.280,0.18,0.58,0.84
0.280,0.17,0.58,0.84
0.281,0.18,0.58,0.84
0.281,0.18,0.58,0.84
0.282,0.19,0.58,0.83
0.282,0.20,0.59,0.82
0.285,0.21,0.59,0.81
0.291,0.22,0.59,0.81
0.298,0.21,0.59,0.80
0.300,0.21,0.60,0.80
0.305,0.20,0.60,0.79
0.314,0.20,0.60,0.79
0.315,0.20,0.59,0.79
0.320,0.21,0.59,0.79
0.325,0.21,0.59,0.79
0.332,0.21,0.59,0.79
0.335,0.21,0.59,0.78
0.340,0.21,0.59,0.78
0.376,0.20,0.59,0.79
0.377,0.19,0.59,0.79
0.378,0.19,0.58,0.79
0.378,0.18,0.57,0.79
0.379,0.17,0.56,0.78
0.379,0.17,0.56,0.79
0.380,0.16,0.56,0.79
0.380,0.15,0.56,0.80
0.384,0.15,0.56,0.80
0.389,0.15,0.55,0.81
0.398,0.16,0.55,0.81
0.467,0.17,0.55,0.82
0.468,0.18,0.55,0.82
0.468,0.19,0.55,0.81
0.469,0.20,0.56,0.82
0.469,0.21,0.56,0.81
0.470,0.23,0.57,0.81
0.470,0.24,0.57,0.81
0.471,0.24,0.57,0.80
0.471,0.23,0.57,0.80
0.472,0.22,0.57,0.80
0.472,0.22,0.57,0.79
0.473,0.21,0.57,0.79
0.473,0.20,0.56,0.79
0.474,0.18,0.56,0.78
0.475,0.17,0.56,0.78
0.475,0.16,0.56,0.77
0.488,0.16,0.55,0.78
