time,x,y,z
0.002,0.30,0.77,0.72
0.009,0.30,0.76,0.73
0.011,0.28,0.75,0.73
0.016,0.27,0.75,0.72
0.025,0.24,0.74,0.69
0.026,0.22,0.74,0.67
0.031,0.21,0.74,0.66
0.036,0.21,0.74,0.66
0.043,0.21,0.74,0.65
0.046,0.21,0.74,0.64
0.051,0.20,0.74,0.64
0.085,0.19,0.74,0.64
0.085,0.19,0.74,0.65
0.086,0.19,0.74,0.64
0.086,0.19,0.74,0.64
0.087,0.20,0.74,0.63
0.087,0.20,0.74,0.63
0.088,0.20,0.74,0.63
0.094,0.20,0.74,0.64
0.095,0.20,0.74,0.64
0.100,0.21,0.73,0.64
0.108,0.22,0.72,0.64
0.110,0.23,0.72,0.64
0.115,0.24,0.72,0.65
0.125,0.25,0.72,0.66
0.125,0.26,0.73,0.67
0.130,0.27,0.74,0.68
0.135,0.28,0.74,0.69
0.142,0.29,0.75,0.70
0.145,0.28,0.75,0.71
0.150,0.28,0.75,0.72
0.186,0.27,0.75,0.72
0.189,0.26,0.76,0.71
0.190,0.25,0.75,0.70
0.190,0.24,0.75,0.68
0.191,0.24,0.75,0.66
0.191,0.24,0.75,0.64
0.192,0.23,0.76,0.63
0.193,0.23,0.76,0.63
0.202,0.23,0.76,0.63
0.202,0.23,0.76,0.63
0.208,0.23,0.75,0.63
0.209,0.23,0.75,0.62
0.214,0.23,0.74,0.62
0.219,0.23,0.75,0.62
0.225,0.23,0.75,0.62
0.229,0.23,0.75,0.62
0.234,0.24,0.75,0.63
0.242,0.24,0.75,0.64
0.244,0.24,0.75,0.65
0.249,0.24,0.74,0.65
0.287,0.23,0.74,0.66
0.289,0.22,0.73,0.67
0.289,0.22,0.73,0.68
0.290,0.22,0.73,0.70
0.290,0.22,0.72,0.71
0.291,0.22,0.72,0.71
0.291,0.21,0.72,0.71
0.291,0.20,0.72,0.71
0.293,0.19,0.72,0.70
0.298,0.19,0.72,0.69
0.303,0.18,0.72,0.67
0.310,0.17,0.71,0.66
0.313,0.18,0.70,0.64
0.318,0.18,0.70,0.62
0.325,0.18,0.69,0.61
0.328,0.17,0.69,0.60
0.333,0.17,0.69,0.60
0.341,0.16,0.69,0.59
0.343,0.15,0.69,0.60
0.347,0.14,0.68,0.59
0.352,0.13,0.68,0.60
0.387,0.12,0.67,0.59
0.388,0.11,0.65,0.60
0.389,0.10,0.65,0.60
0.458,0.09,0.64,0.60
0.458,0.07,0.64,0.60
0.459,0.05,0.63,0.61
0.460,0.04,0.63,0.63
0.460,0.03,0.61,0.65
0.461,0.02,0.60,0.67
0.462,0.01,0.59,0.69
0.463,0.01,0.59,0.71
0.463,0.00,0.58,0.73
0.464,-0.01,0.59,0.74
0.464,-0.03,0.59,0.74
0.465,-0.04,0.58,0.74
0.466,-0.06,0.58,0.75
0.466,-0.06,0.58,0.76
0.467,-0.06,0.59,0.77
0.468,-0.05,0.59,0.78
0.469,-0.04,0.60,0.80
0.470,-0.03,0.60,0.82
0.471,-0.02,0.61,0.85
0.472,-0.01,0.62,0.88
0.473,0.02,0.63,0.91
0.488,0.04,0.64,0.93
0.489,0.06,0.65,0.95
0.489,0.08,0.66,0.97
0.492,0.10,0.67,0.98
0.497,0.11,0.67,0.99
0.503,0.11,0.68,0.99
0.522,0.10,0.68,0.98
0.523,0.10,0.68,0.97
0.523,0.09,0.69,0.96
0.524,0.09,0.70,0.95
0.527,0.09,0.71,0.95
0.531,0.09,0.72,0.94
0.536,0.10,0.73,0.94
0.595,0.11,0.73,0.94
0.596,0.12,0.73,0.95
0.596,0.13,0.74,0.96
0.596,0.14,0.75,0.97
0.597,0.15,0.75,0.97
0.597,0.16,0.76,0.98
0.598,0.16,0.75,0.98
0.598,0.17,0.75,0.98
0.599,0.20,0.76,0.98
0.599,0.23,0.78,0.97
0.600,0.25,0.79,0.98
0.600,0.27,0.79,0.98
0.601,0.29,0.79,0.98
0.644,0.31,0.79,0.96
0.646,0.33,0.79,0.94
0.647,0.35,0.80,0.91
0.648,0.37,0.80,0.88
0.648,0.37,0.80,0.86
0.650,0.37,0.80,0.83
0.650,0.36,0.79,0.82
0.651,0.34,0.79,0.81
0.652,0.31,0.80,0.80
0.652,0.29,0.80,0.80
0.654,0.26,0.80,0.81
0.664,0.25,0.80,0.82
0.664,0.23,0.80,0.83
0.670,0.23,0.79,0.83
0.731,0.23,0.79,0.83
0.733,0.24,0.79,0.83
0.733,0.25,0.78,0.82
0.734,0.25,0.79,0.81
0.734,0.26,0.80,0.79
0.735,0.28,0.81,0.78
0.736,0.29,0.82,0.77
0.736,0.31,0.83,0.76
0.737,0.32,0.84,0.75
0.737,0.35,0.85,0.75
0.738,0.37,0.85,0.74
0.739,0.39,0.85,0.74
0.739,0.41,0.85,0.75
0.740,0.43,0.84,0.74
0.748,0.43,0.84,0.74
0.749,0.43,0.83,0.74
0.756,0.43,0.83,0.74
0.805,0.42,0.84,0.74
0.806,0.42,0.85,0.75
0.806,0.43,0.85,0.77
0.807,0.43,0.85,0.78
0.808,0.43,0.84,0.80
0.808,0.43,0.83,0.82
0.809,0.43,0.82,0.83
0.810,0.43,0.81,0.84
0.810,0.42,0.81,0.83
0.811,0.42,0.82,0.83
0.812,0.43,0.82,0.82
0.813,0.44,0.83,0.81
0.818,0.45,0.83,0.81
0.829,0.47,0.84,0.80
0.830,0.49,0.84,0.79
0.834,0.50,0.85,0.78
0.837,0.52,0.85,0.76
0.846,0.52,0.85,0.74
0.848,0.53,0.85,0.72
0.854,0.53,0.86,0.70
0.915,0.53,0.86,0.68
0.916,0.53,0.86,0.66
0.923,0.54,0.86,0.66
0.924,0.54,0.85,0.69
0.925,0.54,0.85,0.74
0.926,0.53,0.82,0.80
0.927,0.52,0.83,0.85
0.928,0.52,0.84,0.89
0.929,0.52,0.86,0.91
0.929,0.54,0.86,0.92
0.930,0.56,0.86,0.94
0.931,0.58,0.85,0.94
0.932,0.60,0.84,0.94
0.933,0.61,0.84,0.94
0.934,0.60,0.83,0.92
0.934,0.60,0.84,0.90
0.944,0.60,0.84,0.88
0.945,0.60,0.85,0.85
0.947,0.60,0.85,0.82
0.953,0.61,0.86,0.80
0.962,0.63,0.86,0.77
0.962,0.65,0.86,0.75
0.967,0.67,0.84,0.71
1.052,0.70,0.84,0.69
1.053,0.72,0.83,0.69
1.056,0.75,0.83,0.70
1.057,0.72,0.85,0.69
1.058,0.69,0.88,0.67
1.058,0.68,0.91,0.65
1.059,0.68,0.92,0.66
1.060,0.69,0.91,0.68
1.061,0.71,0.89,0.70
1.062,0.72,0.87,0.72
1.063,0.73,0.86,0.75
1.064,0.73,0.85,0.76
1.065,0.71,0.85,0.77
1.065,0.70,0.84,0.78
1.066,0.69,0.84,0.78
1.067,0.68,0.84,0.79
1.068,0.67,0.83,0.77
1.069,0.66,0.83,0.75
1.070,0.64,0.82,0.72
1.071,0.64,0.81,0.69
1.072,0.66,0.81,0.65
1.075,0.68,0.80,0.62
1.080,0.70,0.80,0.60
1.085,0.70,0.80,0.58
1.097,0.70,0.80,0.56
1.098,0.69,0.80,0.55
1.100,0.68,0.82,0.52
1.165,0.67,0.83,0.50
1.166,0.66,0.83,0.48
1.167,0.66,0.83,0.46
1.167,0.70,0.82,0.45
1.168,0.68,0.84,0.47
1.168,0.64,0.86,0.47
1.169,0.64,0.84,0.45
1.170,0.64,0.81,0.45
1.170,0.63,0.78,0.48
1.171,0.62,0.76,0.50
1.172,0.59,0.75,0.50
1.172,0.56,0.74,0.51
1.173,0.53,0.74,0.51
1.173,0.52,0.73,0.51
1.174,0.53,0.72,0.51
1.181,0.53,0.72,0.49
1.185,0.54,0.71,0.48
1.233,0.54,0.70,0.48
1.234,0.53,0.71,0.47
1.236,0.53,0.74,0.46
1.237,0.53,0.75,0.45
1.238,0.53,0.74,0.43
1.240,0.53,0.73,0.41
1.241,0.52,0.72,0.38
1.242,0.50,0.72,0.36
1.243,0.49,0.73,0.34
1.243,0.48,0.72,0.34
1.244,0.46,0.72,0.33
1.245,0.45,0.71,0.32
1.253,0.44,0.71,0.30
1.255,0.43,0.71,0.28
1.259,0.42,0.71,0.28
1.264,0.41,0.70,0.28
1.268,0.41,0.70,0.29
1.327,0.41,0.70,0.28
1.327,0.40,0.70,0.28
1.328,0.39,0.69,0.27
1.329,0.38,0.69,0.26
1.329,0.37,0.69,0.25
1.330,0.36,0.69,0.23
1.331,0.35,0.69,0.22
1.331,0.34,0.68,0.21
1.332,0.33,0.68,0.20
1.332,0.32,0.67,0.20
1.333,0.31,0.67,0.20
1.334,0.30,0.68,0.21
1.334,0.30,0.68,0.21
1.338,0.29,0.68,0.22
1.347,0.28,0.69,0.22
1.348,0.28,0.69,0.22
1.352,0.28,0.69,0.21
1.403,0.28,0.69,0.20
1.491,0.28,0.69,0.19
1.491,0.28,0.69,0.17
1.492,0.27,0.70,0.15
1.492,0.25,0.69,0.14
1.493,0.24,0.68,0.13
1.494,0.23,0.67,0.12
1.495,0.22,0.66,0.11
1.495,0.22,0.65,0.11
1.496,0.21,0.65,0.11
1.496,0.20,0.65,0.11
1.497,0.20,0.64,0.11
1.498,0.21,0.64,0.11
1.498,0.20,0.65,0.11
1.499,0.20,0.65,0.11
1.500,0.20,0.65,0.10
1.501,0.19,0.65,0.09
1.501,0.19,0.65,0.08
1.502,0.19,0.65,0.07
1.503,0.18,0.66,0.06
1.504,0.18,0.66,0.04
1.504,0.18,0.66,0.00
1.505,0.17,0.65,-0.02
1.506,0.17,0.66,-0.02
1.506,0.16,0.66,-0.01
1.507,0.15,0.66,-0.00
1.507,0.14,0.66,-0.00
1.508,0.12,0.65,-0.00
1.509,0.11,0.64,0.01
1.510,0.10,0.64,0.01
1.510,0.09,0.64,0.02
1.511,0.08,0.64,0.02
1.529,0.08,0.64,0.03
1.530,0.08,0.64,0.03
1.531,0.08,0.65,0.03
1.531,0.08,0.65,0.02
1.536,0.08,0.66,0.01
1.546,0.08,0.66,0.00
1.547,0.08,0.67,-0.00
1.550,0.08,0.67,-0.01
1.555,0.09,0.67,-0.02
1.612,0.09,0.66,-0.03
1.614,0.09,0.66,-0.04
