time,x,y,z
0.003,-0.21,0.53,0.86
0.009,-0.19,0.51,0.87
0.013,-0.18,0.50,0.87
0.018,-0.18,0.50,0.87
0.023,-0.16,0.49,0.89
0.028,-0.18,0.49,0.89
0.033,-0.18,0.49,0.87
0.039,-0.18,0.48,0.87
0.043,-0.17,0.47,0.88
0.047,-0.17,0.47,0.87
0.086,-0.16,0.47,0.87
0.087,-0.16,0.47,0.88
0.088,-0.16,0.46,0.87
0.088,-0.15,0.46,0.87
0.089,-0.14,0.46,0.88
0.089,-0.15,0.48,0.85
0.090,-0.14,0.48,0.85
0.090,-0.15,0.49,0.84
0.092,-0.15,0.48,0.83
0.097,-0.15,0.48,0.84
0.106,-0.14,0.46,0.82
0.107,-0.13,0.46,0.86
0.112,-0.13,0.45,0.90
0.117,-0.12,0.42,0.94
0.123,-0.13,0.39,0.96
0.127,-0.14,0.39,0.97
0.132,-0.15,0.38,0.97
0.139,-0.16,0.38,0.98
0.142,-0.18,0.37,0.99
0.146,-0.16,0.33,0.96
0.151,-0.17,0.36,0.93
0.185,-0.18,0.40,0.90
0.186,-0.15,0.32,0.90
0.187,-0.12,0.33,0.86
0.187,-0.11,0.38,0.85
0.188,-0.13,0.42,0.78
0.189,-0.11,0.43,0.76
0.189,-0.11,0.39,0.83
0.191,-0.11,0.40,0.86
0.197,-0.10,0.44,0.86
0.202,-0.08,0.50,0.94
0.208,-0.09,0.51,0.95
0.212,-0.11,0.47,0.91
0.216,-0.11,0.40,0.85
0.227,-0.11,0.39,0.85
0.229,-0.08,0.37,0.91
0.231,-0.12,0.47,1.21
0.244,-0.12,0.50,1.35
0.246,-0.11,0.52,1.42
0.247,-0.10,0.55,1.45
0.251,-0.07,0.59,1.48
0.316,-0.01,0.62,1.51
0.317,0.02,0.62,1.51
0.317,0.02,0.55,1.50
0.339,-0.01,0.43,1.52
0.348,-0.01,0.22,1.60
0.349,-0.04,0.02,1.69
0.350,-0.07,-0.14,1.61
0.350,-0.12,-0.32,1.40
0.351,-0.12,-0.44,1.31
0.352,-0.08,-0.47,1.37
0.352,-0.11,-0.45,1.24
0.353,-0.12,-0.35,1.18
0.354,-0.17,-0.12,1.18
0.355,-0.21,0.09,1.13
0.355,-0.28,0.20,1.09
0.356,-0.30,0.20,1.15
0.357,-0.25,0.17,1.24
0.357,-0.17,0.15,1.37
0.358,-0.09,0.19,1.48
0.359,-0.03,0.23,1.55
0.359,-0.10,0.15,1.48
0.360,-0.14,0.11,1.50
0.372,-0.19,0.07,1.41
0.376,-0.17,0.06,1.27
0.376,-0.13,0.06,1.17
0.380,-0.11,0.09,1.11
0.384,-0.11,0.19,1.13
0.429,-0.10,0.24,1.16
0.430,-0.03,0.19,1.20
