time,x,y,z
0.002,-0.10,0.45,0.87
0.007,-0.09,0.44,0.87
0.017,-0.10,0.44,0.91
0.018,-0.08,0.42,0.92
0.022,-0.08,0.42,0.95
0.028,-0.07,0.42,0.94
0.055,-0.07,0.42,0.97
0.055,-0.07,0.42,0.99
0.056,-0.06,0.44,1.00
0.056,-0.04,0.43,1.00
0.057,-0.04,0.42,1.03
0.057,-0.04,0.40,1.03
0.065,-0.04,0.39,1.03
0.067,-0.03,0.38,1.01
0.071,-0.02,0.39,1.01
0.076,-0.00,0.40,1.01
0.082,-0.03,0.38,0.98
0.086,-0.04,0.37,0.95
0.091,-0.04,0.35,0.96
0.098,-0.05,0.35,0.96
0.101,-0.04,0.34,0.97
0.106,-0.03,0.32,0.98
0.115,-0.02,0.29,0.98
0.116,-0.02,0.28,0.99
0.121,-0.02,0.28,0.99
0.126,-0.04,0.28,0.97
0.151,-0.05,0.30,0.97
0.152,-0.07,0.33,0.95
0.152,-0.11,0.35,0.90
0.153,-0.10,0.36,0.97
0.153,-0.08,0.36,0.99
0.155,-0.06,0.36,1.03
0.160,-0.03,0.35,1.06
0.166,0.00,0.34,1.10
0.170,0.05,0.32,1.19
0.175,0.17,0.28,1.30
0.183,0.05,0.32,1.22
0.185,-0.01,0.35,1.23
0.190,0.04,0.37,1.18
0.199,0.06,0.38,1.14
0.200,0.05,0.40,1.17
0.205,0.07,0.39,1.18
0.210,0.13,0.36,1.18
0.215,0.19,0.32,1.21
0.220,0.17,0.29,1.23
0.224,0.18,0.26,1.26
0.252,0.17,0.21,1.22
0.253,0.16,0.19,1.20
0.253,0.11,0.16,1.22
0.254,0.08,0.14,1.17
0.254,0.06,0.12,1.15
0.255,0.04,0.11,1.13
0.259,0.06,0.15,1.11
0.265,0.08,0.16,1.12
0.269,0.08,0.18,1.14
0.274,0.08,0.20,1.15
0.282,0.07,0.22,1.20
0.284,0.05,0.22,1.22
0.289,0.04,0.23,1.23
0.294,0.08,0.27,1.24
0.299,0.08,0.30,1.25
0.304,0.12,0.36,1.24
