time,x,y,z
0.003,-0.15,0.40,0.94
0.008,-0.16,0.38,0.92
0.014,-0.14,0.37,0.93
0.017,-0.16,0.36,0.95
0.022,-0.14,0.33,0.96
0.030,-0.14,0.32,0.97
0.032,-0.13,0.32,0.99
0.037,-0.14,0.31,0.98
0.046,-0.14,0.32,0.99
0.047,-0.15,0.32,0.98
0.052,-0.15,0.32,0.98
0.057,-0.14,0.33,0.97
0.094,-0.15,0.34,0.96
0.095,-0.25,0.36,0.92
0.095,-0.24,0.42,0.88
0.096,-0.20,0.43,0.88
0.096,-0.16,0.40,0.89
0.097,-0.12,0.36,0.89
0.097,-0.12,0.34,0.92
0.098,-0.13,0.37,0.91
0.102,-0.14,0.43,0.89
0.106,-0.13,0.47,0.87
0.113,-0.11,0.48,0.91
0.116,-0.10,0.48,0.92
0.121,-0.08,0.47,1.00
0.130,-0.04,0.40,0.93
0.132,0.01,0.34,0.87
0.136,0.03,0.30,0.94
0.141,0.01,0.26,1.00
0.147,-0.00,0.23,1.06
0.151,-0.01,0.21,1.08
0.156,-0.04,0.18,1.12
0.194,-0.06,0.18,1.11
0.195,-0.08,0.18,1.11
0.196,-0.08,0.21,1.09
0.196,-0.10,0.22,1.07
0.197,-0.03,0.20,1.08
0.197,-0.13,0.26,1.02
0.198,-0.19,0.29,0.97
0.198,-0.22,0.32,0.94
0.200,-0.21,0.31,0.88
0.205,-0.17,0.20,0.92
0.214,-0.12,0.15,1.04
0.215,-0.07,0.10,1.16
0.220,-0.06,0.06,1.24
0.225,-0.06,0.03,1.21
0.231,-0.12,0.13,1.32
0.235,-0.17,0.20,1.29
0.240,-0.24,0.30,1.23
0.281,-0.30,0.40,1.18
0.282,-0.28,0.38,1.18
0.282,-0.27,0.30,1.26
0.283,-0.22,0.17,1.31
0.283,-0.17,0.06,1.27
0.284,-0.14,-0.06,1.24
0.284,-0.13,-0.18,1.18
0.285,-0.16,-0.32,1.10
0.285,-0.12,-0.39,1.05
0.289,-0.09,-0.42,1.03
0.297,-0.11,-0.42,0.93
0.300,-0.15,-0.43,0.89
0.304,-0.18,-0.44,0.91
0.314,-0.22,-0.40,0.93
0.315,-0.23,-0.31,0.95
0.319,-0.22,-0.17,1.00
0.324,-0.19,-0.04,1.06
0.330,-0.10,0.05,1.20
0.334,-0.03,0.09,1.36
0.339,0.03,0.14,1.49
0.348,0.04,0.09,1.67
0.349,0.02,-0.01,1.60
0.353,-0.01,-0.06,1.44
0.359,-0.00,-0.12,1.39
0.393,-0.04,-0.18,1.30
0.394,-0.08,-0.17,1.23
0.394,-0.15,-0.14,1.17
0.395,-0.20,-0.08,1.09
0.395,-0.24,-0.09,1.07
0.396,-0.25,-0.11,1.08
0.396,-0.28,-0.11,1.11
0.398,-0.26,-0.03,1.11
0.403,-0.20,-0.04,1.14
0.408,-0.10,-0.03,1.21
0.414,-0.09,0.01,1.26
0.418,0.00,0.00,1.41
0.423,0.01,0.01,1.42
0.430,-0.01,0.00,1.40
0.433,-0.08,0.02,1.33
0.438,-0.23,0.06,1.22
0.448,-0.42,0.13,1.19
0.449,-0.51,0.17,1.21
0.452,-0.43,0.15,1.18
0.457,-0.21,0.01,1.12
0.494,-0.11,-0.02,1.18
