time,x,y,z
0.001,-0.01,0.46,0.94
0.010,-0.01,0.47,0.94
0.011,-0.00,0.46,0.95
0.015,-0.01,0.46,0.94
0.020,-0.02,0.44,0.93
0.026,-0.03,0.45,0.94
0.030,-0.04,0.43,0.96
0.035,-0.05,0.42,0.95
0.043,-0.04,0.38,0.95
0.045,-0.05,0.34,0.92
0.050,-0.07,0.33,0.87
0.055,-0.05,0.29,0.90
0.060,-0.04,0.24,0.95
0.064,-0.04,0.24,0.99
0.069,-0.04,0.27,1.02
0.103,-0.03,0.30,1.01
0.104,-0.02,0.33,0.97
0.104,-0.01,0.34,0.98
0.104,0.00,0.35,0.96
0.105,0.01,0.34,0.98
0.106,0.02,0.35,1.01
0.106,0.00,0.36,1.04
0.113,0.01,0.36,1.08
0.114,0.01,0.35,1.10
0.119,0.00,0.36,1.09
0.126,-0.00,0.36,1.08
0.129,0.02,0.36,1.10
0.134,0.03,0.35,1.10
0.143,0.05,0.33,1.09
0.144,0.05,0.31,1.10
0.148,0.05,0.32,1.09
0.153,0.03,0.35,1.09
0.159,0.02,0.37,1.11
0.163,0.03,0.39,1.12
0.168,0.06,0.36,1.16
0.204,0.06,0.36,1.23
0.207,0.06,0.35,1.29
0.208,0.07,0.35,1.32
0.208,0.05,0.39,1.22
0.209,0.08,0.39,1.25
0.210,0.10,0.38,1.32
0.210,0.14,0.37,1.37
0.210,0.16,0.39,1.37
0.216,0.20,0.43,1.37
0.218,0.26,0.41,1.30
0.227,0.41,0.38,1.36
0.228,0.30,0.42,1.20
0.233,0.32,0.35,1.17
0.238,0.17,0.29,1.03
0.245,0.08,0.22,1.05
0.247,0.01,0.14,1.05
0.252,-0.02,0.05,1.03
0.260,0.02,-0.00,1.15
0.262,0.07,-0.01,1.26
0.267,0.08,0.06,1.31
0.272,0.06,0.14,1.37
0.303,0.06,0.24,1.29
0.304,0.08,0.36,1.22
0.304,0.09,0.41,1.14
0.309,0.09,0.41,1.06
0.309,0.12,0.36,0.99
0.310,0.14,0.29,0.96
0.310,0.16,0.26,0.97
0.315,0.15,0.28,0.98
0.317,0.10,0.37,1.01
0.321,0.06,0.45,1.07
0.327,0.08,0.48,1.14
0.331,0.12,0.46,1.21
0.336,0.20,0.38,1.19
0.344,0.25,0.32,1.16
0.346,0.32,0.23,1.13
0.351,0.32,0.13,1.08
0.360,0.26,0.01,1.00
0.361,0.22,-0.11,0.96
0.366,0.18,-0.13,0.91
0.371,0.15,-0.10,0.89
0.408,0.14,-0.02,0.86
0.409,0.12,0.08,0.85
0.409,0.09,0.18,0.84
0.410,0.06,0.26,0.78
0.411,0.01,0.35,0.72
0.411,-0.05,0.42,0.67
0.412,-0.11,0.40,0.68
0.412,-0.02,0.23,0.64
0.415,0.06,0.13,0.52
0.420,0.04,0.09,0.41
0.428,-0.04,0.11,0.27
0.430,-0.13,0.14,0.16
0.436,-0.21,0.14,0.03
0.444,-0.27,0.11,-0.08
0.445,-0.26,0.08,-0.21
0.450,-0.16,0.03,-0.31
0.455,-0.07,-0.01,-0.30
0.461,-0.00,-0.01,-0.27
0.465,0.02,-0.00,-0.24
0.470,0.01,0.02,-0.22
0.501,-0.02,0.00,-0.21
0.501,-0.06,-0.05,-0.23
0.502,-0.08,-0.11,-0.18
0.503,-0.17,-0.18,-0.04
0.503,-0.28,-0.17,-0.15
0.504,-0.36,-0.13,-0.40
0.504,-0.31,-0.14,-0.56
0.511,-0.29,-0.22,-0.69
0.514,-0.32,-0.28,-0.76
0.519,-0.39,-0.31,-0.83
0.528,-0.45,-0.32,-0.92
0.529,-0.52,-0.34,-1.02
0.534,-0.59,-0.37,-1.09
0.539,-0.64,-0.45,-1.16
0.545,-0.62,-0.51,-1.20
0.549,-0.58,-0.52,-1.26
0.554,-0.49,-0.55,-1.34
0.562,-0.34,-0.60,-1.40
0.564,-0.26,-0.70,-1.60
0.569,-0.39,-0.79,-1.98
0.612,-0.46,-0.87,-2.00
0.614,-0.41,-0.94,-2.00
0.615,-0.30,-0.97,-2.00
0.616,-0.19,-0.85,-2.00
0.616,-0.24,-0.66,-2.00
0.617,-0.35,-0.58,-1.89
0.618,-0.42,-0.59,-1.77
0.619,-0.47,-0.61,-1.65
0.620,-0.53,-0.59,-1.49
0.620,-0.62,-0.56,-1.35
0.624,-0.63,-0.57,-1.21
0.635,-0.59,-0.57,-1.11
0.636,-0.58,-0.55,-1.09
0.640,-0.56,-0.53,-1.12
0.650,-0.50,-0.52,-1.17
0.651,-0.45,-0.50,-1.23
0.655,-0.41,-0.47,-1.29
0.704,-0.35,-0.46,-1.31
0.705,-0.30,-0.44,-1.37
0.705,-0.24,-0.43,-1.37
0.706,-0.16,-0.40,-1.37
0.707,-0.10,-0.39,-1.38
0.708,-0.08,-0.38,-1.40
0.708,-0.09,-0.38,-1.42
0.709,-0.12,-0.38,-1.45
0.710,-0.13,-0.40,-1.46
0.710,-0.15,-0.39,-1.49
0.711,-0.17,-0.39,-1.55
0.720,-0.15,-0.41,-1.61
0.722,-0.13,-0.43,-1.64
0.723,-0.11,-0.45,-1.65
0.731,-0.10,-0.45,-1.62
0.733,-0.12,-0.44,-1.59
0.737,-0.11,-0.44,-1.58
0.747,-0.08,-0.44,-1.54
0.747,-0.08,-0.46,-1.48
0.753,-0.06,-0.47,-1.42
0.757,-0.04,-0.48,-1.39
0.806,-0.00,-0.49,-1.38
0.807,0.03,-0.48,-1.36
0.808,0.08,-0.48,-1.36
0.809,0.10,-0.46,-1.39
0.809,0.13,-0.45,-1.37
0.827,0.19,-0.43,-1.34
0.828,0.28,-0.40,-1.29
0.828,0.39,-0.37,-1.24
0.829,0.50,-0.35,-1.20
0.830,0.59,-0.34,-1.22
0.830,0.65,-0.33,-1.18
0.831,0.67,-0.35,-1.14
0.832,0.67,-0.34,-1.08
0.833,0.64,-0.32,-1.06
0.833,0.55,-0.29,-0.99
0.842,0.47,-0.28,-0.91
0.843,0.37,-0.28,-0.87
0.846,0.28,-0.27,-0.82
0.851,0.21,-0.24,-0.74
0.856,0.15,-0.19,-0.68
0.866,0.12,-0.15,-0.65
0.867,0.14,-0.09,-0.59
0.871,0.14,-0.06,-0.54
0.942,0.15,-0.02,-0.54
0.943,0.13,0.02,-0.54
0.943,0.08,0.05,-0.55
0.944,0.05,0.05,-0.53
0.945,0.03,0.07,-0.47
0.946,0.04,0.09,-0.30
0.947,0.06,0.10,-0.15
0.947,0.11,0.11,0.04
0.948,0.14,0.11,0.14
0.949,0.14,0.11,0.21
0.950,0.14,0.09,0.26
0.951,0.13,0.08,0.32
0.952,0.13,0.07,0.35
0.952,0.14,0.08,0.37
0.953,0.14,0.10,0.40
0.954,0.15,0.10,0.45
0.955,0.13,0.11,0.47
0.960,0.15,0.12,0.49
0.972,0.15,0.10,0.46
0.973,0.15,0.10,0.42
0.974,0.15,0.07,0.41
1.030,0.13,0.05,0.40
1.031,0.13,0.03,0.43
1.032,0.14,-0.00,0.49
1.032,0.16,0.01,0.59
1.033,0.19,0.00,0.73
1.033,0.24,0.02,0.86
1.034,0.26,-0.00,0.98
1.035,0.31,-0.06,1.03
1.035,0.33,-0.11,1.08
1.036,0.33,-0.09,1.11
1.037,0.34,-0.10,1.26
1.037,0.35,-0.09,1.37
1.041,0.33,-0.06,1.46
1.053,0.28,-0.05,1.55
1.054,0.25,-0.05,1.63
1.055,0.23,-0.08,1.65
1.066,0.20,-0.10,1.69
1.068,0.17,-0.10,1.72
1.068,0.17,-0.08,1.76
1.074,0.20,-0.06,1.89
1.118,0.22,-0.06,1.92
1.119,0.24,-0.08,2.00
1.120,0.26,-0.12,2.00
1.121,0.28,-0.17,2.00
1.121,0.26,-0.15,1.99
1.122,0.30,-0.18,2.00
1.123,0.38,-0.23,2.00
1.125,0.45,-0.23,2.00
1.126,0.50,-0.17,2.00
1.127,0.54,-0.06,2.00
1.137,0.54,0.01,2.00
1.138,0.54,0.03,2.00
1.139,0.57,0.00,2.00
1.143,0.60,-0.02,2.00
1.149,0.63,-0.05,2.00
1.163,0.63,-0.03,2.00
1.165,0.62,-0.01,2.00
1.165,0.56,0.01,2.00
1.168,0.52,0.02,1.97
1.174,0.49,-0.02,1.94
1.231,0.51,-0.11,1.86
1.232,0.53,-0.19,1.81
1.233,0.51,-0.20,1.71
1.233,0.49,-0.15,1.57
1.234,0.49,-0.12,1.52
1.235,0.51,-0.08,1.43
1.236,0.54,-0.08,1.30
1.237,0.58,-0.14,1.10
1.237,0.61,-0.17,1.03
1.238,0.64,-0.12,0.98
1.239,0.64,-0.02,0.89
1.240,0.63,0.06,0.84
1.241,0.59,0.10,0.81
1.242,0.57,0.11,0.78
1.251,0.55,0.14,0.72
1.252,0.55,0.10,0.69
1.257,0.54,0.11,0.74
1.265,0.50,0.13,0.75
1.266,0.45,0.15,0.66
1.272,0.42,0.08,0.58
1.332,0.38,0.02,0.49
1.401,0.29,0.02,0.42
1.402,0.20,0.01,0.35
1.403,0.14,-0.02,0.33
1.404,0.14,-0.10,0.27
1.405,0.17,-0.20,0.19
1.405,0.15,-0.19,0.15
1.406,0.14,-0.13,0.14
1.407,0.13,-0.08,0.06
1.408,0.13,-0.04,0.03
1.410,0.11,0.01,0.02
1.411,0.08,0.04,-0.09
1.412,0.06,0.08,-0.16
1.413,0.09,0.08,-0.19
1.414,0.13,0.06,-0.20
1.416,0.15,0.05,-0.25
1.416,0.16,-0.00,-0.28
1.417,0.15,-0.03,-0.32
1.418,0.14,-0.04,-0.31
1.419,0.12,-0.01,-0.33
1.420,0.11,-0.03,-0.35
1.421,0.08,-0.03,-0.37
1.421,0.08,-0.03,-0.32
1.422,0.13,-0.08,-0.35
1.423,0.12,-0.08,-0.34
1.424,0.12,-0.10,-0.34
1.425,0.14,-0.09,-0.33
1.426,0.16,-0.10,-0.34
1.427,0.18,-0.09,-0.27
1.428,0.24,-0.08,-0.22
1.429,0.28,-0.06,-0.15
1.430,0.33,-0.06,-0.12
1.446,0.34,-0.05,-0.20
1.446,0.36,-0.01,-0.33
1.447,0.35,0.11,-0.47
1.449,0.43,0.10,-0.70
