time,x,y,z
0.004,-0.16,0.47,0.88
0.052,-0.16,0.47,0.89
0.053,-0.15,0.48,0.90
0.053,-0.14,0.48,0.90
0.054,-0.13,0.47,0.92
0.055,-0.14,0.46,0.91
0.055,-0.13,0.44,0.90
0.056,-0.12,0.47,0.92
0.056,-0.12,0.47,0.93
0.057,-0.11,0.46,0.92
0.058,-0.09,0.43,0.93
0.059,-0.09,0.43,0.93
0.067,-0.10,0.42,0.93
0.068,-0.10,0.42,0.93
0.073,-0.10,0.43,0.94
0.085,-0.12,0.45,0.93
0.086,-0.10,0.45,0.95
0.088,-0.10,0.45,0.92
0.099,-0.10,0.44,0.92
0.100,-0.09,0.46,0.93
0.103,-0.08,0.45,0.93
0.162,-0.07,0.44,0.90
0.163,-0.07,0.45,0.95
0.164,-0.05,0.45,0.99
0.164,-0.03,0.41,1.03
0.165,-0.01,0.40,1.06
0.166,-0.04,0.42,1.08
0.166,-0.04,0.40,1.09
0.167,-0.02,0.37,1.08
0.168,0.05,0.31,1.12
0.168,0.04,0.25,1.14
0.169,0.04,0.23,1.21
0.170,0.05,0.24,1.29
0.170,0.05,0.26,1.35
0.171,0.04,0.26,1.35
0.181,0.02,0.29,1.31
0.184,0.00,0.32,1.30
0.186,0.03,0.33,1.25
0.191,0.08,0.32,1.20
0.199,0.14,0.31,1.18
0.201,0.20,0.28,1.17
0.206,0.20,0.25,1.18
0.211,0.19,0.24,1.19
0.269,0.21,0.27,1.20
0.270,0.20,0.27,1.14
0.271,0.20,0.29,1.14
0.271,0.20,0.29,1.21
0.272,0.22,0.28,1.23
0.273,0.26,0.28,1.24
0.275,0.30,0.29,1.24
0.276,0.36,0.29,1.23
0.276,0.38,0.29,1.18
0.277,0.37,0.27,1.13
0.278,0.36,0.25,1.09
0.279,0.33,0.24,1.05
0.279,0.32,0.20,1.03
0.280,0.29,0.19,1.05
0.300,0.21,0.18,1.12
0.309,0.13,0.19,1.12
0.315,0.05,0.19,1.14
0.316,0.03,0.20,1.14
0.317,0.03,0.21,1.11
0.317,0.14,0.28,1.20
0.318,0.14,0.27,1.01
0.327,0.16,0.26,1.09
0.328,0.14,0.26,1.04
0.329,0.11,0.21,0.85
0.335,0.09,0.16,0.77
0.340,0.07,0.11,0.71
0.394,0.08,0.11,0.67
0.395,0.11,0.11,0.65
0.396,0.17,0.20,0.74
0.396,0.24,0.27,0.86
0.397,0.28,0.29,0.98
0.398,0.31,0.27,1.03
0.398,0.30,0.24,1.05
0.399,0.28,0.24,1.03
0.400,0.19,0.22,0.93
0.400,0.14,0.22,0.86
0.401,0.13,0.26,0.80
0.401,0.11,0.28,0.76
0.404,0.13,0.32,0.76
0.414,0.16,0.38,0.75
0.415,0.19,0.45,0.80
0.419,0.26,0.52,0.80
0.424,0.35,0.48,0.81
0.471,0.39,0.46,0.79
0.471,0.38,0.43,0.75
0.472,0.38,0.37,0.74
0.473,0.40,0.28,0.77
0.473,0.38,0.21,0.71
0.474,0.33,0.06,0.67
0.475,0.27,-0.12,0.65
0.476,0.25,-0.23,0.67
0.476,0.21,-0.19,0.70
0.477,0.14,-0.03,0.71
0.478,0.12,0.17,0.77
0.484,0.10,0.28,0.76
0.488,0.04,0.36,0.74
0.497,-0.05,0.41,0.66
0.498,-0.13,0.37,0.52
0.503,-0.17,0.29,0.39
0.508,-0.12,0.21,0.19
0.563,0.05,0.14,-0.10
0.564,0.24,0.13,-0.26
0.565,0.38,0.17,-0.20
0.565,0.49,0.29,-0.13
0.566,0.58,0.37,-0.18
0.567,0.64,0.38,-0.22
0.568,0.63,0.36,-0.23
0.568,0.60,0.30,-0.26
0.569,0.53,0.21,-0.24
0.570,0.46,0.17,-0.20
0.570,0.40,0.15,-0.07
0.571,0.36,0.15,0.04
0.572,0.39,0.09,0.10
0.581,0.42,0.07,0.13
0.582,0.41,0.06,0.16
0.587,0.37,0.08,0.11
0.591,0.31,0.10,-0.01
0.602,0.24,0.12,-0.20
0.603,0.13,0.14,-0.38
0.606,-0.01,0.09,-0.53
0.660,-0.14,0.03,-0.71
0.661,-0.25,-0.00,-0.99
0.661,-0.29,0.00,-1.23
0.662,-0.30,0.02,-1.38
0.663,-0.24,0.01,-1.47
0.664,-0.18,-0.00,-1.53
0.664,-0.16,-0.03,-1.60
0.665,-0.12,-0.05,-1.60
0.665,-0.05,-0.09,-1.59
0.666,-0.05,-0.14,-1.56
0.667,-0.06,-0.22,-1.50
0.667,-0.09,-0.28,-1.48
0.671,-0.14,-0.31,-1.46
0.718,-0.22,-0.37,-1.46
0.719,-0.26,-0.42,-1.39
0.720,-0.22,-0.44,-1.29
0.720,-0.17,-0.40,-1.27
0.722,-0.09,-0.35,-1.28
0.723,0.00,-0.31,-1.36
0.723,0.09,-0.28,-1.45
0.724,0.17,-0.25,-1.45
0.725,0.23,-0.20,-1.45
0.726,0.25,-0.16,-1.49
0.727,0.21,-0.17,-1.55
0.740,0.16,-0.18,-1.60
0.740,0.08,-0.19,-1.64
0.745,-0.03,-0.21,-1.70
0.745,-0.15,-0.21,-1.71
0.767,-0.28,-0.22,-1.68
0.768,-0.38,-0.27,-1.63
0.768,-0.48,-0.35,-1.53
0.769,-0.57,-0.45,-1.41
0.769,-0.70,-0.52,-1.33
0.778,-0.80,-0.55,-1.24
0.780,-0.79,-0.53,-1.08
0.784,-0.76,-0.50,-0.90
0.790,-0.72,-0.45,-0.80
0.844,-0.69,-0.41,-0.82
0.845,-0.65,-0.36,-0.93
0.846,-0.64,-0.32,-1.09
0.847,-0.64,-0.27,-1.18
0.847,-0.63,-0.24,-1.24
0.848,-0.62,-0.20,-1.29
0.849,-0.63,-0.16,-1.37
0.849,-0.59,-0.14,-1.42
0.850,-0.53,-0.14,-1.45
0.851,-0.50,-0.12,-1.47
0.851,-0.49,-0.12,-1.48
0.852,-0.49,-0.14,-1.48
0.853,-0.47,-0.17,-1.49
0.858,-0.47,-0.22,-1.51
0.920,-0.46,-0.25,-1.53
0.921,-0.46,-0.32,-1.56
0.922,-0.42,-0.38,-1.55
0.923,-0.36,-0.41,-1.51
0.923,-0.32,-0.41,-1.47
0.924,-0.25,-0.39,-1.43
0.924,-0.16,-0.37,-1.32
0.925,-0.12,-0.34,-1.20
0.925,-0.08,-0.30,-1.16
0.927,-0.06,-0.27,-1.18
0.927,-0.03,-0.24,-1.29
0.928,-0.00,-0.22,-1.36
0.928,-0.02,-0.19,-1.40
0.929,-0.02,-0.19,-1.39
0.933,-0.01,-0.23,-1.41
0.941,0.00,-0.26,-1.41
0.943,0.00,-0.31,-1.38
0.948,-0.00,-0.35,-1.36
0.953,0.02,-0.40,-1.34
0.957,0.04,-0.46,-1.34
1.016,0.08,-0.49,-1.27
1.017,0.15,-0.48,-1.21
1.018,0.16,-0.43,-1.15
1.019,0.18,-0.37,-1.11
1.020,0.22,-0.32,-1.09
1.021,0.26,-0.27,-1.05
1.023,0.26,-0.22,-1.04
1.023,0.24,-0.18,-1.06
1.024,0.17,-0.15,-1.14
1.025,0.15,-0.15,-1.20
1.027,0.17,-0.17,-1.22
1.027,0.21,-0.17,-1.17
1.028,0.23,-0.18,-1.10
1.029,0.29,-0.19,-0.97
1.040,0.32,-0.18,-0.85
1.042,0.35,-0.18,-0.73
1.043,0.39,-0.16,-0.62
1.095,0.42,-0.11,-0.52
1.096,0.45,-0.09,-0.39
1.097,0.50,-0.02,-0.20
1.098,0.53,0.01,-0.07
1.099,0.55,0.08,-0.03
1.099,0.57,0.06,-0.08
1.100,0.56,0.02,-0.14
1.101,0.54,0.01,-0.21
1.102,0.46,0.00,-0.24
1.103,0.39,-0.00,-0.27
1.103,0.30,0.02,-0.29
1.104,0.25,0.03,-0.32
1.106,0.21,0.05,-0.30
1.117,0.16,0.08,-0.29
1.118,0.13,0.12,-0.28
1.120,0.11,0.13,-0.24
1.127,0.10,0.13,-0.22
1.210,0.08,0.13,-0.17
1.211,0.07,0.13,-0.15
1.212,0.13,0.12,-0.07
1.213,0.19,0.11,0.01
1.214,0.24,0.12,0.09
1.215,0.27,0.12,0.19
1.216,0.29,0.16,0.40
1.216,0.25,0.24,0.61
1.281,0.25,0.26,0.75
1.282,0.27,0.21,0.80
1.283,0.28,0.11,0.81
1.283,0.28,0.01,0.83
1.284,0.24,-0.06,0.91
1.285,0.20,-0.09,0.94
1.285,0.21,-0.11,1.01
1.286,0.22,-0.11,1.13
1.287,0.22,-0.07,1.17
1.287,0.23,-0.02,1.11
1.288,0.27,0.01,1.10
1.289,0.29,0.00,1.10
1.289,0.31,0.04,1.08
1.290,0.35,0.05,1.11
1.290,0.39,0.07,1.14
1.291,0.42,0.10,1.20
1.292,0.41,0.23,1.26
1.292,0.41,0.22,1.23
1.293,0.47,0.18,1.28
1.294,0.51,0.12,1.38
1.294,0.54,0.08,1.48
1.295,0.56,0.06,1.54
1.296,0.58,0.02,1.56
1.296,0.63,0.03,1.59
1.297,0.69,0.06,1.58
1.297,0.71,0.04,1.55
1.298,0.69,0.02,1.55
1.315,0.62,0.03,1.56
1.316,0.59,0.06,1.58
1.317,0.57,0.10,1.64
1.318,0.51,0.15,1.62
1.323,0.46,0.20,1.61
1.329,0.42,0.22,1.55
1.411,0.43,0.23,1.54
1.413,0.49,0.22,1.52
1.414,0.56,0.22,1.48
1.414,0.63,0.23,1.41
1.415,0.70,0.28,1.34
1.416,0.74,0.34,1.27
1.417,0.73,0.43,1.20
1.418,0.70,0.51,1.16
1.419,0.64,0.63,1.12
1.419,0.55,0.78,1.01
1.421,0.51,0.94,0.99
1.422,0.45,1.05,0.88
1.423,0.39,1.10,0.74
1.424,0.33,1.11,0.64
1.425,0.41,0.88,0.73
1.427,0.56,0.62,0.79
1.428,0.62,0.55,0.86
1.428,0.63,0.59,0.96
1.430,0.59,0.65,1.05
1.430,0.57,0.62,1.04
1.503,0.56,0.58,0.99
1.504,0.51,0.55,0.83
1.506,0.48,0.54,0.69
1.506,0.45,0.54,0.56
1.507,0.41,0.56,0.50
1.508,0.39,0.61,0.40
1.508,0.44,0.66,0.30
1.509,0.41,0.69,0.21
1.510,0.40,0.67,0.14
1.511,0.36,0.67,0.20
1.512,0.34,0.68,0.19
1.513,0.34,0.65,0.19
1.514,0.29,0.70,0.10
1.514,0.25,0.71,0.01
1.515,0.25,0.66,0.09
1.516,0.25,0.65,-0.10
1.517,0.24,0.59,-0.14
1.518,0.25,0.54,-0.19
1.521,0.26,0.48,-0.19
1.578,0.21,0.45,-0.16
1.579,0.15,0.44,-0.10
1.580,0.06,0.45,-0.03
1.580,0.03,0.45,0.05
1.581,0.02,0.43,0.09
1.581,0.01,0.39,0.07
1.582,0.02,0.37,0.07
1.583,0.04,0.38,0.04
1.583,0.04,0.40,0.03
1.584,0.04,0.38,-0.04
1.584,0.05,0.36,-0.13
1.585,0.09,0.30,-0.23
1.586,0.10,0.28,-0.32
1.590,0.15,0.27,-0.21
1.595,0.15,0.25,-0.41
1.649,0.12,0.27,-0.53
1.649,0.07,0.27,-0.61
1.650,0.02,0.27,-0.63
1.651,0.01,0.27,-0.62
1.651,0.05,0.24,-0.65
1.652,0.11,0.21,-0.58
1.652,0.16,0.20,-0.60
1.654,0.14,0.18,-0.64
1.654,0.16,0.17,-0.67
1.655,0.20,0.15,-0.70
1.655,0.27,0.16,-0.75
1.656,0.33,0.16,-0.79
1.659,0.40,0.16,-0.84
1.726,0.46,0.15,-0.88
1.728,0.52,0.15,-0.92
1.730,0.61,0.18,-0.94
1.733,0.75,0.19,-0.92
1.736,0.87,0.18,-0.90
1.738,0.98,0.17,-0.92
1.740,1.04,0.16,-0.94
1.742,1.09,0.16,-0.94
1.744,1.14,0.17,-0.90
1.746,1.19,0.20,-0.86
1.748,1.26,0.19,-0.80
