time,x,y,z
0.002,-0.17,0.57,0.95
0.010,-0.16,0.55,0.87
0.012,-0.15,0.55,0.87
0.017,-0.15,0.56,0.90
0.022,-0.14,0.57,0.95
0.027,-0.14,0.57,0.95
0.031,-0.13,0.56,0.96
0.036,-0.11,0.56,0.99
0.043,-0.10,0.57,1.01
0.046,-0.09,0.58,1.02
0.051,-0.08,0.57,1.04
0.088,-0.07,0.56,1.05
0.089,-0.07,0.53,1.06
0.089,-0.07,0.51,1.06
0.090,-0.08,0.50,1.09
0.091,-0.10,0.50,1.11
0.091,-0.11,0.51,1.10
0.092,-0.11,0.54,1.10
0.092,-0.11,0.57,1.12
0.096,-0.11,0.58,1.10
0.101,-0.10,0.58,1.10
0.110,-0.05,0.59,1.15
0.111,0.03,0.61,1.17
0.116,0.16,0.54,1.19
0.120,0.20,0.47,1.18
0.127,0.18,0.47,1.16
0.130,0.20,0.43,1.20
0.135,0.25,0.36,1.29
0.143,0.28,0.27,1.26
0.145,0.29,0.21,1.21
0.150,0.31,0.20,1.28
0.155,0.33,0.23,1.37
0.191,0.35,0.26,1.35
0.193,0.34,0.30,1.31
0.193,0.27,0.41,1.48
0.194,0.21,0.55,1.23
0.194,0.29,0.50,0.96
0.195,0.26,0.33,1.27
0.195,0.21,0.24,1.45
0.195,0.19,0.25,1.40
0.200,0.17,0.23,1.33
0.204,0.14,0.21,1.16
0.210,0.06,0.17,1.04
0.215,-0.00,0.08,0.94
0.219,-0.03,0.01,0.92
0.227,-0.01,-0.02,0.87
0.229,0.04,-0.02,0.84
0.234,0.06,0.03,0.85
0.243,0.08,0.07,0.86
0.244,0.11,0.10,0.85
0.249,0.15,0.14,0.87
0.254,0.21,0.17,0.86
0.285,0.22,0.23,0.85
0.286,0.22,0.25,0.80
0.287,0.18,0.25,0.76
0.287,0.15,0.25,0.69
0.288,0.14,0.26,0.63
0.288,0.12,0.28,0.59
0.289,0.11,0.32,0.58
0.295,0.12,0.36,0.54
0.298,0.14,0.38,0.54
0.303,0.12,0.38,0.51
0.311,0.08,0.36,0.49
0.313,0.00,0.28,0.46
0.318,-0.06,0.16,0.39
0.326,-0.09,-0.01,0.30
0.328,-0.11,-0.31,0.23
0.333,-0.05,-0.54,0.21
0.338,0.03,-0.58,0.22
0.344,0.03,-0.41,0.19
0.348,-0.01,-0.15,0.21
0.353,-0.07,0.02,0.24
0.388,-0.14,0.05,0.26
0.389,-0.21,-0.04,0.20
0.389,-0.30,-0.14,0.03
0.390,-0.40,-0.19,-0.15
0.391,-0.54,-0.18,-0.33
0.391,-0.70,-0.16,-0.55
0.392,-0.77,-0.15,-0.73
0.393,-0.86,-0.10,-0.92
0.399,-0.97,-0.05,-1.05
0.402,-0.96,-0.14,-1.21
0.411,-0.89,-0.30,-1.34
0.412,-0.82,-0.39,-1.43
0.417,-0.74,-0.44,-1.54
0.422,-0.62,-0.48,-1.61
0.428,-0.46,-0.51,-1.63
0.432,-0.27,-0.52,-1.69
0.437,-0.07,-0.49,-1.68
0.443,0.09,-0.43,-1.72
0.447,0.24,-0.36,-1.78
0.452,0.40,-0.31,-1.89
0.490,0.49,-0.30,-2.00
0.490,0.49,-0.33,-2.00
0.491,0.41,-0.34,-1.96
0.492,0.33,-0.37,-1.88
0.492,0.27,-0.41,-1.82
0.493,0.18,-0.44,-1.78
0.493,0.07,-0.46,-1.67
0.494,-0.05,-0.46,-1.44
0.496,-0.23,-0.44,-1.46
0.501,-0.34,-0.47,-1.54
0.510,-0.37,-0.51,-1.64
0.511,-0.36,-0.52,-1.63
0.516,-0.34,-0.51,-1.56
0.521,-0.34,-0.48,-1.48
0.528,-0.33,-0.46,-1.47
0.531,-0.29,-0.45,-1.48
0.536,-0.24,-0.43,-1.50
0.543,-0.17,-0.41,-1.52
0.546,-0.13,-0.39,-1.52
