time,x,y,z
0.002,-0.18,0.58,0.77
0.009,-0.18,0.60,0.79
0.012,-0.17,0.60,0.80
0.017,-0.15,0.60,0.80
0.026,-0.17,0.59,0.80
0.027,-0.17,0.58,0.82
0.032,-0.19,0.57,0.83
0.037,-0.20,0.56,0.86
0.043,-0.19,0.55,0.88
0.047,-0.17,0.53,0.90
0.052,-0.17,0.52,0.93
0.095,-0.14,0.51,0.95
0.096,-0.11,0.51,0.95
0.096,-0.12,0.48,0.97
0.097,-0.11,0.47,0.97
0.097,-0.10,0.45,0.95
0.098,-0.12,0.43,0.96
0.098,-0.14,0.41,0.99
0.099,-0.16,0.44,1.01
0.099,-0.15,0.37,1.05
0.101,-0.24,0.41,1.06
0.109,-0.30,0.48,1.08
0.111,-0.28,0.58,1.17
0.116,-0.21,0.60,1.08
0.121,-0.19,0.62,1.06
0.127,-0.17,0.60,1.07
0.131,-0.16,0.59,1.10
0.136,-0.14,0.55,1.14
0.143,-0.11,0.53,1.16
0.146,-0.05,0.51,1.19
0.151,0.02,0.46,1.24
0.187,0.05,0.45,1.26
0.190,0.11,0.41,1.37
0.191,0.24,0.34,1.39
0.191,0.21,0.32,1.25
0.192,0.14,0.33,1.16
0.192,0.11,0.36,1.12
0.193,0.15,0.34,1.13
0.193,0.18,0.34,1.10
0.198,0.17,0.33,1.09
0.201,0.14,0.35,1.11
0.211,0.10,0.35,1.07
0.211,0.08,0.31,1.14
0.215,0.10,0.30,1.24
0.220,0.13,0.32,1.32
0.226,0.13,0.33,1.28
0.230,0.08,0.30,1.15
0.235,0.03,0.25,1.05
0.243,-0.03,0.19,0.96
0.245,-0.03,0.15,0.91
0.249,0.03,0.16,0.86
0.254,0.03,0.23,0.85
0.288,0.04,0.27,0.86
0.289,0.06,0.30,0.88
0.290,0.06,0.26,0.90
0.290,0.06,0.24,0.94
0.291,0.10,0.24,0.94
0.291,0.15,0.22,0.92
0.292,0.22,0.23,0.92
0.294,0.26,0.24,0.91
0.299,0.32,0.25,0.89
0.304,0.36,0.28,0.86
0.316,0.38,0.31,0.82
0.317,0.44,0.36,0.79
0.319,0.47,0.41,0.76
0.332,0.50,0.44,0.71
0.333,0.49,0.45,0.69
0.334,0.47,0.46,0.67
0.339,0.41,0.44,0.64
0.356,0.38,0.44,0.64
0.358,0.24,0.29,0.42
0.359,0.19,0.03,0.43
0.359,0.17,-0.34,0.38
0.363,0.19,-0.74,0.39
0.368,0.26,-0.90,0.42
0.415,0.21,-0.62,0.46
0.415,0.14,-0.14,0.62
0.416,0.14,0.06,0.65
0.416,0.16,0.03,0.59
0.417,0.16,-0.06,0.50
0.418,0.04,-0.09,0.33
0.418,-0.04,-0.08,0.23
0.419,-0.15,-0.07,0.12
0.419,-0.26,-0.11,0.04
0.420,-0.27,-0.14,-0.06
0.433,-0.29,-0.10,-0.15
0.433,-0.33,-0.14,-0.24
0.434,-0.39,-0.19,-0.36
0.444,-0.49,-0.24,-0.49
0.445,-0.58,-0.27,-0.61
0.447,-0.64,-0.29,-0.74
0.452,-0.71,-0.33,-0.94
0.462,-0.75,-0.38,-1.12
0.462,-0.78,-0.48,-1.36
0.467,-0.80,-0.58,-1.67
0.508,-0.75,-0.67,-1.91
0.509,-0.61,-0.66,-2.00
0.509,-0.44,-0.57,-2.00
0.510,-0.31,-0.41,-1.91
0.510,-0.24,-0.24,-1.76
0.511,-0.20,-0.13,-1.59
0.511,-0.18,-0.10,-1.60
0.512,-0.11,-0.11,-1.65
0.512,-0.02,-0.14,-1.73
0.516,0.07,-0.18,-1.79
0.521,0.11,-0.26,-1.82
0.528,0.13,-0.35,-1.85
0.531,0.14,-0.41,-1.84
0.536,0.13,-0.46,-1.83
0.544,0.09,-0.52,-1.74
0.546,0.03,-0.62,-1.68
0.551,-0.03,-0.69,-1.73
0.589,-0.13,-0.71,-1.80
0.590,-0.23,-0.69,-1.79
0.590,-0.34,-0.66,-1.68
0.591,-0.43,-0.62,-1.51
0.591,-0.48,-0.57,-1.36
0.592,-0.50,-0.52,-1.32
0.592,-0.50,-0.48,-1.31
0.593,-0.51,-0.47,-1.34
0.595,-0.51,-0.45,-1.36
0.600,-0.54,-0.41,-1.39
0.610,-0.54,-0.37,-1.41
0.610,-0.50,-0.34,-1.41
0.615,-0.44,-0.34,-1.43
0.620,-0.38,-0.33,-1.48
0.627,-0.30,-0.32,-1.49
0.630,-0.24,-0.32,-1.50
0.635,-0.17,-0.32,-1.53
0.643,-0.10,-0.32,-1.56
0.645,-0.07,-0.32,-1.56
0.650,-0.07,-0.40,-1.59
0.655,-0.08,-0.44,-1.55
0.690,-0.11,-0.49,-1.51
0.691,-0.16,-0.51,-1.47
0.691,-0.22,-0.55,-1.47
0.692,-0.25,-0.55,-1.40
0.692,-0.27,-0.53,-1.34
0.693,-0.28,-0.50,-1.26
0.693,-0.27,-0.48,-1.17
0.764,-0.23,-0.48,-1.18
0.764,-0.15,-0.49,-1.17
0.765,-0.04,-0.49,-1.21
0.765,0.07,-0.47,-1.21
0.766,0.18,-0.42,-1.19
0.766,0.27,-0.38,-1.17
0.767,0.36,-0.31,-1.13
0.767,0.41,-0.26,-1.09
0.768,0.48,-0.25,-1.06
0.768,0.53,-0.21,-1.02
0.769,0.60,-0.23,-1.03
0.769,0.68,-0.30,-0.99
0.770,0.75,-0.37,-0.95
0.770,0.75,-0.41,-0.91
0.771,0.69,-0.43,-0.81
0.771,0.62,-0.42,-0.76
0.781,0.51,-0.39,-0.75
0.782,0.46,-0.36,-0.76
0.783,0.42,-0.32,-0.83
0.788,0.37,-0.27,-0.88
0.793,0.33,-0.21,-0.93
0.801,0.30,-0.15,-0.96
0.803,0.31,-0.12,-0.99
0.838,0.33,-0.11,-1.00
0.839,0.34,-0.08,-1.01
0.839,0.36,-0.07,-0.97
0.840,0.41,-0.06,-0.92
0.840,0.44,-0.06,-0.85
