time,x,y,z
0.000,-0.46,0.67,0.64
0.006,-0.48,0.68,0.62
0.009,-0.44,0.68,0.61
0.014,-0.43,0.67,0.59
0.021,-0.43,0.67,0.56
0.024,-0.43,0.67,0.57
0.029,-0.43,0.68,0.55
0.038,-0.42,0.67,0.57
0.039,-0.45,0.66,0.58
0.043,-0.43,0.65,0.55
0.048,-0.43,0.64,0.57
0.088,-0.45,0.64,0.57
0.089,-0.45,0.65,0.57
0.089,-0.45,0.64,0.57
0.090,-0.44,0.65,0.57
0.090,-0.42,0.67,0.58
0.091,-0.43,0.66,0.58
0.091,-0.42,0.68,0.59
0.092,-0.43,0.68,0.60
0.093,-0.44,0.69,0.62
0.098,-0.44,0.68,0.63
0.105,-0.45,0.68,0.65
0.108,-0.45,0.68,0.67
0.113,-0.44,0.68,0.66
0.121,-0.44,0.68,0.64
0.123,-0.44,0.67,0.64
0.128,-0.43,0.68,0.65
0.133,-0.43,0.68,0.60
0.138,-0.41,0.69,0.60
0.142,-0.42,0.66,0.61
0.147,-0.44,0.68,0.60
0.188,-0.43,0.68,0.59
0.189,-0.42,0.68,0.61
0.189,-0.43,0.68,0.61
0.189,-0.42,0.67,0.61
0.190,-0.45,0.67,0.61
0.190,-0.45,0.69,0.62
0.191,-0.44,0.70,0.62
0.191,-0.43,0.69,0.63
0.192,-0.43,0.70,0.62
0.197,-0.41,0.70,0.60
0.204,-0.41,0.70,0.56
0.207,-0.40,0.70,0.55
0.211,-0.38,0.72,0.55
0.221,-0.36,0.74,0.53
0.222,-0.34,0.75,0.51
0.226,-0.33,0.75,0.49
0.231,-0.33,0.74,0.47
0.237,-0.34,0.73,0.47
0.241,-0.34,0.74,0.46
0.246,-0.35,0.75,0.46
0.293,-0.36,0.75,0.51
0.294,-0.37,0.74,0.54
0.294,-0.34,0.73,0.56
0.294,-0.32,0.70,0.62
0.295,-0.31,0.66,0.70
0.295,-0.29,0.63,0.78
0.296,-0.33,0.61,0.82
0.296,-0.35,0.63,0.86
0.297,-0.35,0.66,0.88
0.297,-0.34,0.67,0.89
0.308,-0.33,0.68,0.91
0.309,-0.33,0.69,0.91
0.310,-0.31,0.69,0.87
0.315,-0.31,0.68,0.84
0.321,-0.28,0.67,0.84
0.325,-0.23,0.67,0.92
0.330,-0.28,0.68,0.83
0.374,-0.34,0.67,0.80
0.375,-0.39,0.62,0.82
0.375,-0.38,0.57,0.90
0.376,-0.31,0.51,0.94
0.376,-0.26,0.40,0.96
0.377,-0.16,0.35,0.94
0.377,-0.06,0.32,0.97
0.378,0.00,0.34,1.00
