time,x,y,z
0.001,0.12,0.71,0.80
0.008,0.12,0.71,0.79
0.009,0.11,0.71,0.80
0.014,0.12,0.71,0.82
0.019,0.11,0.72,0.83
0.024,0.11,0.71,0.84
0.029,0.10,0.71,0.84
0.034,0.08,0.70,0.86
0.040,0.08,0.69,0.83
0.044,0.07,0.68,0.81
0.049,0.06,0.67,0.81
0.094,0.05,0.65,0.77
0.094,0.04,0.65,0.76
0.095,0.03,0.65,0.76
0.095,0.02,0.64,0.73
0.096,0.01,0.64,0.75
0.096,-0.00,0.64,0.77
0.096,-0.03,0.64,0.80
0.097,-0.02,0.65,0.81
0.097,-0.01,0.68,0.83
0.098,-0.01,0.66,0.84
0.109,0.01,0.66,0.84
0.110,0.03,0.67,0.83
0.115,0.04,0.68,0.82
0.118,0.04,0.69,0.80
0.125,0.05,0.70,0.78
0.129,0.05,0.70,0.76
0.134,0.06,0.69,0.74
0.199,0.07,0.69,0.73
0.200,0.08,0.71,0.74
0.201,0.07,0.69,0.72
0.202,0.06,0.67,0.69
0.203,0.06,0.69,0.69
0.204,0.04,0.69,0.70
0.205,0.03,0.69,0.72
0.206,0.01,0.69,0.72
0.207,0.02,0.68,0.74
0.208,0.01,0.68,0.75
0.208,-0.01,0.71,0.77
0.209,-0.01,0.73,0.79
0.210,-0.01,0.73,0.79
0.211,0.01,0.74,0.79
0.212,0.03,0.76,0.79
0.212,0.04,0.77,0.79
0.222,0.06,0.79,0.81
0.223,0.07,0.80,0.82
0.228,0.06,0.82,0.81
0.233,0.07,0.80,0.78
0.243,0.06,0.79,0.76
0.244,0.04,0.76,0.76
0.248,0.03,0.75,0.74
0.252,0.01,0.71,0.74
0.333,-0.01,0.68,0.77
0.334,-0.03,0.65,0.78
0.335,-0.06,0.62,0.73
0.336,-0.08,0.59,0.70
0.337,-0.09,0.58,0.71
0.338,-0.11,0.60,0.68
0.338,-0.11,0.61,0.66
0.339,-0.11,0.59,0.69
0.340,-0.13,0.56,0.69
0.341,-0.14,0.50,0.66
0.342,-0.14,0.45,0.70
0.342,-0.17,0.42,0.75
0.343,-0.19,0.42,0.82
0.344,-0.20,0.40,0.90
0.344,-0.25,0.41,0.95
0.345,-0.29,0.38,0.98
0.346,-0.34,0.36,1.05
0.347,-0.39,0.33,1.10
0.347,-0.44,0.29,1.22
0.350,-0.52,0.27,1.34
0.355,-0.55,0.27,1.48
0.366,-0.59,0.23,1.60
0.367,-0.61,0.22,1.71
0.371,-0.61,0.17,1.80
0.454,-0.61,0.13,1.83
0.455,-0.62,0.14,2.00
0.456,-0.68,0.26,2.00
0.456,-0.72,0.17,2.00
0.457,-0.66,-0.04,2.00
0.458,-0.59,-0.20,2.00
0.458,-0.56,-0.31,2.00
0.459,-0.56,-0.36,2.00
0.459,-0.50,-0.44,2.00
0.460,-0.43,-0.47,2.00
0.461,-0.38,-0.49,2.00
0.461,-0.35,-0.56,2.00
0.462,-0.32,-0.65,2.00
0.462,-0.29,-0.74,2.00
0.466,-0.28,-0.75,2.00
0.467,-0.30,-0.69,2.00
0.468,-0.31,-0.69,2.00
0.468,-0.33,-0.80,2.00
0.469,-0.34,-0.90,2.00
0.470,-0.34,-0.96,2.00
0.475,-0.30,-1.01,2.00
0.479,-0.27,-1.10,2.00
0.492,-0.19,-1.27,2.00
0.493,-0.12,-1.33,2.00
0.494,-0.06,-1.35,2.00
0.500,0.03,-1.39,2.00
0.590,0.10,-1.46,2.00
0.591,0.19,-1.53,2.00
0.592,0.27,-1.59,2.00
0.593,0.34,-1.67,2.00
0.594,0.43,-1.73,2.00
0.595,0.52,-1.77,2.00
0.595,0.64,-1.82,1.97
0.596,0.74,-1.87,1.84
0.598,0.85,-1.85,1.71
0.598,0.93,-1.95,1.58
0.599,1.01,-1.97,1.47
0.600,1.05,-1.92,1.38
0.601,1.12,-2.00,1.21
0.602,1.22,-2.00,1.15
0.603,1.31,-2.00,1.01
0.603,1.42,-2.00,0.93
0.604,1.51,-2.00,0.82
0.605,1.57,-2.00,0.74
0.606,1.60,-2.00,0.67
0.606,1.60,-2.00,0.60
0.607,1.64,-2.00,0.50
0.608,1.69,-2.00,0.41
0.617,1.73,-2.00,0.26
0.618,1.76,-2.00,0.09
0.677,1.77,-2.00,-0.07
0.678,1.79,-2.00,-0.25
0.679,1.79,-2.00,-0.45
0.679,1.78,-2.00,-0.67
0.680,1.76,-1.84,-0.88
0.681,1.71,-1.71,-1.10
0.682,1.72,-1.62,-1.34
0.683,1.72,-1.49,-1.51
0.684,1.75,-1.34,-1.71
0.685,1.80,-1.20,-1.84
0.686,1.87,-1.06,-1.93
0.687,1.96,-0.97,-2.00
0.688,2.00,-0.91,-2.00
0.688,2.00,-0.87,-2.00
0.764,2.00,-0.81,-2.00
0.765,2.00,-0.78,-2.00
0.766,2.00,-0.76,-1.98
0.766,2.00,-0.78,-1.94
0.767,2.00,-0.81,-1.86
0.768,2.00,-0.85,-1.83
0.768,1.97,-0.87,-1.80
0.769,1.95,-0.92,-1.78
0.770,1.95,-0.94,-1.77
0.771,1.96,-0.96,-1.78
0.772,2.00,-0.95,-1.83
0.773,2.00,-0.93,-1.93
0.776,2.00,-0.85,-1.95
0.776,2.00,-0.83,-2.00
0.777,2.00,-0.79,-2.00
0.778,2.00,-0.71,-2.00
0.778,2.00,-0.61,-2.00
0.779,2.00,-0.48,-2.00
0.787,2.00,-0.38,-2.00
0.788,2.00,-0.34,-2.00
0.791,2.00,-0.30,-2.00
0.796,2.00,-0.27,-2.00
0.801,2.00,-0.26,-2.00
0.927,2.00,-0.27,-2.00
0.929,2.00,-0.32,-2.00
0.930,2.00,-0.37,-2.00
0.931,2.00,-0.41,-2.00
0.931,2.00,-0.47,-2.00
0.932,2.00,-0.52,-2.00
0.933,2.00,-0.60,-2.00
0.934,2.00,-0.67,-2.00
0.935,2.00,-0.74,-1.99
0.935,2.00,-0.79,-1.84
0.936,2.00,-0.85,-1.68
0.937,2.00,-0.90,-1.57
0.938,2.00,-0.95,-1.45
0.939,2.00,-0.98,-1.35
0.940,2.00,-1.04,-1.25
0.941,2.00,-1.09,-1.16
0.941,2.00,-1.13,-1.07
0.942,2.00,-1.16,-0.97
0.943,2.00,-1.21,-0.89
0.944,2.00,-1.24,-0.81
0.944,2.00,-1.29,-0.72
0.947,2.00,-1.34,-0.62
0.948,2.00,-1.40,-0.54
0.950,2.00,-1.45,-0.43
0.950,2.00,-1.51,-0.36
0.951,2.00,-1.56,-0.27
0.952,2.00,-1.62,-0.20
0.958,2.00,-1.68,-0.11
0.958,2.00,-1.74,-0.03
0.959,1.94,-1.80,0.07
0.960,1.87,-1.86,0.17
0.961,1.82,-1.90,0.30
0.963,1.77,-1.93,0.40
0.975,1.68,-1.96,0.50
0.977,1.60,-1.99,0.59
0.979,1.50,-2.00,0.72
0.984,1.42,-2.00,0.80
1.048,1.37,-2.00,0.92
1.048,1.33,-1.96,1.01
1.049,1.29,-1.95,1.09
1.049,1.27,-1.92,1.12
1.050,1.27,-1.88,1.14
1.050,1.26,-1.85,1.12
1.051,1.26,-1.83,1.12
1.052,1.25,-1.81,1.14
1.053,1.27,-1.80,1.12
1.053,1.29,-1.83,1.12
1.054,1.29,-1.87,1.15
1.054,1.28,-1.91,1.21
1.055,1.26,-1.96,1.31
1.055,1.21,-2.00,1.44
1.057,1.10,-2.00,1.63
1.130,0.93,-2.00,1.85
1.131,0.75,-2.00,2.00
1.132,0.51,-2.00,2.00
1.132,0.26,-2.00,2.00
1.133,0.03,-2.00,2.00
1.133,-0.18,-2.00,2.00
1.134,-0.37,-1.98,2.00
1.136,-0.50,-1.88,2.00
1.137,-0.58,-1.79,2.00
1.138,-0.63,-1.72,2.00
1.139,-0.67,-1.64,2.00
1.139,-0.70,-1.60,2.00
1.140,-0.71,-1.59,2.00
1.141,-0.71,-1.56,2.00
1.141,-0.74,-1.53,2.00
1.142,-0.76,-1.50,2.00
1.143,-0.76,-1.47,2.00
1.152,-0.78,-1.42,2.00
1.152,-0.80,-1.40,2.00
1.156,-0.83,-1.37,2.00
1.162,-0.83,-1.35,2.00
1.166,-0.83,-1.31,2.00
1.230,-0.80,-1.28,2.00
1.231,-0.77,-1.26,2.00
1.231,-0.73,-1.24,2.00
1.232,-0.71,-1.22,2.00
1.232,-0.67,-1.21,2.00
1.233,-0.61,-1.22,2.00
1.234,-0.57,-1.23,2.00
1.236,-0.51,-1.24,2.00
1.237,-0.45,-1.25,2.00
1.237,-0.38,-1.27,2.00
1.238,-0.30,-1.27,2.00
1.238,-0.22,-1.28,2.00
1.239,-0.14,-1.28,2.00
1.240,-0.08,-1.28,2.00
1.240,0.02,-1.31,2.00
1.248,0.11,-1.31,2.00
1.250,0.19,-1.35,2.00
1.337,0.28,-1.37,1.97
1.338,0.35,-1.39,1.97
1.338,0.43,-1.42,1.99
1.339,0.49,-1.45,2.00
1.339,0.58,-1.51,2.00
1.340,0.65,-1.55,2.00
1.340,0.74,-1.59,2.00
1.341,0.83,-1.66,2.00
1.341,0.91,-1.71,2.00
1.341,1.02,-1.78,2.00
1.342,1.09,-1.84,2.00
1.342,1.17,-1.90,2.00
1.343,1.26,-1.96,1.95
1.343,1.32,-2.00,1.85
1.344,1.35,-2.00,1.70
1.344,1.40,-2.00,1.58
