time,x,y,z
0.003,-0.17,0.76,0.65
0.008,-0.16,0.76,0.63
0.018,-0.15,0.75,0.65
0.018,-0.12,0.75,0.66
0.023,-0.13,0.74,0.66
0.032,-0.07,0.73,0.71
0.033,-0.08,0.73,0.73
0.038,-0.09,0.73,0.71
0.043,-0.06,0.75,0.73
0.088,-0.07,0.72,0.77
0.089,-0.08,0.73,0.78
0.089,-0.09,0.73,0.77
0.090,-0.11,0.74,0.77
0.090,-0.14,0.75,0.78
0.091,-0.16,0.78,0.79
0.091,-0.19,0.78,0.77
0.092,-0.21,0.77,0.75
0.093,-0.24,0.76,0.73
0.093,-0.26,0.70,0.72
0.102,-0.28,0.70,0.71
0.103,-0.32,0.70,0.68
0.107,-0.31,0.72,0.62
0.115,-0.30,0.71,0.67
0.117,-0.25,0.71,0.69
0.122,-0.22,0.68,0.71
0.127,-0.17,0.69,0.72
0.172,-0.14,0.69,0.81
0.173,-0.12,0.68,0.89
0.173,-0.12,0.68,0.95
0.174,-0.11,0.67,0.95
0.174,-0.11,0.65,0.92
0.175,-0.11,0.67,0.90
0.175,-0.12,0.68,0.86
0.176,-0.13,0.71,0.84
0.179,-0.15,0.74,0.82
0.180,-0.17,0.76,0.79
0.185,-0.18,0.75,0.78
0.186,-0.20,0.74,0.79
0.191,-0.21,0.71,0.77
0.200,-0.22,0.70,0.80
0.201,-0.23,0.70,0.80
0.206,-0.25,0.71,0.79
0.211,-0.28,0.72,0.83
0.216,-0.31,0.73,0.87
0.221,-0.36,0.74,0.88
0.226,-0.42,0.74,0.90
0.267,-0.45,0.77,0.90
0.267,-0.48,0.75,0.91
0.268,-0.47,0.74,0.91
0.268,-0.43,0.71,0.94
0.269,-0.41,0.68,0.99
0.270,-0.38,0.66,1.03
0.270,-0.39,0.63,1.02
0.271,-0.40,0.60,1.04
0.271,-0.43,0.61,1.11
0.275,-0.38,0.63,1.18
0.284,-0.35,0.57,1.16
0.285,-0.48,0.61,1.16
0.290,-0.49,0.65,1.23
0.300,-0.49,0.61,1.20
0.301,-0.46,0.58,1.20
0.305,-0.43,0.56,1.17
0.311,-0.45,0.54,1.18
0.317,-0.53,0.55,1.20
0.319,-0.65,0.54,1.24
0.324,-0.72,0.57,1.34
0.333,-0.77,0.56,1.40
0.334,-0.81,0.53,1.43
0.339,-0.89,0.50,1.51
0.345,-1.02,0.45,1.52
0.381,-1.15,0.35,1.57
0.382,-1.17,0.20,1.61
0.384,-1.12,0.06,1.70
0.384,-1.03,-0.02,1.80
0.385,-0.94,-0.01,1.94
0.386,-0.90,0.03,2.00
0.387,-0.88,0.06,2.00
0.387,-0.89,-0.00,2.00
0.389,-0.88,-0.10,2.00
0.400,-0.91,-0.19,2.00
0.401,-0.93,-0.28,2.00
0.404,-0.95,-0.35,2.00
0.409,-0.97,-0.43,2.00
0.417,-0.98,-0.49,2.00
0.419,-0.98,-0.51,2.00
0.424,-0.97,-0.56,2.00
0.432,-0.92,-0.62,2.00
0.433,-0.86,-0.68,2.00
0.439,-0.79,-0.73,2.00
0.443,-0.71,-0.80,2.00
0.486,-0.60,-0.86,2.00
0.487,-0.51,-0.93,2.00
0.488,-0.42,-1.03,2.00
0.489,-0.33,-1.10,2.00
0.489,-0.23,-1.19,2.00
0.490,-0.09,-1.33,2.00
0.490,0.04,-1.43,2.00
0.491,0.13,-1.49,2.00
0.492,0.25,-1.60,2.00
0.494,0.34,-1.70,2.00
0.499,0.45,-1.75,2.00
0.503,0.59,-1.81,2.00
0.513,0.70,-1.90,1.85
0.514,0.80,-1.98,1.73
0.517,0.92,-2.00,1.60
0.522,1.02,-2.00,1.45
0.527,1.11,-2.00,1.34
0.533,1.18,-2.00,1.20
0.537,1.25,-2.00,1.09
0.542,1.30,-2.00,1.01
0.580,1.34,-2.00,0.92
0.581,1.40,-2.00,0.83
0.582,1.48,-2.00,0.74
0.582,1.56,-2.00,0.66
0.583,1.67,-2.00,0.60
0.583,1.83,-2.00,0.49
0.584,2.00,-1.93,0.35
0.584,2.00,-1.83,0.20
0.586,2.00,-1.71,0.05
0.591,2.00,-1.57,-0.10
0.597,2.00,-1.43,-0.24
0.601,2.00,-1.30,-0.39
0.606,2.00,-1.20,-0.52
0.616,2.00,-1.13,-0.62
0.617,2.00,-1.06,-0.69
0.621,2.00,-1.00,-0.73
0.626,2.00,-0.95,-0.79
0.632,2.00,-0.94,-0.80
0.636,2.00,-0.92,-0.83
0.641,2.00,-0.90,-0.86
0.690,2.00,-0.88,-0.88
