time,x,y,z
0.002,-0.18,0.69,0.61
0.010,-0.17,0.66,0.72
0.012,-0.21,0.68,0.77
0.017,-0.23,0.71,0.77
0.030,-0.24,0.75,0.80
0.030,-0.24,0.77,0.83
0.032,-0.25,0.76,0.81
0.037,-0.26,0.78,0.77
0.042,-0.25,0.80,0.76
0.047,-0.24,0.82,0.71
0.052,-0.22,0.83,0.70
0.094,-0.20,0.82,0.67
0.095,-0.17,0.79,0.66
0.095,-0.18,0.77,0.66
0.096,-0.20,0.73,0.62
0.096,-0.25,0.73,0.59
0.097,-0.24,0.72,0.58
0.097,-0.22,0.69,0.57
0.098,-0.18,0.69,0.58
0.098,-0.16,0.66,0.62
0.101,-0.14,0.65,0.65
0.109,-0.15,0.66,0.66
0.111,-0.16,0.68,0.64
0.116,-0.16,0.72,0.64
0.121,-0.16,0.73,0.60
0.127,-0.14,0.75,0.59
0.131,-0.12,0.75,0.57
0.136,-0.12,0.75,0.57
0.142,-0.10,0.77,0.56
0.146,-0.12,0.79,0.58
0.150,-0.13,0.82,0.60
0.194,-0.14,0.83,0.66
0.195,-0.16,0.85,0.69
0.196,-0.18,0.88,0.70
0.196,-0.18,0.90,0.72
0.197,-0.18,0.92,0.74
0.197,-0.18,0.93,0.74
0.197,-0.16,0.93,0.76
0.198,-0.15,0.92,0.74
0.198,-0.14,0.90,0.80
0.200,-0.13,0.90,0.80
0.209,-0.11,0.88,0.83
0.210,-0.08,0.88,0.81
0.215,-0.08,0.87,0.83
0.220,-0.09,0.85,0.79
0.227,-0.11,0.85,0.74
0.230,-0.16,0.86,0.69
0.235,-0.21,0.86,0.67
0.242,-0.23,0.86,0.73
0.244,-0.21,0.75,0.78
0.249,-0.32,0.69,0.72
0.294,-0.48,0.60,0.75
0.295,-0.51,0.53,0.86
0.295,-0.50,0.45,0.93
0.296,-0.48,0.47,1.09
0.296,-0.44,0.49,1.20
0.297,-0.38,0.49,1.27
0.297,-0.31,0.49,1.32
0.298,-0.27,0.48,1.37
0.299,-0.26,0.48,1.45
0.299,-0.26,0.49,1.54
0.304,-0.34,0.62,1.86
0.309,-0.33,0.70,1.71
0.313,-0.45,0.53,1.67
0.318,-0.55,0.30,1.88
0.325,-0.72,-0.04,1.50
0.328,-0.82,-0.41,1.89
0.333,-0.83,-0.44,2.00
0.342,-0.83,-0.27,2.00
0.343,-0.82,-0.13,2.00
0.348,-0.80,-0.11,2.00
0.390,-0.76,-0.22,2.00
0.391,-0.75,-0.31,2.00
0.391,-0.81,-0.37,2.00
0.392,-0.79,-0.21,2.00
0.393,-0.89,-0.40,2.00
0.394,-0.99,-0.65,2.00
0.394,-1.05,-0.64,2.00
0.395,-0.89,-0.54,2.00
0.396,-0.63,-0.46,2.00
0.446,-0.49,-0.50,2.00
0.447,-0.44,-0.50,2.00
0.448,-0.42,-0.52,2.00
0.448,-0.35,-0.68,1.98
0.449,-0.30,-0.75,1.99
0.449,-0.33,-0.79,2.00
0.450,-0.37,-0.79,2.00
0.450,-0.38,-0.85,2.00
0.451,-0.32,-0.97,2.00
0.452,-0.21,-1.08,2.00
0.452,-0.08,-1.21,2.00
0.453,0.05,-1.31,2.00
0.460,0.18,-1.40,2.00
0.462,0.32,-1.51,2.00
0.467,0.43,-1.60,2.00
0.507,0.58,-1.67,2.00
0.508,0.73,-1.72,2.00
0.508,0.84,-1.80,2.00
0.509,0.93,-1.85,2.00
0.509,1.02,-1.90,2.00
0.510,1.14,-1.96,2.00
0.511,1.27,-2.00,2.00
0.511,1.38,-2.00,1.86
0.512,1.49,-2.00,1.77
0.516,1.58,-2.00,1.65
0.525,1.68,-2.00,1.52
0.526,1.77,-2.00,1.41
