time,x,y,z
0.004,0.00,0.78,0.59
0.009,0.00,0.79,0.62
0.018,0.01,0.80,0.67
0.019,0.01,0.81,0.66
0.024,0.01,0.80,0.67
0.028,0.02,0.80,0.68
0.035,0.02,0.79,0.70
0.038,-0.00,0.78,0.71
0.043,-0.02,0.77,0.71
0.052,-0.04,0.76,0.72
0.052,-0.04,0.78,0.72
0.058,-0.03,0.78,0.71
0.064,-0.03,0.79,0.72
0.105,-0.02,0.79,0.72
0.105,-0.03,0.78,0.72
0.106,-0.02,0.78,0.69
0.106,-0.02,0.77,0.70
0.107,-0.04,0.77,0.69
0.107,-0.03,0.78,0.70
0.108,-0.04,0.77,0.69
0.108,-0.05,0.76,0.69
0.108,-0.05,0.74,0.67
0.112,-0.04,0.72,0.68
0.120,-0.04,0.73,0.69
0.122,-0.05,0.71,0.69
0.127,-0.05,0.72,0.66
0.135,-0.06,0.71,0.66
0.146,-0.05,0.72,0.67
0.147,-0.04,0.71,0.67
0.147,-0.03,0.71,0.66
0.159,-0.03,0.72,0.67
0.159,-0.04,0.73,0.66
0.162,-0.04,0.75,0.67
0.202,-0.05,0.77,0.71
0.202,-0.06,0.77,0.70
0.203,-0.05,0.78,0.69
0.203,-0.06,0.78,0.70
0.204,-0.04,0.78,0.71
0.204,-0.05,0.79,0.72
0.204,-0.04,0.80,0.73
0.205,-0.10,0.77,0.70
0.206,-0.09,0.77,0.69
0.211,-0.10,0.79,0.71
0.217,-0.09,0.79,0.71
0.222,-0.09,0.80,0.72
0.226,-0.09,0.80,0.68
0.235,-0.08,0.81,0.68
0.237,-0.02,0.82,0.68
0.240,0.01,0.83,0.72
0.247,0.02,0.83,0.72
0.253,0.05,0.82,0.76
0.257,0.06,0.79,0.77
0.261,0.06,0.75,0.78
0.301,0.05,0.69,0.74
0.302,0.01,0.65,0.75
0.302,-0.02,0.60,0.81
0.303,-0.07,0.60,0.86
0.303,-0.08,0.63,0.84
0.304,-0.09,0.66,0.82
0.304,-0.09,0.68,0.83
0.304,-0.07,0.70,0.77
0.305,-0.03,0.69,0.69
0.310,-0.03,0.69,0.64
0.319,-0.03,0.69,0.59
0.320,-0.06,0.71,0.55
0.326,-0.11,0.72,0.56
0.334,-0.14,0.74,0.56
0.334,-0.15,0.77,0.54
0.340,-0.15,0.78,0.56
0.345,-0.14,0.79,0.61
0.350,-0.12,0.79,0.67
0.354,-0.13,0.80,0.75
0.360,-0.16,0.80,0.83
0.441,-0.15,0.81,0.90
0.441,-0.17,0.80,0.94
0.444,-0.16,0.78,1.02
0.445,-0.14,0.77,1.05
0.446,-0.13,0.78,1.08
0.446,-0.14,0.76,1.06
0.447,-0.16,0.76,0.97
0.447,-0.15,0.80,1.04
0.448,-0.18,0.81,1.02
0.448,-0.27,0.75,0.97
0.449,-0.36,0.72,1.04
0.450,-0.36,0.70,1.03
0.450,-0.34,0.69,1.15
0.451,-0.35,0.66,1.24
0.451,-0.33,0.64,1.26
0.452,-0.26,0.58,1.46
0.452,-0.27,0.56,1.23
0.453,-0.32,0.54,1.24
0.462,-0.34,0.52,1.25
0.463,-0.31,0.54,1.35
0.464,-0.48,0.66,1.35
0.469,-0.76,0.86,1.37
0.474,-0.55,0.56,1.25
0.478,-1.44,0.37,1.52
0.534,-1.80,0.12,1.56
0.535,-1.54,-0.26,1.79
0.536,-1.13,-0.36,2.00
0.536,-0.85,0.03,2.00
0.537,-0.86,0.22,2.00
0.537,-0.77,0.01,2.00
0.538,-0.71,-0.12,2.00
0.538,-0.70,-0.09,2.00
0.539,-0.71,-0.08,2.00
0.539,-0.70,-0.16,2.00
0.540,-0.68,-0.23,2.00
0.541,-0.66,-0.28,2.00
0.542,-0.66,-0.35,2.00
0.552,-0.66,-0.40,2.00
0.553,-0.64,-0.45,2.00
0.558,-0.62,-0.51,2.00
0.562,-0.60,-0.55,2.00
