time,x,y,z
0.002,-0.05,0.76,0.67
0.006,-0.05,0.76,0.67
0.011,-0.04,0.76,0.68
0.018,-0.03,0.76,0.69
0.021,-0.02,0.76,0.70
0.026,-0.01,0.76,0.70
0.034,0.00,0.76,0.70
0.036,0.01,0.76,0.71
0.040,0.01,0.76,0.71
0.049,0.00,0.76,0.71
0.050,-0.01,0.76,0.72
0.056,-0.01,0.76,0.72
0.060,-0.02,0.76,0.72
0.105,-0.02,0.75,0.72
0.106,-0.02,0.75,0.72
0.107,-0.02,0.75,0.72
0.108,-0.02,0.75,0.72
0.108,-0.03,0.74,0.72
0.109,-0.04,0.75,0.72
0.110,-0.06,0.74,0.72
0.111,-0.07,0.75,0.71
0.112,-0.07,0.74,0.71
0.112,-0.07,0.74,0.71
0.120,-0.07,0.74,0.71
0.121,-0.06,0.74,0.71
0.125,-0.06,0.75,0.70
0.134,-0.05,0.75,0.69
0.135,-0.05,0.75,0.69
0.139,-0.03,0.75,0.69
0.145,-0.02,0.75,0.69
0.185,-0.01,0.74,0.68
0.187,-0.01,0.74,0.69
0.187,-0.00,0.74,0.69
0.188,-0.01,0.74,0.69
0.189,-0.01,0.75,0.70
0.190,-0.01,0.75,0.70
0.191,-0.01,0.74,0.70
0.192,-0.00,0.74,0.70
0.192,-0.00,0.74,0.70
0.201,0.00,0.75,0.70
0.203,-0.00,0.75,0.70
0.203,-0.01,0.75,0.69
0.208,-0.01,0.75,0.69
0.217,-0.02,0.75,0.69
0.219,-0.02,0.75,0.69
0.224,-0.03,0.74,0.69
0.235,-0.04,0.74,0.69
0.237,-0.04,0.73,0.69
0.239,-0.04,0.73,0.69
0.244,-0.04,0.73,0.70
0.252,-0.04,0.74,0.70
0.254,-0.04,0.73,0.71
0.258,-0.03,0.73,0.71
0.308,-0.02,0.73,0.71
0.309,-0.02,0.73,0.71
0.310,-0.01,0.73,0.70
0.317,-0.01,0.74,0.70
0.318,-0.01,0.74,0.70
0.319,-0.01,0.74,0.69
0.320,-0.01,0.74,0.69
0.320,-0.02,0.74,0.68
0.321,-0.01,0.75,0.67
0.322,-0.01,0.75,0.68
0.323,-0.00,0.75,0.67
0.324,-0.00,0.75,0.68
0.325,0.00,0.75,0.69
0.334,-0.00,0.75,0.69
0.335,-0.01,0.75,0.70
0.338,-0.01,0.75,0.70
0.343,-0.02,0.75,0.70
0.351,-0.03,0.74,0.70
0.352,-0.04,0.74,0.70
0.357,-0.05,0.74,0.70
0.400,-0.05,0.75,0.70
0.402,-0.05,0.75,0.70
0.402,-0.05,0.75,0.71
0.403,-0.04,0.75,0.71
0.403,-0.04,0.75,0.71
0.404,-0.03,0.74,0.71
0.405,-0.03,0.74,0.71
0.406,-0.03,0.74,0.71
0.406,-0.03,0.74,0.72
0.407,-0.03,0.74,0.72
0.411,-0.04,0.74,0.72
0.419,-0.04,0.73,0.72
0.421,-0.05,0.73,0.71
0.427,-0.06,0.74,0.71
0.436,-0.06,0.74,0.71
0.437,-0.06,0.74,0.71
0.442,-0.06,0.75,0.71
0.451,-0.06,0.75,0.71
0.453,-0.06,0.75,0.71
0.456,-0.05,0.74,0.71
0.505,-0.06,0.74,0.71
0.506,-0.07,0.74,0.71
0.507,-0.08,0.74,0.70
0.508,-0.10,0.73,0.69
0.509,-0.11,0.73,0.69
0.511,-0.14,0.72,0.69
0.512,-0.17,0.72,0.70
0.513,-0.19,0.73,0.71
0.514,-0.21,0.71,0.72
0.515,-0.23,0.70,0.73
0.516,-0.25,0.69,0.74
0.517,-0.25,0.69,0.75
0.525,-0.26,0.69,0.76
0.526,-0.26,0.69,0.77
0.535,-0.28,0.69,0.78
0.536,-0.28,0.69,0.80
0.541,-0.29,0.69,0.82
0.590,-0.30,0.69,0.82
0.591,-0.30,0.69,0.83
0.592,-0.32,0.68,0.82
0.592,-0.33,0.69,0.82
0.595,-0.34,0.69,0.82
0.596,-0.35,0.70,0.82
0.597,-0.33,0.70,0.82
0.597,-0.32,0.71,0.82
0.599,-0.31,0.71,0.83
0.599,-0.30,0.72,0.84
0.600,-0.30,0.73,0.84
0.601,-0.29,0.74,0.85
0.612,-0.29,0.75,0.86
0.613,-0.28,0.76,0.88
0.614,-0.29,0.76,0.89
0.619,-0.29,0.77,0.90
0.625,-0.29,0.77,0.92
0.644,-0.28,0.76,0.94
0.646,-0.26,0.74,0.95
0.647,-0.25,0.72,0.95
0.650,-0.24,0.69,0.94
0.651,-0.24,0.67,0.93
0.664,-0.26,0.66,0.93
0.665,-0.29,0.65,0.91
0.666,-0.31,0.66,0.88
0.669,-0.32,0.69,0.87
0.675,-0.31,0.72,0.85
0.728,-0.30,0.74,0.85
0.729,-0.28,0.74,0.84
0.730,-0.27,0.73,0.79
0.730,-0.24,0.73,0.78
0.731,-0.19,0.71,0.76
0.732,-0.14,0.68,0.73
0.732,-0.10,0.71,0.75
0.733,-0.09,0.74,0.76
