time,x,y,z
0.004,-0.01,0.63,0.92
0.009,-0.03,0.62,0.91
0.057,-0.04,0.61,0.88
0.058,-0.05,0.62,0.85
0.058,-0.07,0.63,0.82
0.059,-0.08,0.64,0.80
0.060,-0.09,0.63,0.78
0.060,-0.10,0.62,0.76
0.061,-0.10,0.61,0.74
0.061,-0.11,0.62,0.74
0.062,-0.11,0.62,0.74
0.063,-0.11,0.63,0.75
0.063,-0.11,0.63,0.76
0.070,-0.10,0.63,0.77
0.073,-0.08,0.63,0.77
0.079,-0.07,0.64,0.77
0.115,-0.06,0.64,0.77
0.116,-0.05,0.64,0.77
0.117,-0.05,0.64,0.78
0.118,-0.04,0.66,0.80
0.119,-0.03,0.66,0.82
0.119,-0.03,0.65,0.84
0.120,-0.03,0.65,0.86
0.121,-0.04,0.64,0.87
0.123,-0.05,0.64,0.88
0.128,-0.06,0.63,0.89
0.136,-0.07,0.63,0.90
0.137,-0.08,0.63,0.90
0.143,-0.08,0.63,0.89
0.151,-0.08,0.63,0.87
0.153,-0.09,0.63,0.86
0.158,-0.09,0.63,0.84
0.163,-0.08,0.63,0.83
0.172,-0.07,0.63,0.82
0.174,-0.07,0.64,0.81
0.177,-0.06,0.64,0.81
0.233,-0.05,0.64,0.81
0.234,-0.05,0.64,0.81
0.235,-0.05,0.65,0.81
0.236,-0.06,0.65,0.80
0.237,-0.06,0.65,0.80
0.238,-0.06,0.65,0.80
0.239,-0.07,0.65,0.79
0.240,-0.07,0.65,0.78
0.241,-0.06,0.65,0.77
0.242,-0.05,0.65,0.77
0.243,-0.04,0.64,0.77
0.244,-0.03,0.64,0.78
0.245,-0.02,0.64,0.79
0.247,-0.02,0.64,0.81
0.256,-0.01,0.65,0.83
0.257,-0.01,0.65,0.84
0.266,-0.01,0.64,0.86
0.267,-0.00,0.64,0.86
0.272,-0.01,0.63,0.86
0.277,-0.01,0.63,0.85
0.288,-0.02,0.63,0.83
0.290,-0.02,0.63,0.82
0.291,-0.03,0.63,0.81
0.297,-0.03,0.63,0.81
0.371,-0.03,0.63,0.81
0.379,-0.03,0.63,0.82
0.385,-0.04,0.63,0.82
0.392,-0.05,0.62,0.82
0.397,-0.06,0.62,0.82
0.403,-0.06,0.62,0.81
0.408,-0.06,0.62,0.80
0.413,-0.06,0.63,0.80
0.420,-0.05,0.63,0.80
0.425,-0.04,0.63,0.79
0.427,-0.04,0.64,0.79
0.435,-0.03,0.64,0.79
0.435,-0.03,0.64,0.79
0.436,-0.02,0.64,0.78
0.437,-0.01,0.64,0.78
0.438,-0.01,0.64,0.79
0.439,-0.01,0.65,0.79
0.440,-0.02,0.65,0.80
0.441,-0.03,0.66,0.82
0.442,-0.04,0.65,0.83
0.442,-0.04,0.64,0.84
0.444,-0.04,0.63,0.83
0.445,-0.05,0.63,0.83
0.446,-0.06,0.63,0.83
0.447,-0.08,0.63,0.83
0.447,-0.09,0.63,0.83
0.449,-0.10,0.63,0.84
0.450,-0.11,0.63,0.85
0.450,-0.12,0.62,0.86
0.451,-0.13,0.62,0.86
0.452,-0.14,0.62,0.85
0.462,-0.15,0.62,0.85
0.463,-0.16,0.62,0.85
0.464,-0.17,0.62,0.84
0.509,-0.19,0.62,0.84
0.510,-0.20,0.62,0.84
0.510,-0.21,0.62,0.84
0.511,-0.21,0.62,0.85
0.512,-0.22,0.62,0.84
0.512,-0.23,0.62,0.85
0.513,-0.23,0.62,0.85
0.514,-0.24,0.62,0.86
0.515,-0.25,0.62,0.87
0.515,-0.26,0.61,0.87
0.519,-0.28,0.61,0.87
0.568,-0.29,0.60,0.87
0.569,-0.31,0.60,0.88
0.570,-0.33,0.59,0.88
0.570,-0.34,0.59,0.88
0.571,-0.35,0.58,0.89
0.572,-0.37,0.58,0.90
0.573,-0.38,0.58,0.91
0.574,-0.39,0.58,0.93
0.575,-0.39,0.59,0.95
0.576,-0.40,0.59,0.96
0.576,-0.41,0.59,0.98
0.578,-0.42,0.59,0.99
0.588,-0.43,0.58,1.00
0.589,-0.44,0.57,1.02
0.592,-0.44,0.55,1.02
0.597,-0.45,0.52,1.01
0.653,-0.46,0.49,1.01
0.654,-0.48,0.47,1.01
0.655,-0.50,0.46,1.00
0.655,-0.52,0.47,1.00
0.657,-0.52,0.48,1.00
0.657,-0.50,0.49,1.01
0.658,-0.47,0.49,1.01
0.659,-0.44,0.49,1.02
0.660,-0.40,0.50,1.02
0.660,-0.36,0.51,1.02
0.662,-0.32,0.53,1.01
0.662,-0.29,0.54,1.01
0.663,-0.27,0.55,0.99
0.671,-0.24,0.56,0.98
0.672,-0.20,0.58,0.99
0.677,-0.17,0.59,0.99
0.741,-0.14,0.59,1.00
0.743,-0.13,0.59,0.98
0.744,-0.11,0.59,0.94
0.748,-0.08,0.60,0.92
0.750,-0.05,0.60,0.90
0.751,-0.04,0.60,0.88
0.752,-0.05,0.59,0.85
0.753,-0.08,0.59,0.82
0.754,-0.12,0.60,0.80
0.756,-0.17,0.60,0.80
0.756,-0.21,0.60,0.82
0.757,-0.24,0.59,0.83
0.759,-0.26,0.58,0.84
0.769,-0.26,0.57,0.87
0.771,-0.25,0.56,0.90
0.772,-0.24,0.55,0.92
0.773,-0.22,0.54,0.93
0.774,-0.21,0.53,0.94
0.775,-0.20,0.52,0.93
0.776,-0.18,0.52,0.94
0.784,-0.17,0.52,0.94
0.785,-0.16,0.51,0.92
0.791,-0.14,0.50,0.90
0.796,-0.13,0.50,0.90
0.803,-0.11,0.50,0.89
0.806,-0.09,0.50,0.89
0.811,-0.08,0.49,0.88
0.866,-0.07,0.48,0.86
0.867,-0.05,0.48,0.84
0.868,-0.06,0.47,0.84
0.869,-0.09,0.44,0.83
0.870,-0.12,0.43,0.83
0.870,-0.16,0.41,0.82
0.871,-0.19,0.40,0.82
0.872,-0.22,0.39,0.83
0.872,-0.23,0.38,0.85
0.873,-0.24,0.37,0.86
0.874,-0.22,0.36,0.87
0.875,-0.20,0.35,0.89
0.875,-0.18,0.35,0.90
0.880,-0.15,0.35,0.90
0.888,-0.13,0.34,0.90
0.889,-0.10,0.34,0.89
0.895,-0.07,0.33,0.89
0.940,-0.05,0.33,0.87
0.941,-0.02,0.33,0.85
0.942,-0.01,0.32,0.84
0.943,0.02,0.33,0.82
0.943,0.04,0.34,0.81
0.944,0.05,0.33,0.78
0.945,0.06,0.33,0.75
0.947,0.08,0.34,0.72
0.948,0.09,0.35,0.73
0.949,0.08,0.34,0.74
0.949,0.06,0.33,0.74
0.957,0.04,0.33,0.74
0.958,0.01,0.34,0.75
0.963,-0.01,0.34,0.76
0.972,-0.02,0.34,0.79
0.973,-0.02,0.34,0.81
0.978,-0.01,0.36,0.84
1.035,0.01,0.37,0.86
1.036,0.04,0.39,0.87
1.037,0.08,0.41,0.87
1.038,0.12,0.42,0.88
1.038,0.21,0.42,0.88
1.039,0.21,0.42,0.88
1.040,0.25,0.41,0.89
1.040,0.29,0.39,0.91
1.041,0.31,0.38,0.90
1.042,0.33,0.37,0.89
1.042,0.33,0.38,0.88
1.043,0.32,0.40,0.86
1.044,0.31,0.43,0.85
1.052,0.30,0.46,0.84
1.053,0.29,0.48,0.84
1.058,0.29,0.49,0.84
1.063,0.29,0.50,0.84
1.069,0.30,0.51,0.84
1.072,0.31,0.53,0.84
1.078,0.30,0.54,0.84
1.127,0.29,0.55,0.84
1.128,0.28,0.56,0.85
1.129,0.27,0.56,0.88
1.130,0.26,0.56,0.90
1.131,0.25,0.56,0.93
1.132,0.25,0.56,0.96
1.133,0.24,0.55,0.99
1.134,0.23,0.55,1.01
1.134,0.23,0.56,1.01
1.136,0.23,0.57,1.02
1.136,0.23,0.58,1.02
1.137,0.23,0.59,1.02
1.147,0.23,0.59,1.02
1.147,0.23,0.60,1.02
1.151,0.23,0.62,1.02
1.156,0.23,0.63,1.01
1.160,0.22,0.64,1.01
1.169,0.22,0.66,1.01
1.170,0.21,0.67,1.02
1.175,0.20,0.68,1.03
1.185,0.20,0.69,1.04
1.186,0.19,0.70,1.05
1.190,0.19,0.72,1.06
1.196,0.19,0.73,1.08
1.247,0.19,0.75,1.10
1.249,0.19,0.75,1.10
1.249,0.19,0.76,1.10
1.250,0.18,0.76,1.12
1.251,0.18,0.77,1.13
1.252,0.17,0.78,1.12
1.253,0.17,0.79,1.13
1.254,0.17,0.79,1.15
1.314,0.18,0.79,1.18
1.314,0.18,0.79,1.20
1.315,0.18,0.78,1.22
1.316,0.17,0.78,1.24
1.317,0.17,0.78,1.25
1.317,0.16,0.79,1.24
1.319,0.15,0.79,1.23
1.319,0.13,0.79,1.22
1.320,0.10,0.79,1.21
1.321,0.09,0.79,1.20
1.321,0.09,0.77,1.17
1.322,0.10,0.74,1.18
1.323,0.04,0.77,1.18
1.324,-0.02,0.82,1.16
1.325,-0.04,0.82,1.12
1.325,-0.02,0.80,1.12
1.326,0.00,0.79,1.14
1.327,0.02,0.81,1.16
1.343,0.03,0.80,1.15
1.344,0.05,0.78,1.15
1.344,0.05,0.75,1.17
1.345,0.04,0.76,1.19
1.352,0.03,0.76,1.19
1.354,0.02,0.77,1.20
1.359,0.04,0.77,1.22
1.414,0.05,0.78,1.21
1.415,0.06,0.79,1.22
1.418,0.08,0.80,1.22
1.418,0.09,0.80,1.24
1.419,0.09,0.81,1.24
1.420,0.08,0.82,1.22
1.420,0.08,0.84,1.20
1.421,0.07,0.85,1.17
1.424,0.06,0.84,1.14
1.425,0.06,0.84,1.11
1.425,0.05,0.84,1.09
1.426,0.04,0.84,1.07
1.427,0.03,0.85,1.05
1.428,0.02,0.84,1.06
1.437,0.02,0.82,1.06
1.438,0.00,0.80,1.03
1.442,-0.01,0.78,0.97
1.495,-0.03,0.77,0.94
1.496,-0.05,0.76,0.92
1.497,-0.05,0.76,0.89
1.498,-0.05,0.76,0.87
1.499,-0.05,0.76,0.85
1.499,-0.04,0.76,0.84
1.500,-0.03,0.76,0.84
1.501,-0.01,0.77,0.85
1.502,0.00,0.79,0.85
1.502,0.01,0.80,0.84
1.503,0.01,0.82,0.84
1.504,0.01,0.82,0.83
1.510,0.00,0.82,0.84
1.512,0.01,0.81,0.84
1.565,0.01,0.81,0.84
1.566,0.02,0.81,0.83
1.567,0.01,0.81,0.82
1.567,0.00,0.80,0.81
1.568,-0.01,0.79,0.80
1.569,-0.04,0.78,0.79
1.569,-0.05,0.78,0.78
1.570,-0.06,0.77,0.75
1.571,-0.06,0.76,0.72
1.572,-0.04,0.75,0.69
1.572,-0.02,0.75,0.65
1.573,-0.00,0.75,0.61
1.577,0.01,0.75,0.57
1.587,0.03,0.76,0.53
1.588,0.05,0.77,0.51
1.592,0.06,0.78,0.50
1.665,0.06,0.79,0.51
1.666,0.06,0.79,0.51
1.667,0.05,0.78,0.52
1.667,0.05,0.78,0.53
1.668,0.05,0.77,0.54
1.669,0.05,0.76,0.54
1.670,0.05,0.75,0.54
1.670,0.05,0.73,0.54
1.671,0.06,0.72,0.53
1.672,0.06,0.72,0.51
1.672,0.07,0.71,0.50
1.673,0.08,0.70,0.50
1.673,0.08,0.68,0.48
1.674,0.08,0.67,0.46
1.675,0.08,0.66,0.45
1.676,0.09,0.65,0.44
1.676,0.10,0.64,0.43
1.680,0.10,0.64,0.41
1.687,0.11,0.64,0.39
1.689,0.11,0.63,0.36
1.694,0.11,0.63,0.34
1.750,0.11,0.62,0.31
1.751,0.11,0.62,0.29
1.751,0.10,0.61,0.27
1.752,0.09,0.60,0.25
1.753,0.08,0.59,0.23
1.754,0.08,0.57,0.22
1.755,0.08,0.57,0.21
1.760,0.08,0.57,0.20
1.761,0.07,0.58,0.19
1.763,0.08,0.58,0.18
1.764,0.09,0.58,0.17
1.766,0.09,0.58,0.17
1.768,0.08,0.59,0.15
1.769,0.08,0.59,0.13
1.769,0.08,0.59,0.12
1.779,0.08,0.59,0.11
1.780,0.09,0.59,0.09
1.788,0.09,0.58,0.08
1.789,0.10,0.59,0.07
1.793,0.10,0.61,0.07
1.839,0.10,0.61,0.07
1.840,0.09,0.61,0.06
1.841,0.09,0.63,0.05
1.842,0.10,0.64,0.06
1.843,0.11,0.64,0.07
1.844,0.11,0.65,0.08
1.844,0.10,0.64,0.08
1.845,0.09,0.64,0.07
1.846,0.09,0.64,0.07
1.847,0.09,0.65,0.07
1.848,0.09,0.65,0.07
1.855,0.10,0.65,0.07
1.857,0.11,0.66,0.07
1.863,0.12,0.68,0.07
1.870,0.14,0.69,0.07
1.872,0.16,0.70,0.07
1.877,0.18,0.71,0.07
1.887,0.20,0.72,0.07
1.888,0.22,0.73,0.06
1.892,0.23,0.74,0.06
1.985,0.24,0.75,0.05
1.986,0.24,0.75,0.04
1.986,0.25,0.76,0.03
1.987,0.25,0.77,0.02
1.988,0.26,0.78,0.02
1.988,0.26,0.79,0.03
1.989,0.26,0.80,0.04
1.990,0.27,0.81,0.06
1.990,0.27,0.82,0.08
1.991,0.27,0.82,0.08
1.992,0.26,0.83,0.09
1.993,0.26,0.83,0.09
1.993,0.27,0.84,0.10
1.994,0.27,0.84,0.10
1.995,0.28,0.85,0.10
1.996,0.28,0.85,0.09
1.997,0.28,0.85,0.09
1.998,0.28,0.85,0.09
1.998,0.27,0.86,0.09
1.999,0.27,0.86,0.07
2.000,0.26,0.86,0.07
2.007,0.25,0.87,0.06
2.008,0.25,0.87,0.07
2.011,0.25,0.88,0.08
2.060,0.24,0.89,0.09
2.061,0.25,0.90,0.11
2.062,0.25,0.90,0.13
2.063,0.26,0.92,0.14
2.064,0.27,0.93,0.16
2.064,0.28,0.94,0.16
2.065,0.29,0.94,0.17
2.066,0.30,0.95,0.17
2.066,0.30,0.96,0.17
2.067,0.30,0.97,0.17
2.068,0.30,0.98,0.16
2.076,0.31,0.99,0.15
2.076,0.32,0.99,0.14
2.085,0.31,1.00,0.13
2.086,0.31,1.00,0.13
2.090,0.31,1.00,0.12
2.096,0.31,0.99,0.13
2.149,0.31,0.99,0.13
2.150,0.31,0.99,0.14
2.151,0.30,0.99,0.15
2.152,0.30,0.99,0.16
2.152,0.29,0.99,0.16
2.153,0.29,0.99,0.18
2.154,0.28,1.00,0.19
2.155,0.28,1.00,0.20
2.156,0.27,1.01,0.21
2.156,0.27,1.02,0.21
2.157,0.27,1.02,0.22
2.157,0.27,1.02,0.22
2.159,0.27,1.02,0.23
2.169,0.27,1.01,0.23
2.170,0.27,1.01,0.23
2.174,0.26,1.01,0.22
2.178,0.27,1.01,0.21
2.185,0.27,1.00,0.21
2.190,0.27,1.00,0.20
2.194,0.26,1.00,0.20
2.248,0.25,0.99,0.20
2.249,0.24,0.99,0.21
2.249,0.23,0.98,0.23
2.250,0.22,0.97,0.24
2.251,0.21,0.96,0.25
2.251,0.19,0.96,0.27
2.303,0.17,0.95,0.28
2.304,0.16,0.95,0.30
2.305,0.14,0.95,0.32
2.306,0.13,0.94,0.33
2.307,0.11,0.94,0.34
2.308,0.11,0.93,0.36
2.308,0.10,0.93,0.36
2.309,0.11,0.94,0.37
2.310,0.10,0.94,0.37
2.310,0.11,0.94,0.37
2.311,0.11,0.94,0.36
2.312,0.11,0.93,0.34
2.313,0.11,0.94,0.33
2.314,0.10,0.93,0.32
2.314,0.09,0.93,0.31
2.315,0.09,0.93,0.31
2.316,0.08,0.93,0.31
2.316,0.07,0.93,0.31
2.317,0.05,0.92,0.31
2.337,0.03,0.91,0.30
2.338,0.01,0.91,0.31
2.339,0.00,0.90,0.31
2.339,-0.00,0.90,0.31
2.342,-0.00,0.90,0.32
2.352,-0.00,0.90,0.32
2.353,-0.00,0.89,0.32
2.356,0.00,0.89,0.33
2.361,0.01,0.89,0.33
2.438,0.01,0.89,0.32
2.439,0.01,0.90,0.32
2.440,0.00,0.90,0.32
2.441,-0.01,0.91,0.32
2.442,-0.01,0.90,0.32
2.443,-0.02,0.90,0.31
2.443,-0.02,0.90,0.31
2.444,-0.03,0.89,0.31
2.446,-0.04,0.89,0.30
2.447,-0.04,0.88,0.30
2.448,-0.05,0.87,0.31
2.448,-0.05,0.87,0.31
2.449,-0.05,0.87,0.31
2.450,-0.04,0.88,0.31
2.451,-0.04,0.88,0.33
2.452,-0.05,0.87,0.34
2.452,-0.05,0.87,0.35
2.453,-0.06,0.87,0.36
2.461,-0.07,0.87,0.37
2.462,-0.08,0.87,0.38
2.465,-0.10,0.87,0.40
2.470,-0.12,0.86,0.39
2.475,-0.13,0.85,0.40
2.536,-0.16,0.85,0.41
2.537,-0.17,0.84,0.41
2.537,-0.19,0.83,0.40
2.538,-0.21,0.83,0.39
2.539,-0.21,0.83,0.38
2.540,-0.22,0.83,0.36
2.541,-0.23,0.83,0.35
2.541,-0.24,0.84,0.34
2.542,-0.24,0.84,0.33
2.543,-0.24,0.84,0.32
2.544,-0.25,0.85,0.31
2.546,-0.25,0.85,0.30
2.547,-0.24,0.84,0.29
2.548,-0.24,0.84,0.29
2.557,-0.25,0.84,0.29
2.558,-0.26,0.83,0.29
2.559,-0.28,0.82,0.29
2.607,-0.29,0.82,0.29
2.609,-0.31,0.81,0.30
2.609,-0.32,0.81,0.30
2.610,-0.33,0.80,0.31
2.611,-0.34,0.80,0.32
2.613,-0.34,0.80,0.32
2.614,-0.33,0.79,0.33
2.615,-0.33,0.79,0.32
2.616,-0.32,0.80,0.33
2.617,-0.31,0.80,0.33
2.618,-0.30,0.81,0.33
2.619,-0.29,0.82,0.33
2.630,-0.29,0.82,0.34
2.631,-0.29,0.82,0.34
2.634,-0.29,0.83,0.33
2.639,-0.29,0.84,0.33
2.643,-0.29,0.83,0.32
2.719,-0.29,0.83,0.32
2.720,-0.30,0.82,0.31
2.721,-0.30,0.82,0.30
2.722,-0.29,0.80,0.29
2.723,-0.29,0.79,0.28
2.723,-0.29,0.78,0.26
2.724,-0.29,0.77,0.26
2.725,-0.29,0.76,0.25
2.725,-0.29,0.76,0.25
2.726,-0.28,0.76,0.24
2.727,-0.27,0.76,0.24
2.728,-0.26,0.76,0.24
2.729,-0.25,0.76,0.24
2.730,-0.24,0.76,0.24
2.731,-0.23,0.76,0.23
2.736,-0.22,0.75,0.23
2.737,-0.21,0.75,0.23
2.738,-0.21,0.74,0.24
2.738,-0.21,0.73,0.24
2.746,-0.21,0.72,0.24
2.747,-0.21,0.71,0.24
2.752,-0.22,0.71,0.24
2.757,-0.23,0.70,0.26
2.762,-0.23,0.70,0.25
2.833,-0.22,0.69,0.26
2.834,-0.21,0.68,0.26
2.836,-0.19,0.67,0.26
2.836,-0.17,0.68,0.26
2.837,-0.14,0.68,0.26
2.838,-0.12,0.69,0.27
2.838,-0.09,0.70,0.27
2.839,-0.07,0.71,0.27
2.840,-0.05,0.71,0.28
2.841,-0.03,0.72,0.29
2.841,-0.02,0.72,0.29
2.842,-0.02,0.72,0.28
2.843,-0.03,0.71,0.28
2.843,-0.05,0.70,0.27
2.844,-0.06,0.69,0.27
2.845,-0.08,0.68,0.28
2.847,-0.09,0.67,0.29
2.856,-0.10,0.66,0.31
2.857,-0.10,0.66,0.33
2.910,-0.10,0.65,0.35
2.910,-0.09,0.65,0.38
2.912,-0.07,0.66,0.41
2.913,-0.04,0.67,0.44
2.914,-0.02,0.68,0.46
2.915,-0.00,0.69,0.48
2.915,0.02,0.70,0.49
2.916,0.03,0.71,0.51
2.917,0.04,0.72,0.51
2.917,0.05,0.73,0.51
2.918,0.04,0.74,0.49
2.919,0.04,0.75,0.49
2.926,0.03,0.74,0.49
2.926,0.02,0.74,0.48
2.973,0.01,0.74,0.48
2.974,-0.01,0.73,0.49
2.975,-0.02,0.72,0.50
2.976,-0.03,0.72,0.52
2.976,-0.04,0.72,0.53
2.977,-0.04,0.72,0.55
2.978,-0.04,0.72,0.57
2.979,-0.03,0.71,0.59
2.980,-0.02,0.71,0.61
2.980,-0.01,0.71,0.63
2.981,0.00,0.72,0.66
2.987,0.01,0.73,0.67
2.989,0.01,0.73,0.70
2.994,0.02,0.73,0.72
3.001,0.02,0.73,0.74
3.004,0.02,0.73,0.76
3.009,0.01,0.73,0.78
3.067,0.01,0.73,0.78
3.068,0.01,0.72,0.79
3.069,0.01,0.71,0.80
3.070,0.01,0.70,0.81
3.070,0.01,0.70,0.82
3.071,0.00,0.69,0.83
3.072,-0.00,0.68,0.83
3.072,-0.01,0.67,0.84
3.073,-0.00,0.66,0.85
