time,x,y,z
0.002,-0.07,0.70,0.79
0.007,-0.07,0.70,0.80
0.013,-0.08,0.70,0.82
0.017,-0.09,0.70,0.83
0.022,-0.09,0.70,0.83
0.059,-0.10,0.71,0.84
0.060,-0.10,0.71,0.84
0.060,-0.10,0.71,0.83
0.061,-0.10,0.71,0.81
0.061,-0.10,0.70,0.79
0.061,-0.10,0.70,0.78
0.062,-0.10,0.70,0.76
0.062,-0.09,0.70,0.75
0.066,-0.09,0.70,0.74
0.071,-0.09,0.70,0.74
0.081,-0.10,0.70,0.74
0.082,-0.09,0.70,0.73
0.086,-0.09,0.71,0.73
0.091,-0.08,0.71,0.72
0.097,-0.08,0.71,0.72
0.101,-0.08,0.70,0.71
0.106,-0.08,0.70,0.71
0.113,-0.07,0.70,0.72
0.122,-0.06,0.71,0.73
0.122,-0.04,0.71,0.75
0.134,-0.03,0.71,0.78
0.135,-0.02,0.72,0.81
0.136,-0.02,0.71,0.84
0.140,-0.03,0.70,0.85
0.180,-0.05,0.69,0.85
0.181,-0.07,0.69,0.84
0.181,-0.09,0.69,0.82
0.181,-0.10,0.70,0.80
0.182,-0.10,0.70,0.77
0.182,-0.10,0.70,0.75
0.183,-0.10,0.70,0.74
0.183,-0.09,0.69,0.72
0.185,-0.08,0.69,0.72
0.190,-0.07,0.69,0.71
0.196,-0.06,0.69,0.71
0.200,-0.06,0.69,0.71
0.204,-0.06,0.69,0.71
0.212,-0.06,0.69,0.72
0.214,-0.06,0.70,0.72
0.219,-0.07,0.69,0.72
0.229,-0.06,0.69,0.72
0.230,-0.06,0.69,0.73
0.234,-0.06,0.69,0.73
0.239,-0.06,0.69,0.74
0.274,-0.05,0.70,0.75
0.275,-0.04,0.69,0.76
0.275,-0.04,0.69,0.77
0.276,-0.03,0.68,0.78
0.276,-0.03,0.68,0.79
0.277,-0.03,0.68,0.79
0.277,-0.03,0.68,0.79
0.283,-0.02,0.68,0.78
0.284,-0.02,0.68,0.78
0.289,-0.01,0.68,0.76
0.296,-0.01,0.68,0.76
0.298,-0.02,0.68,0.74
0.303,-0.02,0.68,0.73
0.312,-0.02,0.68,0.71
0.313,-0.03,0.68,0.71
0.318,-0.03,0.68,0.70
0.323,-0.02,0.68,0.70
0.329,-0.02,0.69,0.71
0.333,-0.02,0.69,0.72
0.339,-0.02,0.69,0.74
0.373,-0.02,0.69,0.75
0.373,-0.03,0.69,0.76
0.374,-0.04,0.69,0.77
0.375,-0.04,0.69,0.77
0.375,-0.04,0.69,0.77
0.376,-0.04,0.69,0.77
0.376,-0.03,0.69,0.77
0.381,-0.02,0.69,0.77
0.382,-0.02,0.68,0.76
0.388,-0.02,0.69,0.76
0.395,-0.01,0.69,0.76
0.397,-0.01,0.69,0.77
0.402,-0.00,0.69,0.77
0.407,0.00,0.70,0.77
0.412,0.00,0.70,0.77
0.417,0.00,0.70,0.77
