time,x,y,z
0.001,0.05,0.67,0.85
0.004,0.04,0.67,0.86
0.012,0.03,0.67,0.86
0.014,0.01,0.67,0.85
0.020,0.01,0.66,0.83
0.031,0.01,0.66,0.79
0.032,0.00,0.65,0.77
0.036,-0.00,0.66,0.75
0.040,-0.00,0.67,0.74
0.095,0.01,0.67,0.74
0.096,0.01,0.67,0.74
0.096,0.02,0.67,0.74
0.097,0.02,0.67,0.74
0.098,0.02,0.67,0.75
0.099,0.02,0.67,0.75
0.100,0.02,0.67,0.75
0.100,0.03,0.67,0.75
0.101,0.03,0.67,0.76
0.102,0.04,0.67,0.77
0.103,0.04,0.67,0.78
0.103,0.04,0.67,0.79
0.104,0.04,0.67,0.81
0.114,0.04,0.66,0.84
0.115,0.05,0.66,0.87
0.119,0.05,0.67,0.88
0.123,0.03,0.67,0.87
0.131,0.03,0.66,0.85
0.134,0.02,0.66,0.83
0.141,0.01,0.66,0.81
0.194,0.00,0.66,0.78
0.194,0.00,0.67,0.76
0.195,0.00,0.67,0.75
0.195,0.01,0.67,0.74
0.196,0.01,0.68,0.73
0.197,0.01,0.67,0.74
0.198,0.00,0.67,0.73
0.198,-0.01,0.67,0.74
0.199,-0.02,0.67,0.74
0.200,-0.03,0.67,0.74
0.200,-0.04,0.67,0.75
0.201,-0.04,0.67,0.75
0.203,-0.04,0.66,0.75
0.214,-0.05,0.66,0.75
0.215,-0.06,0.66,0.75
0.218,-0.08,0.66,0.74
0.223,-0.09,0.66,0.74
0.232,-0.10,0.67,0.75
0.232,-0.10,0.67,0.76
0.237,-0.11,0.66,0.77
0.292,-0.12,0.66,0.79
0.293,-0.12,0.66,0.80
0.294,-0.13,0.66,0.82
0.294,-0.14,0.66,0.83
0.295,-0.15,0.66,0.85
0.296,-0.16,0.65,0.86
0.297,-0.17,0.64,0.87
0.297,-0.18,0.63,0.87
0.298,-0.19,0.63,0.87
0.298,-0.20,0.63,0.88
0.299,-0.20,0.64,0.88
0.300,-0.21,0.64,0.87
0.302,-0.21,0.64,0.86
0.314,-0.21,0.65,0.86
0.315,-0.21,0.66,0.85
0.316,-0.21,0.67,0.85
0.321,-0.22,0.67,0.85
0.330,-0.22,0.67,0.85
0.331,-0.23,0.67,0.85
0.337,-0.24,0.67,0.86
0.386,-0.25,0.66,0.87
0.387,-0.26,0.65,0.87
0.387,-0.27,0.64,0.88
0.388,-0.29,0.63,0.89
0.390,-0.30,0.63,0.90
0.391,-0.31,0.62,0.91
0.391,-0.31,0.61,0.92
0.392,-0.30,0.60,0.93
0.393,-0.28,0.61,0.95
0.393,-0.26,0.61,0.96
0.394,-0.23,0.62,0.97
0.402,-0.21,0.62,0.98
0.403,-0.20,0.62,0.98
0.406,-0.18,0.63,0.98
0.413,-0.16,0.63,0.96
0.418,-0.14,0.63,0.96
0.420,-0.13,0.64,0.95
0.428,-0.12,0.64,0.94
0.429,-0.11,0.65,0.93
0.436,-0.10,0.65,0.92
0.496,-0.10,0.66,0.91
0.496,-0.10,0.67,0.92
0.497,-0.10,0.68,0.92
0.497,-0.10,0.68,0.92
0.498,-0.10,0.68,0.92
0.499,-0.11,0.67,0.92
0.500,-0.11,0.66,0.91
0.500,-0.12,0.66,0.91
0.501,-0.13,0.66,0.91
0.501,-0.14,0.66,0.91
0.502,-0.15,0.66,0.92
0.503,-0.15,0.66,0.93
0.503,-0.14,0.66,0.94
0.504,-0.13,0.66,0.95
0.512,-0.13,0.66,0.96
0.514,-0.11,0.65,0.97
0.520,-0.10,0.65,0.96
0.531,-0.08,0.64,0.96
0.532,-0.06,0.64,0.96
0.533,-0.05,0.63,0.95
0.539,-0.04,0.63,0.94
0.626,-0.03,0.64,0.93
0.627,-0.03,0.65,0.92
0.628,-0.02,0.67,0.92
0.629,-0.01,0.68,0.91
0.630,-0.00,0.68,0.91
0.630,0.00,0.69,0.89
0.631,0.01,0.69,0.88
0.632,0.01,0.68,0.87
0.633,0.00,0.67,0.85
0.634,-0.01,0.65,0.84
0.635,-0.02,0.64,0.83
0.635,-0.02,0.63,0.84
0.636,-0.02,0.62,0.84
0.637,-0.03,0.61,0.86
0.638,-0.04,0.60,0.87
0.639,-0.04,0.60,0.89
0.640,-0.05,0.59,0.90
0.641,-0.05,0.58,0.92
0.642,-0.05,0.57,0.92
0.644,-0.04,0.56,0.92
0.645,-0.03,0.54,0.92
0.657,-0.01,0.52,0.91
0.658,0.00,0.51,0.90
0.659,0.03,0.51,0.89
0.663,0.03,0.49,0.88
0.668,0.03,0.48,0.86
0.672,0.04,0.48,0.85
0.742,0.07,0.48,0.84
0.743,0.10,0.48,0.83
0.743,0.12,0.48,0.82
0.744,0.14,0.48,0.81
0.745,0.16,0.48,0.78
0.746,0.18,0.48,0.76
0.746,0.19,0.48,0.74
0.747,0.20,0.48,0.72
0.748,0.20,0.48,0.71
0.748,0.21,0.47,0.71
0.749,0.22,0.47,0.72
0.749,0.23,0.46,0.73
0.750,0.23,0.45,0.74
0.751,0.22,0.44,0.76
0.751,0.22,0.43,0.78
0.752,0.22,0.43,0.80
0.762,0.22,0.42,0.82
0.763,0.22,0.42,0.83
0.767,0.22,0.42,0.83
0.771,0.23,0.42,0.83
0.821,0.24,0.42,0.83
0.822,0.26,0.42,0.82
0.823,0.28,0.43,0.80
0.824,0.31,0.44,0.79
0.825,0.34,0.45,0.78
0.825,0.36,0.46,0.77
0.826,0.39,0.46,0.75
0.826,0.42,0.47,0.73
0.827,0.45,0.47,0.71
0.828,0.47,0.48,0.70
0.828,0.49,0.48,0.70
0.830,0.50,0.48,0.69
0.835,0.51,0.48,0.70
0.845,0.52,0.48,0.71
0.846,0.51,0.48,0.71
0.850,0.51,0.48,0.72
0.855,0.50,0.49,0.74
0.905,0.49,0.49,0.76
0.906,0.49,0.49,0.78
0.907,0.49,0.50,0.80
0.908,0.50,0.52,0.81
0.909,0.51,0.53,0.81
0.910,0.51,0.54,0.81
0.910,0.52,0.55,0.81
0.911,0.53,0.55,0.80
0.911,0.54,0.56,0.80
0.912,0.54,0.57,0.79
0.972,0.54,0.57,0.78
0.975,0.54,0.58,0.77
0.976,0.53,0.59,0.76
0.979,0.52,0.59,0.75
0.980,0.51,0.60,0.74
0.981,0.50,0.61,0.72
0.983,0.50,0.62,0.71
0.983,0.51,0.62,0.70
0.984,0.52,0.61,0.70
0.985,0.52,0.61,0.71
0.985,0.52,0.60,0.72
0.986,0.51,0.61,0.73
0.987,0.50,0.61,0.75
0.987,0.49,0.61,0.76
0.988,0.48,0.62,0.78
0.989,0.46,0.63,0.80
0.990,0.45,0.64,0.81
1.008,0.43,0.65,0.83
1.009,0.41,0.66,0.83
1.010,0.40,0.67,0.83
1.011,0.38,0.68,0.82
1.013,0.37,0.69,0.82
1.018,0.36,0.70,0.82
1.023,0.36,0.71,0.81
1.033,0.36,0.72,0.81
1.034,0.36,0.73,0.82
1.039,0.37,0.74,0.82
1.102,0.37,0.75,0.83
1.102,0.37,0.76,0.83
1.103,0.37,0.77,0.83
1.104,0.37,0.79,0.82
