time,x,y,z
0.004,0.06,0.82,0.62
0.009,0.07,0.83,0.62
0.015,0.06,0.83,0.62
0.019,0.05,0.82,0.62
0.024,0.05,0.82,0.61
0.032,0.06,0.81,0.62
0.034,0.07,0.82,0.64
0.039,0.07,0.82,0.66
0.044,0.08,0.83,0.66
0.049,0.07,0.81,0.68
0.053,0.08,0.82,0.66
0.058,0.08,0.83,0.68
0.099,0.09,0.82,0.67
0.099,0.09,0.82,0.65
0.100,0.09,0.82,0.65
0.100,0.11,0.81,0.65
0.101,0.11,0.83,0.63
0.101,0.09,0.83,0.63
0.102,0.10,0.82,0.62
0.102,0.10,0.82,0.61
0.105,0.10,0.82,0.61
0.109,0.10,0.82,0.60
0.116,0.11,0.82,0.60
0.118,0.11,0.83,0.60
0.123,0.09,0.82,0.60
0.133,0.10,0.82,0.59
0.133,0.11,0.82,0.60
0.138,0.12,0.83,0.61
0.143,0.12,0.83,0.58
0.149,0.10,0.83,0.57
0.153,0.11,0.83,0.59
0.158,0.10,0.84,0.56
0.198,0.10,0.84,0.58
0.198,0.10,0.84,0.58
0.199,0.10,0.85,0.58
0.199,0.10,0.84,0.55
0.200,0.09,0.84,0.56
0.200,0.08,0.83,0.55
0.201,0.09,0.84,0.55
0.201,0.07,0.84,0.54
0.203,0.09,0.82,0.56
0.208,0.09,0.83,0.57
0.217,0.09,0.83,0.58
0.218,0.08,0.83,0.58
0.223,0.08,0.82,0.58
0.227,0.09,0.84,0.59
0.233,0.07,0.82,0.60
0.237,0.06,0.84,0.59
0.242,0.04,0.84,0.61
0.249,0.02,0.85,0.60
0.252,0.01,0.84,0.63
0.257,-0.00,0.85,0.62
0.295,-0.03,0.85,0.64
0.296,-0.04,0.85,0.64
0.297,-0.08,0.86,0.63
0.297,-0.08,0.85,0.67
0.298,-0.10,0.86,0.66
0.298,-0.14,0.86,0.67
0.299,-0.17,0.87,0.66
0.299,-0.21,0.89,0.69
0.302,-0.26,0.90,0.71
0.306,-0.32,0.90,0.72
0.311,-0.35,0.90,0.77
0.317,-0.37,0.90,0.78
0.321,-0.39,0.90,0.82
0.326,-0.42,0.90,0.85
0.332,-0.46,0.89,0.88
0.336,-0.51,0.89,0.92
0.341,-0.55,0.87,0.95
0.350,-0.59,0.88,0.95
0.351,-0.63,0.88,0.99
0.356,-0.66,0.87,1.04
0.361,-0.68,0.87,1.05
0.395,-0.68,0.85,1.09
0.396,-0.71,0.83,1.14
0.397,-0.72,0.83,1.15
0.397,-0.72,0.83,1.18
0.398,-0.73,0.83,1.19
0.398,-0.71,0.83,1.20
0.399,-0.72,0.81,1.20
0.401,-0.71,0.81,1.18
0.406,-0.70,0.80,1.17
0.410,-0.65,0.79,1.15
0.416,-0.63,0.80,1.11
0.420,-0.59,0.80,1.08
0.426,-0.56,0.78,1.07
0.433,-0.54,0.78,1.07
0.435,-0.52,0.77,1.08
0.439,-0.51,0.75,1.10
0.458,-0.51,0.74,1.12
0.458,-0.53,0.72,1.15
0.459,-0.53,0.71,1.17
0.459,-0.53,0.69,1.18
0.497,-0.52,0.67,1.19
0.497,-0.49,0.64,1.20
0.498,-0.47,0.62,1.19
0.498,-0.43,0.61,1.14
0.499,-0.38,0.60,1.12
0.499,-0.33,0.58,1.08
0.500,-0.28,0.58,1.02
0.500,-0.24,0.55,1.01
0.504,-0.20,0.54,0.98
0.509,-0.16,0.54,0.93
0.515,-0.13,0.51,0.89
0.519,-0.11,0.48,0.86
0.524,-0.09,0.47,0.86
0.533,-0.07,0.44,0.84
0.534,-0.06,0.41,0.84
0.540,-0.06,0.39,0.82
0.543,-0.03,0.36,0.85
0.549,-0.02,0.35,0.84
0.554,0.00,0.34,0.87
0.561,0.05,0.33,0.86
0.611,0.09,0.31,0.85
0.611,0.14,0.31,0.82
0.612,0.18,0.30,0.80
0.613,0.24,0.28,0.78
0.613,0.28,0.28,0.77
0.614,0.32,0.26,0.74
0.614,0.35,0.26,0.70
0.615,0.37,0.27,0.66
0.615,0.39,0.27,0.64
0.616,0.41,0.27,0.62
0.616,0.45,0.27,0.60
0.618,0.48,0.27,0.60
0.623,0.50,0.28,0.59
0.632,0.53,0.27,0.58
0.633,0.54,0.29,0.56
0.638,0.55,0.29,0.54
0.642,0.57,0.30,0.54
0.649,0.58,0.30,0.52
0.652,0.61,0.31,0.49
0.657,0.62,0.31,0.47
0.698,0.64,0.34,0.48
0.699,0.67,0.35,0.47
0.699,0.72,0.35,0.48
0.699,0.75,0.37,0.50
0.700,0.78,0.39,0.50
0.700,0.80,0.41,0.54
0.701,0.82,0.44,0.53
0.702,0.83,0.47,0.51
0.702,0.86,0.50,0.47
0.707,0.88,0.53,0.46
0.716,0.91,0.56,0.46
0.717,0.95,0.58,0.45
0.721,0.99,0.62,0.44
0.726,1.02,0.65,0.42
0.733,1.07,0.68,0.42
0.736,1.12,0.71,0.38
0.741,1.16,0.73,0.37
0.748,1.18,0.76,0.36
0.751,1.19,0.78,0.35
0.756,1.21,0.80,0.33
0.795,1.21,0.82,0.33
0.796,1.22,0.84,0.34
0.796,1.23,0.86,0.33
0.797,1.24,0.86,0.32
0.797,1.25,0.89,0.33
0.797,1.26,0.90,0.34
0.798,1.29,0.92,0.37
0.799,1.31,0.93,0.37
0.800,1.32,0.93,0.39
