time,x,y,z
0.002,0.05,0.91,0.43
0.007,0.04,0.90,0.43
0.012,0.05,0.90,0.43
0.017,0.05,0.90,0.46
0.021,0.05,0.90,0.47
0.026,0.04,0.89,0.49
0.032,0.05,0.90,0.53
0.036,0.06,0.90,0.56
0.042,0.05,0.91,0.55
0.078,0.06,0.90,0.56
0.079,0.05,0.90,0.57
0.079,0.04,0.90,0.53
0.080,0.05,0.90,0.52
0.080,0.05,0.90,0.50
0.081,0.06,0.90,0.48
0.081,0.06,0.90,0.48
0.082,0.04,0.88,0.48
0.087,0.04,0.89,0.45
0.091,0.03,0.89,0.46
0.099,0.02,0.89,0.46
0.101,0.02,0.90,0.46
0.106,0.02,0.90,0.45
0.111,0.02,0.91,0.43
0.116,0.01,0.90,0.45
0.122,0.02,0.92,0.48
0.126,0.01,0.92,0.49
0.162,0.02,0.91,0.49
0.163,0.02,0.91,0.49
0.164,-0.01,0.92,0.48
0.164,0.02,0.92,0.49
0.165,0.04,0.93,0.51
0.165,0.05,0.94,0.54
0.166,0.05,0.93,0.61
0.166,0.04,0.93,0.65
0.171,0.03,0.94,0.68
0.176,0.01,0.96,0.69
0.183,0.01,0.97,0.68
0.186,0.01,0.97,0.70
0.191,-0.01,0.95,0.66
0.203,0.01,0.92,0.64
0.204,-0.02,0.89,0.59
0.205,-0.05,0.86,0.58
0.210,-0.08,0.86,0.57
0.215,-0.12,0.86,0.54
0.219,-0.15,0.89,0.51
0.225,-0.19,0.91,0.52
0.232,-0.24,0.89,0.52
0.234,-0.26,0.92,0.50
0.241,-0.27,0.94,0.46
0.290,-0.26,0.95,0.45
0.290,-0.24,0.95,0.42
0.291,-0.23,0.93,0.44
0.291,-0.23,0.91,0.46
0.292,-0.22,0.91,0.49
0.293,-0.24,0.89,0.52
0.294,-0.24,0.88,0.56
0.296,-0.21,0.85,0.64
0.297,-0.28,0.85,0.66
0.298,-0.32,0.87,0.66
0.298,-0.34,0.87,0.68
0.299,-0.35,0.86,0.71
0.304,-0.36,0.81,0.72
0.310,-0.38,0.80,0.73
0.315,-0.43,0.77,0.70
0.319,-0.48,0.76,0.66
0.324,-0.55,0.76,0.69
0.332,-0.59,0.77,0.70
0.333,-0.66,0.78,0.72
0.338,-0.69,0.78,0.73
0.344,-0.75,0.78,0.75
0.384,-0.78,0.78,0.80
0.385,-0.79,0.77,0.82
0.385,-0.77,0.78,0.85
0.386,-0.75,0.78,0.85
0.386,-0.72,0.79,0.85
0.386,-0.71,0.78,0.87
0.387,-0.68,0.79,0.88
0.388,-0.67,0.80,0.88
0.388,-0.64,0.80,0.93
0.393,-0.62,0.77,0.94
0.399,-0.59,0.75,0.96
0.403,-0.57,0.73,0.98
0.407,-0.56,0.71,0.99
0.418,-0.54,0.70,1.01
0.419,-0.53,0.70,1.00
0.423,-0.51,0.69,1.00
0.427,-0.50,0.67,1.00
0.433,-0.47,0.66,1.03
0.439,-0.44,0.64,1.01
0.443,-0.41,0.62,1.05
0.483,-0.39,0.60,1.07
0.484,-0.37,0.59,1.08
0.484,-0.33,0.57,1.13
0.485,-0.29,0.56,1.13
0.485,-0.25,0.54,1.15
0.486,-0.20,0.53,1.15
0.487,-0.15,0.51,1.16
0.487,-0.11,0.50,1.12
0.488,-0.10,0.49,1.07
0.492,-0.10,0.46,1.02
0.498,-0.06,0.45,0.97
0.502,-0.02,0.44,0.95
0.507,0.04,0.43,0.94
0.515,0.10,0.41,0.95
0.516,0.16,0.40,0.91
0.521,0.16,0.37,0.88
0.526,0.17,0.34,0.85
0.532,0.17,0.33,0.83
0.537,0.18,0.32,0.81
0.541,0.20,0.31,0.81
0.580,0.23,0.29,0.84
0.581,0.26,0.28,0.85
0.581,0.29,0.28,0.87
0.582,0.32,0.28,0.88
0.582,0.37,0.30,0.86
0.583,0.43,0.30,0.85
0.583,0.49,0.31,0.87
0.584,0.56,0.30,0.86
0.585,0.65,0.32,0.85
0.590,0.73,0.34,0.80
0.598,0.79,0.38,0.75
0.600,0.83,0.43,0.68
0.606,0.86,0.48,0.63
0.618,0.90,0.50,0.59
0.619,0.92,0.51,0.54
0.620,0.96,0.55,0.52
0.625,0.99,0.58,0.52
0.632,1.04,0.60,0.55
0.636,1.08,0.64,0.57
0.640,1.12,0.64,0.59
0.728,1.15,0.66,0.62
0.729,1.18,0.66,0.62
0.730,1.16,0.68,0.61
0.730,1.14,0.69,0.60
0.731,1.12,0.70,0.56
0.731,1.09,0.70,0.53
0.732,1.08,0.69,0.50
0.732,1.07,0.69,0.46
0.733,1.09,0.69,0.46
0.733,1.11,0.71,0.47
0.734,1.12,0.72,0.46
0.734,1.13,0.74,0.47
0.735,1.15,0.74,0.46
0.735,1.17,0.74,0.45
0.736,1.19,0.75,0.47
0.737,1.18,0.77,0.49
0.737,1.19,0.79,0.46
0.738,1.21,0.78,0.46
0.738,1.21,0.79,0.47
0.739,1.21,0.81,0.47
0.754,1.21,0.84,0.49
0.754,1.22,0.85,0.47
0.755,1.20,0.87,0.46
0.760,1.22,0.88,0.46
0.813,1.22,0.93,0.48
0.814,1.23,0.95,0.49
0.814,1.23,0.99,0.47
0.815,1.22,1.03,0.49
0.815,1.22,1.05,0.50
0.816,1.20,1.08,0.50
0.816,1.20,1.10,0.51
0.817,1.20,1.11,0.49
0.817,1.19,1.13,0.51
0.818,1.20,1.15,0.49
0.818,1.20,1.17,0.51
0.819,1.21,1.19,0.54
0.823,1.21,1.20,0.54
0.833,1.24,1.19,0.54
0.857,1.26,1.21,0.55
0.857,1.29,1.21,0.55
0.858,1.31,1.22,0.57
0.859,1.33,1.23,0.59
