time,x,y,z
0.003,0.20,0.84,0.58
0.007,0.20,0.84,0.58
0.049,0.19,0.84,0.57
0.050,0.18,0.84,0.56
0.050,0.18,0.85,0.53
0.050,0.19,0.86,0.50
0.051,0.17,0.85,0.50
0.051,0.16,0.86,0.51
0.052,0.16,0.86,0.52
0.052,0.15,0.86,0.55
0.053,0.14,0.86,0.54
0.059,0.12,0.85,0.54
0.065,0.12,0.86,0.54
0.067,0.12,0.86,0.56
0.071,0.11,0.86,0.55
0.076,0.09,0.86,0.57
0.083,0.11,0.86,0.57
0.086,0.11,0.85,0.58
0.091,0.11,0.86,0.61
0.098,0.11,0.85,0.61
0.101,0.11,0.85,0.59
0.106,0.12,0.85,0.59
0.111,0.13,0.86,0.60
0.141,0.15,0.86,0.60
0.142,0.17,0.86,0.60
0.142,0.17,0.85,0.60
0.143,0.16,0.85,0.61
0.143,0.15,0.86,0.59
0.143,0.13,0.88,0.59
0.150,0.12,0.87,0.59
0.151,0.12,0.86,0.57
0.156,0.11,0.85,0.56
0.160,0.10,0.85,0.55
0.166,0.10,0.86,0.54
0.170,0.10,0.86,0.55
0.175,0.08,0.85,0.56
0.182,0.08,0.85,0.58
0.185,0.09,0.84,0.59
0.190,0.10,0.84,0.59
0.199,0.09,0.84,0.58
0.200,0.09,0.85,0.57
0.205,0.10,0.84,0.56
0.210,0.10,0.84,0.55
0.242,0.10,0.84,0.55
0.243,0.11,0.85,0.54
0.243,0.12,0.84,0.55
0.246,0.13,0.84,0.52
0.248,0.14,0.84,0.54
0.249,0.13,0.84,0.53
0.250,0.13,0.84,0.54
0.251,0.13,0.83,0.54
0.259,0.13,0.84,0.54
0.263,0.13,0.84,0.53
0.269,0.13,0.83,0.54
0.270,0.13,0.84,0.56
0.275,0.12,0.83,0.53
0.282,0.11,0.82,0.55
0.283,0.12,0.82,0.55
0.288,0.10,0.83,0.54
0.294,0.11,0.83,0.55
0.299,0.11,0.83,0.54
0.304,0.11,0.84,0.55
0.309,0.10,0.83,0.54
0.348,0.12,0.84,0.53
0.348,0.11,0.83,0.55
0.349,0.10,0.83,0.54
0.349,0.09,0.84,0.53
0.350,0.07,0.83,0.57
0.350,0.07,0.83,0.55
0.351,0.05,0.82,0.54
0.351,0.04,0.82,0.56
0.353,0.02,0.81,0.57
0.359,-0.00,0.82,0.58
0.366,-0.03,0.81,0.58
0.369,-0.05,0.83,0.59
0.373,-0.07,0.83,0.60
0.383,-0.10,0.83,0.61
0.383,-0.14,0.86,0.63
0.389,-0.16,0.87,0.63
0.393,-0.19,0.87,0.64
0.398,-0.21,0.89,0.65
0.404,-0.24,0.89,0.66
0.408,-0.26,0.90,0.65
0.443,-0.28,0.91,0.66
0.444,-0.32,0.91,0.68
0.445,-0.35,0.91,0.71
0.445,-0.39,0.91,0.73
0.446,-0.44,0.91,0.73
0.447,-0.50,0.90,0.77
0.447,-0.53,0.92,0.79
0.447,-0.56,0.91,0.80
0.453,-0.61,0.89,0.87
0.457,-0.64,0.88,0.92
0.466,-0.67,0.89,0.92
0.467,-0.67,0.91,0.97
0.471,-0.68,0.93,0.99
0.476,-0.67,0.95,1.03
0.482,-0.67,0.96,1.07
0.486,-0.65,0.98,1.08
0.491,-0.61,0.98,1.08
0.498,-0.58,0.99,1.09
0.501,-0.51,1.00,1.12
0.506,-0.48,1.01,1.13
0.564,-0.44,1.02,1.15
0.565,-0.41,1.02,1.16
0.565,-0.41,1.02,1.20
0.566,-0.38,1.03,1.22
0.566,-0.35,1.03,1.23
0.567,-0.33,1.02,1.21
0.567,-0.30,0.99,1.19
0.568,-0.27,0.97,1.17
0.568,-0.24,0.95,1.16
0.569,-0.21,0.93,1.17
0.569,-0.20,0.92,1.15
0.570,-0.19,0.91,1.11
0.570,-0.18,0.88,1.07
0.575,-0.17,0.86,1.04
0.581,-0.15,0.84,1.00
0.585,-0.12,0.82,0.98
0.590,-0.10,0.79,0.96
0.599,-0.08,0.77,0.94
0.600,-0.00,0.76,0.96
0.606,-0.07,0.70,0.86
0.610,-0.14,0.65,0.84
0.616,-0.14,0.61,0.86
0.620,-0.12,0.58,0.90
0.625,-0.09,0.57,0.91
0.670,-0.09,0.54,0.90
0.670,-0.10,0.52,0.88
0.671,-0.07,0.51,0.89
0.671,-0.02,0.50,0.88
0.715,0.02,0.48,0.89
0.715,0.09,0.47,0.88
0.716,0.15,0.45,0.87
0.716,0.21,0.43,0.86
0.717,0.26,0.41,0.83
0.718,0.32,0.42,0.79
0.718,0.37,0.38,0.77
0.719,0.41,0.37,0.70
0.719,0.43,0.36,0.68
0.720,0.45,0.35,0.62
0.720,0.46,0.34,0.60
0.721,0.46,0.35,0.57
0.721,0.45,0.35,0.56
0.722,0.45,0.35,0.55
0.722,0.45,0.36,0.57
0.757,0.47,0.34,0.55
0.758,0.48,0.34,0.55
0.758,0.51,0.35,0.55
0.759,0.50,0.37,0.55
0.759,0.50,0.39,0.51
0.761,0.52,0.40,0.53
0.761,0.55,0.42,0.53
0.762,0.59,0.43,0.55
0.771,0.59,0.43,0.54
0.771,0.61,0.46,0.54
0.773,0.64,0.47,0.56
0.810,0.67,0.49,0.57
0.810,0.69,0.50,0.55
0.811,0.72,0.50,0.57
0.811,0.76,0.50,0.58
0.812,0.77,0.52,0.58
0.813,0.79,0.51,0.58
0.813,0.80,0.52,0.55
0.814,0.81,0.54,0.53
0.818,0.82,0.55,0.51
0.823,0.83,0.55,0.49
0.833,0.84,0.59,0.45
0.833,0.86,0.60,0.46
0.839,0.86,0.63,0.43
0.878,0.86,0.64,0.42
0.878,0.87,0.66,0.45
0.879,0.88,0.67,0.44
0.879,0.89,0.69,0.42
0.880,0.89,0.69,0.41
0.880,0.90,0.72,0.40
0.881,0.93,0.73,0.39
0.881,0.93,0.74,0.38
0.882,0.92,0.76,0.39
0.887,0.91,0.77,0.40
0.892,0.90,0.79,0.43
0.899,0.90,0.78,0.43
0.903,0.90,0.77,0.42
0.907,0.91,0.79,0.44
0.915,0.92,0.79,0.43
0.917,0.92,0.79,0.43
0.922,0.91,0.80,0.41
0.965,0.89,0.81,0.42
0.965,0.87,0.81,0.43
0.966,0.86,0.82,0.43
0.967,0.86,0.83,0.46
0.967,0.84,0.82,0.46
0.968,0.85,0.84,0.46
0.968,0.86,0.85,0.45
0.969,0.86,0.87,0.45
0.969,0.88,0.88,0.46
0.971,0.89,0.91,0.46
0.981,0.90,0.92,0.47
0.982,0.90,0.93,0.48
0.986,0.91,0.94,0.47
0.991,0.92,0.95,0.48
0.998,0.91,0.97,0.47
1.001,0.92,0.98,0.46
1.006,0.91,0.97,0.47
1.015,0.93,0.99,0.46
1.016,0.92,1.00,0.50
1.021,0.93,1.01,0.50
1.027,0.96,1.02,0.52
1.033,0.97,1.03,0.54
1.074,0.97,1.05,0.53
1.075,0.97,1.06,0.54
1.077,0.97,1.07,0.55
1.077,0.97,1.07,0.56
1.078,0.97,1.08,0.56
1.078,0.98,1.07,0.57
1.079,0.99,1.06,0.58
1.080,1.00,1.07,0.56
1.080,1.03,1.06,0.56
1.081,1.03,1.06,0.55
1.088,1.05,1.05,0.56
1.090,1.06,1.03,0.56
1.099,1.05,1.03,0.55
1.100,1.04,1.02,0.55
1.105,1.01,1.01,0.58
1.145,0.98,1.00,0.60
1.146,0.93,0.96,0.59
1.152,0.90,0.96,0.58
1.152,0.87,0.97,0.60
1.153,0.85,0.95,0.61
1.154,0.83,0.94,0.62
1.154,0.82,0.95,0.65
1.187,0.81,0.93,0.65
1.188,0.81,0.92,0.65
1.189,0.81,0.91,0.66
1.189,0.80,0.90,0.65
1.190,0.80,0.89,0.63
1.190,0.79,0.88,0.63
1.191,0.80,0.88,0.59
1.192,0.79,0.88,0.57
1.192,0.80,0.88,0.54
1.193,0.81,0.88,0.52
1.194,0.81,0.89,0.48
1.206,0.82,0.87,0.47
1.206,0.82,0.88,0.47
1.209,0.85,0.87,0.50
1.214,0.84,0.85,0.48
1.219,0.83,0.85,0.51
1.224,0.80,0.83,0.55
1.263,0.80,0.83,0.56
1.264,0.79,0.79,0.55
1.264,0.78,0.78,0.57
1.265,0.76,0.76,0.54
1.265,0.73,0.75,0.53
1.266,0.70,0.73,0.54
1.267,0.66,0.72,0.53
1.267,0.63,0.71,0.56
1.268,0.59,0.70,0.57
1.273,0.57,0.68,0.59
1.282,0.55,0.67,0.59
1.283,0.53,0.65,0.58
1.288,0.51,0.64,0.58
1.298,0.48,0.64,0.57
1.298,0.45,0.63,0.59
1.305,0.42,0.62,0.55
1.307,0.39,0.61,0.53
1.314,0.37,0.60,0.53
1.318,0.34,0.59,0.51
1.323,0.32,0.59,0.51
1.359,0.28,0.59,0.48
1.359,0.25,0.59,0.46
1.360,0.25,0.60,0.43
1.360,0.23,0.60,0.42
1.361,0.21,0.59,0.39
1.362,0.19,0.58,0.38
1.362,0.19,0.59,0.38
1.363,0.22,0.59,0.40
1.366,0.21,0.58,0.42
1.371,0.19,0.59,0.44
1.381,0.14,0.59,0.42
1.382,0.11,0.58,0.42
1.387,0.09,0.58,0.40
1.392,0.07,0.57,0.41
1.396,0.05,0.58,0.42
1.408,0.02,0.59,0.43
1.409,-0.01,0.59,0.46
1.410,-0.06,0.59,0.50
1.416,-0.10,0.59,0.51
1.421,-0.15,0.59,0.54
1.425,-0.20,0.57,0.55
1.431,-0.24,0.58,0.54
1.435,-0.28,0.57,0.54
1.440,-0.30,0.59,0.52
1.482,-0.30,0.60,0.51
1.482,-0.29,0.62,0.48
1.483,-0.28,0.63,0.46
1.483,-0.26,0.64,0.48
1.484,-0.23,0.67,0.50
1.484,-0.23,0.68,0.51
1.485,-0.25,0.69,0.56
1.485,-0.28,0.70,0.57
1.486,-0.32,0.70,0.54
1.490,-0.38,0.70,0.52
1.497,-0.42,0.70,0.53
1.500,-0.44,0.70,0.51
1.504,-0.46,0.72,0.53
1.510,-0.48,0.75,0.55
1.516,-0.50,0.75,0.55
1.519,-0.49,0.76,0.55
1.525,-0.50,0.76,0.54
1.561,-0.50,0.79,0.52
1.562,-0.48,0.81,0.52
1.562,-0.47,0.80,0.51
1.563,-0.48,0.82,0.51
1.563,-0.47,0.82,0.51
1.564,-0.49,0.82,0.51
1.565,-0.49,0.83,0.52
1.565,-0.50,0.84,0.52
1.569,-0.52,0.84,0.55
1.574,-0.52,0.84,0.54
1.581,-0.54,0.85,0.56
1.584,-0.55,0.86,0.59
1.589,-0.55,0.88,0.59
1.599,-0.57,0.88,0.60
1.599,-0.57,0.89,0.61
1.605,-0.58,0.89,0.58
1.610,-0.58,0.91,0.53
1.615,-0.58,0.91,0.53
1.619,-0.58,0.92,0.50
1.624,-0.58,0.92,0.48
1.660,-0.56,0.92,0.45
1.660,-0.54,0.94,0.43
1.664,-0.54,0.94,0.44
1.665,-0.52,0.95,0.41
1.665,-0.50,0.95,0.43
1.666,-0.50,0.95,0.43
1.666,-0.49,0.95,0.44
1.667,-0.48,0.96,0.44
1.668,-0.47,0.96,0.46
1.674,-0.49,0.99,0.46
1.681,-0.49,0.99,0.46
1.682,-0.49,1.00,0.46
1.688,-0.50,1.00,0.48
1.693,-0.49,1.00,0.48
1.701,-0.49,1.01,0.47
1.702,-0.49,1.01,0.48
1.708,-0.48,1.03,0.46
1.716,-0.50,1.03,0.46
1.717,-0.49,1.03,0.45
1.722,-0.50,1.02,0.44
1.768,-0.51,1.02,0.45
1.769,-0.51,1.04,0.45
1.770,-0.49,1.04,0.43
1.770,-0.49,1.04,0.43
1.771,-0.48,1.04,0.43
1.771,-0.48,1.05,0.43
1.772,-0.47,1.05,0.42
1.772,-0.45,1.06,0.44
1.773,-0.45,1.05,0.41
1.773,-0.45,1.05,0.42
1.781,-0.48,1.05,0.41
1.782,-0.49,1.05,0.39
1.786,-0.50,1.04,0.40
1.791,-0.52,1.03,0.41
1.797,-0.52,1.03,0.42
1.802,-0.54,1.02,0.45
1.806,-0.55,1.02,0.44
1.813,-0.56,1.02,0.44
1.816,-0.53,1.03,0.44
1.821,-0.52,1.03,0.47
1.826,-0.51,1.03,0.46
1.862,-0.51,1.02,0.46
1.862,-0.50,1.03,0.47
1.863,-0.48,1.04,0.46
1.863,-0.46,1.06,0.46
1.864,-0.45,1.05,0.45
1.864,-0.43,1.06,0.44
1.865,-0.41,1.06,0.45
1.866,-0.40,1.06,0.43
1.870,-0.38,1.07,0.42
1.881,-0.36,1.08,0.39
1.882,-0.34,1.07,0.40
1.885,-0.33,1.06,0.39
1.890,-0.32,1.08,0.38
1.899,-0.30,1.06,0.36
1.900,-0.25,1.06,0.35
1.905,-0.24,1.05,0.35
1.914,-0.25,1.03,0.31
1.915,-0.26,1.03,0.32
1.920,-0.26,1.03,0.32
1.926,-0.27,1.02,0.31
1.968,-0.29,1.02,0.30
1.969,-0.29,1.02,0.31
1.970,-0.31,1.02,0.31
1.970,-0.32,1.02,0.32
1.971,-0.33,1.02,0.34
1.971,-0.33,1.03,0.37
1.972,-0.32,1.03,0.40
1.973,-0.31,1.04,0.39
1.973,-0.27,1.04,0.41
1.974,-0.23,1.02,0.41
1.982,-0.20,1.01,0.38
1.983,-0.17,1.00,0.38
1.988,-0.18,0.98,0.37
1.997,-0.19,0.97,0.35
1.999,-0.18,0.96,0.34
2.004,-0.17,0.96,0.35
2.009,-0.15,0.95,0.33
2.014,-0.09,0.96,0.33
2.019,-0.04,0.96,0.35
2.023,0.01,0.96,0.36
2.065,0.06,0.96,0.38
2.066,0.07,0.96,0.35
2.067,0.09,0.96,0.34
2.067,0.12,0.96,0.32
2.068,0.15,0.95,0.27
2.068,0.18,0.96,0.23
2.069,0.21,0.97,0.22
2.069,0.23,0.96,0.21
2.070,0.27,0.95,0.19
2.073,0.29,0.95,0.18
2.081,0.32,0.94,0.13
2.083,0.34,0.92,0.13
2.088,0.36,0.91,0.09
2.096,0.37,0.89,0.07
2.098,0.39,0.86,0.08
2.103,0.41,0.84,0.10
2.107,0.41,0.84,0.13
2.113,0.42,0.84,0.16
2.117,0.45,0.83,0.22
2.123,0.49,0.82,0.22
2.167,0.52,0.83,0.23
2.191,0.55,0.82,0.26
2.192,0.56,0.83,0.24
2.193,0.55,0.83,0.24
2.194,0.56,0.83,0.23
2.194,0.58,0.83,0.22
2.195,0.62,0.83,0.21
2.196,0.66,0.84,0.20
2.197,0.70,0.84,0.19
2.198,0.73,0.85,0.18
2.199,0.74,0.85,0.17
2.199,0.76,0.86,0.14
2.200,0.76,0.87,0.14
2.201,0.76,0.87,0.15
2.202,0.75,0.87,0.17
2.203,0.72,0.86,0.19
2.212,0.68,0.86,0.19
2.212,0.66,0.85,0.20
2.216,0.64,0.83,0.19
2.221,0.64,0.83,0.22
2.230,0.63,0.81,0.20
2.231,0.65,0.81,0.18
2.236,0.66,0.83,0.19
2.276,0.67,0.82,0.19
2.277,0.69,0.82,0.19
2.277,0.68,0.81,0.17
2.278,0.69,0.81,0.16
2.279,0.70,0.83,0.15
2.279,0.67,0.84,0.15
2.280,0.67,0.84,0.13
2.280,0.67,0.86,0.10
2.281,0.66,0.86,0.10
2.285,0.65,0.87,0.09
2.290,0.66,0.88,0.08
2.298,0.65,0.88,0.09
2.300,0.63,0.88,0.11
2.305,0.62,0.88,0.10
2.313,0.60,0.88,0.11
2.317,0.57,0.89,0.10
2.321,0.55,0.89,0.07
2.353,0.55,0.89,0.06
2.354,0.54,0.88,0.07
2.355,0.56,0.89,0.07
2.355,0.55,0.89,0.10
2.356,0.53,0.91,0.10
2.356,0.51,0.91,0.12
2.357,0.47,0.91,0.11
2.363,0.45,0.92,0.09
2.365,0.43,0.94,0.06
2.370,0.40,0.94,0.06
2.375,0.40,0.95,0.05
2.381,0.40,0.96,0.04
2.385,0.41,0.96,0.06
2.390,0.41,0.95,0.08
2.397,0.43,0.95,0.10
2.400,0.43,0.96,0.10
2.405,0.42,0.97,0.14
2.415,0.41,0.97,0.14
2.416,0.38,0.96,0.14
2.420,0.35,0.97,0.13
2.424,0.34,0.97,0.12
2.462,0.31,0.96,0.11
2.464,0.31,0.96,0.10
2.464,0.32,0.96,0.10
2.465,0.32,0.96,0.12
2.466,0.32,0.96,0.13
2.467,0.33,0.97,0.13
2.467,0.34,0.96,0.14
2.468,0.33,0.96,0.15
2.469,0.32,0.95,0.13
2.474,0.31,0.95,0.16
2.483,0.30,0.96,0.15
2.484,0.29,0.94,0.17
2.489,0.27,0.93,0.14
2.496,0.28,0.93,0.14
2.498,0.24,0.94,0.14
2.503,0.22,0.95,0.09
2.513,0.19,0.95,0.08
2.514,0.19,0.94,0.06
2.518,0.19,0.95,0.06
2.523,0.20,0.95,0.08
2.562,0.21,0.96,0.09
2.563,0.22,0.96,0.07
2.563,0.23,0.97,0.08
2.564,0.21,0.96,0.06
2.564,0.22,0.97,0.06
2.565,0.22,0.97,0.06
2.565,0.24,0.96,0.03
2.566,0.25,0.96,0.05
2.567,0.25,0.96,0.08
2.572,0.26,0.95,0.07
2.580,0.26,0.96,0.08
2.582,0.26,0.95,0.08
2.587,0.24,0.95,0.06
2.592,0.22,0.98,0.04
2.598,0.21,0.97,0.04
2.602,0.19,0.98,0.01
2.607,0.19,0.97,0.01
2.613,0.18,0.97,-0.00
2.616,0.17,0.96,-0.01
2.621,0.17,0.96,0.00
2.644,0.16,0.95,0.02
2.644,0.15,0.95,0.02
2.645,0.15,0.93,0.04
2.646,0.14,0.93,0.04
2.646,0.12,0.94,0.03
2.691,0.11,0.94,0.04
2.692,0.12,0.93,0.01
2.692,0.13,0.93,0.03
2.693,0.12,0.94,0.03
2.693,0.12,0.95,0.03
2.694,0.12,0.96,0.03
2.694,0.13,0.96,0.05
2.695,0.15,0.97,0.04
2.695,0.16,0.97,0.05
2.696,0.17,0.98,0.04
2.701,0.18,1.01,0.05
2.705,0.19,1.00,0.06
2.713,0.19,0.99,0.05
2.715,0.19,1.01,0.05
2.720,0.19,1.01,0.04
2.731,0.18,1.01,0.05
2.732,0.20,1.01,0.07
2.735,0.20,1.00,0.07
2.740,0.19,1.01,0.03
2.778,0.19,1.00,-0.04
2.779,0.16,1.00,-0.10
2.780,0.11,1.02,-0.13
2.781,0.10,1.01,-0.11
2.781,0.14,1.00,-0.05
2.782,0.16,0.97,0.00
2.782,0.15,0.97,0.06
2.783,0.13,0.98,0.09
2.784,0.13,0.98,0.10
2.790,0.13,0.97,0.10
2.796,0.11,0.97,0.08
2.800,0.10,0.96,0.07
2.805,0.11,0.96,0.10
2.813,0.12,0.94,0.10
2.815,0.12,0.95,0.09
