time,x,y,z
0.006,-0.01,0.92,0.43
0.007,0.01,0.91,0.44
0.012,0.01,0.91,0.44
0.018,0.01,0.91,0.44
0.021,0.02,0.91,0.46
0.026,0.01,0.90,0.44
0.035,-0.00,0.89,0.45
0.037,-0.02,0.89,0.44
0.041,-0.04,0.91,0.45
0.047,-0.04,0.89,0.46
0.080,-0.03,0.88,0.47
0.081,-0.01,0.89,0.49
0.082,-0.00,0.88,0.53
0.084,-0.00,0.87,0.53
0.084,0.03,0.88,0.56
0.085,0.04,0.87,0.59
0.086,0.05,0.89,0.58
0.086,0.05,0.89,0.58
0.091,0.05,0.90,0.59
0.096,0.05,0.90,0.57
0.101,0.03,0.91,0.54
0.105,0.02,0.90,0.51
0.112,0.00,0.91,0.51
0.117,-0.01,0.92,0.50
0.120,-0.04,0.92,0.50
0.125,-0.04,0.92,0.49
0.134,-0.04,0.92,0.49
0.135,-0.04,0.92,0.49
0.140,-0.03,0.93,0.47
0.145,-0.03,0.94,0.46
0.181,-0.01,0.95,0.46
0.181,-0.01,0.93,0.50
0.182,-0.01,0.94,0.49
0.182,-0.01,0.94,0.51
0.183,-0.01,0.96,0.51
0.184,-0.02,0.96,0.53
0.184,-0.03,0.95,0.52
0.185,-0.05,0.96,0.54
0.189,-0.08,0.97,0.54
0.194,-0.10,0.96,0.55
0.200,-0.12,0.95,0.56
0.204,-0.14,0.95,0.55
0.209,-0.16,0.95,0.57
0.217,-0.18,0.94,0.58
0.219,-0.20,0.95,0.59
0.225,-0.22,0.97,0.61
0.231,-0.24,0.97,0.59
0.236,-0.24,0.99,0.61
0.241,-0.24,1.01,0.63
0.245,-0.22,1.02,0.62
0.282,-0.24,1.03,0.64
0.284,-0.23,1.04,0.63
0.284,-0.24,1.04,0.64
0.284,-0.23,1.02,0.72
0.285,-0.33,1.06,0.66
0.285,-0.38,1.09,0.61
0.286,-0.39,1.11,0.59
0.287,-0.37,1.09,0.64
0.288,-0.35,1.07,0.69
0.294,-0.37,1.04,0.72
0.301,-0.41,1.03,0.74
0.304,-0.46,1.04,0.77
0.309,-0.50,1.03,0.79
0.318,-0.54,1.02,0.82
0.319,-0.58,1.00,0.88
0.323,-0.61,0.98,0.89
0.328,-0.65,0.96,0.93
0.334,-0.65,0.93,0.96
0.338,-0.65,0.90,0.99
0.343,-0.66,0.88,1.01
0.386,-0.67,0.87,1.03
0.387,-0.68,0.84,1.05
0.388,-0.68,0.84,1.04
0.388,-0.67,0.81,1.02
0.389,-0.67,0.82,0.98
0.389,-0.67,0.80,0.98
0.390,-0.65,0.80,0.96
0.391,-0.63,0.81,0.91
0.391,-0.60,0.80,0.87
0.431,-0.58,0.80,0.84
0.432,-0.55,0.80,0.79
0.433,-0.53,0.80,0.77
0.433,-0.51,0.79,0.75
0.434,-0.50,0.79,0.75
0.434,-0.48,0.81,0.77
0.435,-0.47,0.79,0.74
0.435,-0.47,0.78,0.79
0.436,-0.47,0.76,0.82
0.444,-0.47,0.74,0.84
0.445,-0.47,0.71,0.84
0.447,-0.47,0.70,0.85
0.452,-0.49,0.67,0.84
0.457,-0.48,0.65,0.82
0.462,-0.48,0.63,0.82
0.506,-0.46,0.61,0.79
0.507,-0.43,0.59,0.77
0.507,-0.41,0.58,0.76
0.508,-0.37,0.57,0.76
0.508,-0.35,0.59,0.74
0.509,-0.30,0.60,0.74
0.510,-0.26,0.60,0.71
0.510,-0.21,0.61,0.71
0.511,-0.18,0.59,0.67
0.511,-0.15,0.60,0.66
0.517,-0.11,0.59,0.66
0.522,-0.08,0.57,0.68
0.528,-0.09,0.58,0.65
0.537,-0.09,0.58,0.64
0.538,-0.11,0.59,0.62
0.542,-0.12,0.58,0.61
0.550,-0.14,0.57,0.64
0.551,-0.13,0.56,0.67
0.588,-0.10,0.54,0.69
0.589,-0.04,0.51,0.76
0.589,-0.04,0.51,0.76
0.590,-0.03,0.49,0.71
0.590,-0.00,0.51,0.73
0.591,0.04,0.52,0.72
0.591,0.09,0.52,0.74
0.592,0.10,0.51,0.70
0.595,0.12,0.50,0.67
0.601,0.16,0.50,0.61
0.605,0.20,0.52,0.58
0.610,0.22,0.53,0.54
0.621,0.28,0.53,0.52
0.621,0.30,0.52,0.53
0.625,0.41,0.51,0.59
0.636,0.41,0.51,0.59
0.637,0.42,0.53,0.60
0.640,0.45,0.53,0.70
0.645,0.48,0.54,0.70
0.686,0.51,0.54,0.72
0.687,0.51,0.56,0.68
0.687,0.53,0.57,0.64
0.688,0.56,0.57,0.61
0.688,0.56,0.60,0.59
0.689,0.56,0.62,0.56
0.690,0.57,0.66,0.56
0.690,0.60,0.69,0.56
0.691,0.64,0.70,0.58
0.695,0.69,0.69,0.55
0.700,0.70,0.69,0.54
0.706,0.73,0.71,0.53
0.710,0.76,0.72,0.51
0.717,0.78,0.74,0.51
0.719,0.81,0.73,0.48
0.725,0.82,0.75,0.50
0.735,0.81,0.77,0.54
0.735,0.81,0.76,0.55
0.740,0.80,0.78,0.57
0.744,0.79,0.78,0.54
0.784,0.78,0.80,0.53
0.785,0.78,0.84,0.52
0.785,0.77,0.85,0.52
0.786,0.76,0.87,0.51
0.786,0.78,0.88,0.51
0.787,0.81,0.91,0.50
0.787,0.84,0.91,0.49
0.788,0.87,0.91,0.50
0.788,0.87,0.93,0.47
0.794,0.85,0.93,0.48
0.801,0.85,0.94,0.46
0.804,0.83,0.94,0.45
0.809,0.80,0.93,0.46
0.817,0.81,0.94,0.46
0.819,0.79,0.94,0.45
0.823,0.77,0.95,0.49
0.828,0.77,0.95,0.50
0.834,0.77,0.95,0.50
0.838,0.78,0.96,0.50
0.843,0.80,0.98,0.49
0.880,0.81,0.98,0.51
0.881,0.83,1.00,0.51
0.882,0.84,1.02,0.51
0.882,0.85,1.03,0.51
0.883,0.87,1.05,0.51
0.883,0.90,1.06,0.53
0.884,0.93,1.08,0.52
0.885,0.96,1.12,0.50
0.912,0.97,1.14,0.48
0.913,0.98,1.15,0.46
0.913,0.96,1.17,0.43
0.914,0.96,1.18,0.42
0.914,0.94,1.18,0.41
0.915,0.94,1.19,0.42
0.922,0.92,1.20,0.42
0.923,0.91,1.20,0.41
0.927,0.90,1.19,0.43
0.934,0.91,1.19,0.46
0.936,0.92,1.20,0.48
0.941,0.93,1.20,0.50
0.992,0.92,1.20,0.55
0.992,0.90,1.19,0.57
0.993,0.91,1.20,0.56
0.993,0.90,1.19,0.56
0.994,0.90,1.20,0.55
0.994,0.89,1.19,0.54
0.995,0.90,1.20,0.55
0.996,0.89,1.20,0.55
0.996,0.89,1.20,0.53
0.997,0.89,1.19,0.54
0.997,0.85,1.19,0.54
1.008,0.86,1.18,0.53
1.008,0.85,1.17,0.55
1.012,0.83,1.16,0.56
1.019,0.83,1.15,0.56
1.021,0.83,1.13,0.57
1.026,0.83,1.13,0.57
1.036,0.81,1.13,0.57
1.036,0.80,1.11,0.58
1.041,0.78,1.10,0.58
1.045,0.77,1.09,0.58
1.052,0.75,1.08,0.58
1.056,0.73,1.09,0.58
1.060,0.70,1.08,0.56
1.096,0.69,1.07,0.54
1.097,0.68,1.07,0.54
1.098,0.68,1.06,0.51
1.098,0.66,1.06,0.52
1.099,0.65,1.05,0.50
1.099,0.62,1.05,0.49
1.100,0.60,1.05,0.49
1.100,0.61,1.05,0.51
1.105,0.59,1.07,0.51
1.109,0.58,1.06,0.51
1.119,0.56,1.05,0.52
1.120,0.54,1.04,0.51
1.124,0.52,1.03,0.53
1.134,0.51,1.01,0.54
1.135,0.49,1.02,0.51
1.140,0.48,1.00,0.50
1.145,0.47,1.00,0.46
1.156,0.46,1.00,0.44
1.157,0.46,1.00,0.44
1.159,0.45,0.99,0.42
1.196,0.44,0.98,0.41
1.197,0.44,0.98,0.42
1.198,0.41,0.97,0.41
1.198,0.39,0.97,0.43
1.199,0.36,0.95,0.43
1.199,0.36,0.95,0.44
1.200,0.34,0.94,0.47
1.200,0.32,0.93,0.46
1.204,0.31,0.92,0.45
1.208,0.30,0.91,0.46
1.217,0.28,0.90,0.44
1.218,0.24,0.88,0.46
1.223,0.18,0.88,0.46
1.228,0.14,0.87,0.47
1.234,0.11,0.86,0.49
1.238,0.08,0.86,0.50
1.243,0.06,0.84,0.49
1.250,0.04,0.85,0.49
1.253,0.04,0.85,0.51
1.258,0.04,0.84,0.49
1.296,0.05,0.83,0.48
1.302,0.04,0.83,0.43
1.302,0.04,0.82,0.40
1.303,0.02,0.83,0.36
1.303,0.04,0.83,0.33
1.304,0.05,0.85,0.31
1.304,0.03,0.85,0.29
1.305,0.02,0.84,0.31
1.305,-0.02,0.83,0.34
1.307,-0.06,0.82,0.37
1.318,-0.09,0.80,0.37
1.319,-0.14,0.78,0.38
1.323,-0.19,0.75,0.42
1.327,-0.24,0.72,0.43
1.336,-0.29,0.70,0.41
1.337,-0.33,0.66,0.40
1.342,-0.38,0.65,0.37
1.350,-0.43,0.63,0.33
1.352,-0.46,0.61,0.27
1.357,-0.46,0.62,0.23
1.361,-0.48,0.63,0.23
1.399,-0.50,0.62,0.16
1.400,-0.51,0.63,0.13
1.401,-0.52,0.65,0.10
1.404,-0.53,0.66,0.10
1.405,-0.55,0.67,0.11
1.405,-0.56,0.68,0.13
1.406,-0.59,0.68,0.13
1.407,-0.59,0.69,0.15
1.407,-0.59,0.69,0.17
1.412,-0.60,0.69,0.20
1.419,-0.62,0.70,0.21
1.421,-0.66,0.71,0.23
1.426,-0.68,0.72,0.24
1.433,-0.70,0.72,0.24
1.435,-0.71,0.72,0.23
1.441,-0.74,0.70,0.20
1.450,-0.75,0.70,0.16
1.451,-0.76,0.71,0.15
1.456,-0.77,0.70,0.14
1.461,-0.74,0.67,0.14
1.496,-0.78,0.70,0.09
1.496,-0.80,0.71,0.08
1.497,-0.83,0.70,0.08
1.497,-0.86,0.70,0.03
1.498,-0.88,0.69,0.03
1.498,-0.91,0.71,0.02
1.499,-0.91,0.72,0.06
1.500,-0.93,0.72,0.10
1.505,-0.96,0.72,0.12
1.510,-0.97,0.72,0.13
1.518,-0.99,0.72,0.14
1.520,-1.00,0.71,0.13
1.525,-1.00,0.71,0.11
1.533,-1.00,0.71,0.13
1.535,-0.99,0.71,0.09
1.539,-0.98,0.71,0.08
1.550,-0.97,0.72,0.07
1.550,-0.93,0.73,0.06
1.555,-0.92,0.76,0.06
1.560,-0.90,0.76,0.03
1.595,-0.89,0.76,0.02
1.595,-0.87,0.77,0.02
1.596,-0.87,0.78,-0.00
1.596,-0.86,0.78,-0.02
1.597,-0.85,0.79,-0.01
1.597,-0.85,0.79,0.01
1.598,-0.85,0.79,0.00
1.599,-0.85,0.81,0.00
1.604,-0.85,0.81,-0.00
1.609,-0.85,0.81,0.00
1.618,-0.83,0.81,-0.01
1.619,-0.82,0.82,-0.01
1.624,-0.82,0.82,-0.02
1.633,-0.82,0.81,-0.00
1.634,-0.81,0.83,-0.03
1.639,-0.79,0.82,-0.03
1.644,-0.76,0.83,-0.03
1.650,-0.75,0.84,-0.03
1.654,-0.75,0.85,-0.04
1.658,-0.74,0.85,-0.03
1.700,-0.74,0.84,-0.01
1.700,-0.73,0.85,-0.01
1.701,-0.72,0.86,-0.01
1.701,-0.71,0.86,-0.01
1.702,-0.69,0.86,0.00
1.703,-0.69,0.88,-0.02
1.703,-0.67,0.90,-0.01
1.704,-0.67,0.90,-0.01
1.704,-0.66,0.90,-0.03
1.708,-0.63,0.92,-0.03
1.717,-0.63,0.91,-0.05
1.718,-0.57,0.91,-0.06
1.723,-0.57,0.91,-0.06
1.729,-0.55,0.91,-0.08
1.734,-0.53,0.91,-0.09
1.738,-0.51,0.90,-0.07
1.743,-0.48,0.89,-0.03
1.749,-0.49,0.91,-0.09
1.753,-0.50,0.92,-0.05
1.758,-0.50,0.93,-0.04
1.793,-0.51,0.91,-0.03
1.794,-0.51,0.92,-0.03
1.795,-0.51,0.92,-0.02
1.795,-0.52,0.92,-0.00
1.796,-0.51,0.92,0.04
1.796,-0.51,0.92,0.04
1.797,-0.48,0.93,0.06
1.797,-0.46,0.92,0.06
1.801,-0.44,0.94,0.06
1.806,-0.43,0.95,0.06
1.811,-0.40,0.96,0.07
1.817,-0.36,0.96,0.05
1.822,-0.33,0.97,0.02
1.826,-0.32,0.96,0.00
1.833,-0.30,0.96,-0.02
1.836,-0.30,0.97,-0.05
1.841,-0.28,0.98,-0.05
1.849,-0.29,0.99,-0.05
1.851,-0.30,0.98,-0.03
1.856,-0.30,0.99,-0.02
1.895,-0.29,0.99,0.03
1.895,-0.29,0.99,0.04
1.896,-0.29,0.99,0.06
1.899,-0.29,0.99,0.08
1.900,-0.28,0.98,0.09
1.901,-0.26,0.97,0.09
1.901,-0.24,0.98,0.11
1.901,-0.23,0.98,0.08
1.902,-0.20,0.98,0.10
1.906,-0.16,0.96,0.10
