time,x,y,z
0.003,-0.01,0.11,1.11
0.008,0.00,0.11,1.13
0.018,0.01,0.11,1.13
0.025,0.01,0.11,1.11
0.026,0.00,0.11,1.08
0.065,-0.01,0.11,1.06
0.065,-0.01,0.12,1.04
0.066,-0.01,0.12,1.02
0.066,-0.01,0.13,1.00
0.067,-0.00,0.13,1.00
0.068,-0.00,0.13,1.00
0.068,0.00,0.13,1.01
0.069,-0.00,0.12,1.01
0.069,-0.01,0.12,1.01
0.072,-0.01,0.12,1.00
0.083,-0.02,0.12,1.00
0.084,-0.02,0.12,1.00
0.087,-0.02,0.12,1.01
0.092,-0.02,0.11,1.02
0.142,-0.01,0.11,1.02
0.143,-0.01,0.10,1.02
0.144,-0.02,0.11,1.01
0.145,-0.02,0.11,1.01
0.146,-0.03,0.11,1.01
0.147,-0.03,0.11,1.01
0.147,-0.03,0.11,1.02
0.155,-0.03,0.11,1.03
0.156,-0.02,0.11,1.04
0.157,-0.01,0.12,1.05
0.158,-0.01,0.12,1.06
0.159,-0.02,0.12,1.06
0.161,-0.02,0.12,1.06
0.161,-0.03,0.12,1.05
0.168,-0.04,0.12,1.03
0.171,-0.05,0.12,1.01
0.215,-0.06,0.12,1.00
0.216,-0.06,0.13,1.00
0.217,-0.06,0.13,0.99
0.218,-0.05,0.13,0.99
0.218,-0.05,0.14,0.99
0.220,-0.04,0.15,0.99
0.220,-0.03,0.15,0.99
0.221,-0.03,0.16,0.98
0.221,-0.02,0.17,0.98
0.222,-0.03,0.18,0.98
0.225,-0.03,0.18,0.98
0.235,-0.03,0.19,0.99
0.236,-0.02,0.20,1.00
0.240,-0.02,0.20,1.01
0.248,-0.01,0.20,1.02
0.250,-0.01,0.20,1.03
0.255,-0.01,0.21,1.05
0.297,-0.01,0.21,1.06
0.298,-0.02,0.21,1.07
0.299,-0.02,0.21,1.08
0.300,-0.03,0.21,1.08
0.300,-0.05,0.22,1.07
0.301,-0.06,0.23,1.06
0.302,-0.07,0.23,1.04
0.303,-0.07,0.24,1.03
0.304,-0.07,0.25,1.02
0.304,-0.06,0.26,1.02
0.315,-0.06,0.27,1.02
0.316,-0.06,0.28,1.02
0.319,-0.05,0.28,1.03
0.325,-0.05,0.28,1.04
0.333,-0.05,0.28,1.04
0.335,-0.05,0.29,1.03
0.339,-0.05,0.30,1.04
0.350,-0.05,0.31,1.03
0.351,-0.05,0.32,1.04
0.354,-0.05,0.33,1.04
0.403,-0.05,0.34,1.05
0.404,-0.04,0.35,1.06
0.405,-0.03,0.36,1.06
0.405,-0.02,0.37,1.07
0.406,-0.01,0.37,1.08
0.409,-0.00,0.38,1.08
0.410,-0.00,0.38,1.07
0.410,-0.00,0.39,1.07
0.411,-0.01,0.40,1.05
0.412,-0.01,0.41,1.05
0.451,-0.01,0.42,1.04
0.451,-0.02,0.43,1.03
0.452,-0.02,0.44,1.02
0.453,-0.02,0.45,1.02
0.454,-0.02,0.46,1.01
0.458,-0.02,0.46,1.00
0.459,-0.02,0.46,1.00
0.460,-0.02,0.46,0.99
0.460,-0.02,0.46,0.99
0.461,-0.01,0.46,0.98
0.462,-0.01,0.46,0.96
0.463,-0.01,0.46,0.96
0.473,-0.02,0.46,0.96
0.474,-0.03,0.46,0.96
0.480,-0.03,0.46,0.97
0.483,-0.03,0.45,0.97
0.488,-0.03,0.45,0.97
0.536,-0.03,0.45,0.97
0.537,-0.02,0.45,0.97
0.538,-0.01,0.45,0.98
0.538,-0.00,0.45,0.98
0.539,-0.01,0.45,0.98
0.540,-0.03,0.46,0.99
0.541,-0.04,0.45,0.97
0.542,-0.06,0.45,0.96
0.543,-0.06,0.44,0.95
0.544,-0.06,0.43,0.94
0.545,-0.04,0.41,0.94
0.554,-0.02,0.39,0.94
0.555,0.00,0.38,0.94
0.556,0.03,0.38,0.94
0.610,0.06,0.38,0.95
0.611,0.08,0.37,0.96
0.612,0.09,0.36,0.98
0.613,0.10,0.34,1.00
0.613,0.11,0.33,1.02
0.614,0.12,0.31,1.04
0.615,0.12,0.29,1.06
0.616,0.12,0.27,1.08
0.616,0.11,0.24,1.10
0.617,0.10,0.23,1.11
0.618,0.07,0.21,1.12
0.618,0.05,0.20,1.12
0.621,0.03,0.19,1.11
0.631,0.01,0.18,1.10
0.632,0.00,0.16,1.09
0.635,0.01,0.14,1.07
0.641,0.03,0.12,1.05
0.649,0.05,0.11,1.03
0.651,0.08,0.10,1.02
0.656,0.11,0.09,1.01
0.709,0.15,0.07,1.00
0.710,0.18,0.06,0.98
0.711,0.21,0.05,0.97
0.712,0.25,0.03,0.97
0.713,0.27,0.02,0.98
0.714,0.29,-0.01,1.00
0.715,0.29,-0.04,1.01
0.716,0.29,-0.08,1.01
0.717,0.28,-0.12,1.02
0.719,0.27,-0.15,1.02
0.719,0.26,-0.19,1.03
0.726,0.24,-0.22,1.05
0.726,0.22,-0.26,1.06
0.727,0.19,-0.30,1.07
0.738,0.15,-0.34,1.09
0.740,0.11,-0.37,1.10
0.740,0.08,-0.41,1.12
0.749,0.05,-0.44,1.13
0.750,0.02,-0.47,1.13
