time,x,y,z
0.005,-0.05,0.03,1.09
0.025,-0.04,0.03,1.09
0.033,-0.03,0.04,1.08
0.034,-0.03,0.05,1.07
0.034,-0.03,0.06,1.06
0.035,-0.04,0.06,1.04
0.036,-0.04,0.07,1.03
0.094,-0.03,0.06,1.01
0.094,-0.03,0.06,1.00
0.095,-0.03,0.05,0.99
0.095,-0.04,0.05,0.99
0.096,-0.04,0.05,0.99
0.096,-0.05,0.06,1.00
0.097,-0.06,0.06,1.00
0.097,-0.06,0.06,1.00
0.097,-0.06,0.06,1.01
0.098,-0.06,0.06,1.01
0.098,-0.06,0.05,1.02
0.099,-0.04,0.05,1.02
0.099,-0.03,0.05,1.03
0.103,-0.02,0.05,1.05
0.114,-0.00,0.05,1.06
0.115,0.00,0.06,1.07
0.118,-0.00,0.05,1.08
0.159,-0.00,0.04,1.10
0.160,-0.01,0.04,1.11
0.160,-0.03,0.03,1.09
0.161,-0.04,0.03,1.08
0.161,-0.05,0.03,1.07
0.162,-0.06,0.02,1.05
0.162,-0.07,0.02,1.03
0.162,-0.07,0.03,1.02
0.163,-0.07,0.03,1.01
0.167,-0.05,0.04,1.00
0.175,-0.04,0.03,1.00
0.176,-0.03,0.03,1.00
0.182,-0.02,0.03,1.00
0.192,-0.02,0.03,1.00
0.193,-0.02,0.04,1.00
0.195,-0.03,0.04,1.00
0.201,-0.04,0.04,1.01
0.211,-0.04,0.04,1.01
0.212,-0.03,0.04,1.01
0.217,-0.02,0.03,1.02
0.221,-0.01,0.02,1.03
0.274,-0.01,0.02,1.03
0.275,-0.02,0.02,1.04
0.276,-0.03,0.03,1.05
0.276,-0.04,0.04,1.06
0.277,-0.05,0.03,1.06
0.277,-0.06,0.03,1.06
0.278,-0.07,0.03,1.04
0.278,-0.08,0.03,1.03
0.279,-0.09,0.03,1.02
0.280,-0.08,0.04,1.02
0.280,-0.07,0.05,1.01
0.281,-0.06,0.06,1.01
0.287,-0.05,0.07,1.01
0.293,-0.03,0.08,1.01
0.295,-0.03,0.09,1.01
0.300,-0.02,0.10,1.00
0.311,-0.02,0.10,0.99
0.312,-0.03,0.11,0.99
0.314,-0.04,0.12,0.99
0.320,-0.05,0.12,1.00
0.381,-0.06,0.13,1.00
0.381,-0.07,0.13,1.01
0.382,-0.08,0.14,1.03
0.383,-0.09,0.16,1.04
0.384,-0.09,0.19,1.05
0.384,-0.09,0.21,1.06
0.387,-0.08,0.24,1.08
0.388,-0.06,0.27,1.08
0.389,-0.04,0.31,1.08
0.389,-0.01,0.34,1.09
0.390,0.01,0.37,1.09
0.390,0.04,0.39,1.08
0.391,0.06,0.41,1.08
0.392,0.07,0.42,1.08
0.400,0.07,0.43,1.07
0.401,0.07,0.45,1.07
0.404,0.06,0.45,1.07
0.459,0.05,0.45,1.06
0.460,0.03,0.46,1.05
0.461,0.01,0.45,1.05
0.461,-0.02,0.45,1.07
0.514,-0.04,0.45,1.08
0.516,-0.06,0.46,1.08
0.517,-0.08,0.47,1.08
0.524,-0.10,0.48,1.07
0.525,-0.11,0.50,1.05
0.527,-0.12,0.52,1.03
0.528,-0.13,0.55,1.02
0.529,-0.14,0.57,1.01
0.529,-0.16,0.59,0.99
0.530,-0.18,0.61,0.97
0.531,-0.16,0.63,0.96
0.532,-0.14,0.63,0.96
0.532,-0.13,0.64,0.96
0.533,-0.12,0.65,0.96
0.534,-0.11,0.66,0.97
0.539,-0.10,0.68,0.97
0.540,-0.09,0.69,0.99
0.540,-0.07,0.70,0.99
0.541,-0.06,0.70,0.99
0.542,-0.04,0.70,1.00
0.543,-0.02,0.69,1.02
0.543,0.01,0.67,1.04
0.544,0.03,0.64,1.02
0.545,0.05,0.63,1.06
0.560,0.10,0.60,1.13
0.562,0.10,0.57,1.15
0.562,0.07,0.54,1.13
0.563,0.05,0.52,1.11
0.567,0.02,0.51,1.07
0.577,-0.01,0.50,1.05
0.578,-0.02,0.47,1.02
0.582,-0.02,0.43,1.02
0.670,-0.02,0.38,1.03
0.671,-0.01,0.33,1.05
0.672,0.00,0.28,1.08
0.672,0.01,0.23,1.10
0.673,0.01,0.17,1.12
0.674,0.01,0.10,1.14
0.676,0.01,0.04,1.15
0.676,0.01,-0.02,1.16
0.677,0.01,-0.08,1.16
0.678,0.01,-0.14,1.16
0.678,0.00,-0.20,1.15
0.679,0.01,-0.25,1.14
0.680,0.02,-0.29,1.14
0.680,0.03,-0.33,1.13
0.681,0.05,-0.36,1.13
0.682,0.08,-0.40,1.12
0.682,0.12,-0.44,1.11
0.683,0.16,-0.49,1.09
0.683,0.19,-0.53,1.08
0.685,0.20,-0.56,1.06
0.685,0.19,-0.59,1.04
0.693,0.17,-0.62,1.03
0.695,0.15,-0.65,1.02
0.700,0.12,-0.70,1.01
0.752,0.09,-0.74,1.00
0.754,0.06,-0.77,1.02
0.755,0.02,-0.79,1.04
0.755,-0.02,-0.80,1.08
0.756,-0.05,-0.79,1.11
0.757,-0.08,-0.78,1.15
0.758,-0.09,-0.77,1.18
0.758,-0.09,-0.77,1.20
0.759,-0.08,-0.75,1.21
0.760,-0.05,-0.73,1.19
0.760,-0.01,-0.70,1.17
0.761,0.03,-0.66,1.15
0.764,0.06,-0.62,1.12
0.769,0.08,-0.58,1.08
0.816,0.09,-0.55,1.05
0.817,0.10,-0.52,1.01
0.819,0.10,-0.48,0.99
0.819,0.11,-0.45,0.97
0.820,0.11,-0.42,0.96
0.821,0.11,-0.39,0.96
0.821,0.09,-0.37,0.98
0.822,0.07,-0.35,1.00
0.823,0.05,-0.33,1.01
0.824,0.03,-0.32,1.03
0.825,0.01,-0.31,1.06
0.833,-0.00,-0.30,1.08
0.834,-0.02,-0.29,1.10
0.884,-0.03,-0.27,1.11
0.885,-0.04,-0.26,1.13
0.886,-0.05,-0.24,1.14
0.886,-0.06,-0.22,1.15
0.887,-0.06,-0.21,1.15
0.887,-0.07,-0.20,1.15
0.888,-0.08,-0.18,1.15
0.889,-0.08,-0.15,1.15
0.889,-0.09,-0.13,1.13
0.890,-0.09,-0.11,1.12
0.890,-0.08,-0.09,1.11
0.892,-0.08,-0.07,1.10
0.898,-0.07,-0.05,1.08
0.913,-0.07,-0.04,1.07
0.915,-0.06,-0.03,1.05
0.916,-0.06,-0.02,1.03
0.920,-0.05,-0.00,1.02
0.984,-0.05,0.01,1.00
0.986,-0.05,0.02,0.99
0.987,-0.04,0.03,0.99
0.988,-0.03,0.04,0.98
0.989,-0.03,0.04,0.97
0.990,-0.02,0.05,0.96
0.991,-0.01,0.06,0.95
0.992,0.01,0.07,0.95
0.993,0.03,0.08,0.95
0.993,0.05,0.08,0.94
0.994,0.06,0.08,0.94
0.995,0.06,0.08,0.94
0.996,0.05,0.08,0.95
0.997,0.04,0.08,0.95
0.998,0.03,0.08,0.95
0.999,0.02,0.07,0.97
1.056,0.01,0.07,0.98
1.057,-0.00,0.07,0.99
1.058,-0.01,0.07,1.00
1.059,-0.01,0.06,1.01
1.060,-0.00,0.06,1.01
1.061,0.00,0.06,1.01
1.062,0.01,0.07,1.00
1.062,0.02,0.07,1.00
1.063,0.02,0.07,0.99
1.064,0.03,0.07,0.98
1.065,0.04,0.07,0.97
1.066,0.04,0.07,0.97
1.067,0.04,0.07,0.96
1.068,0.04,0.07,0.96
1.076,0.02,0.07,0.96
1.077,0.01,0.07,0.97
1.081,0.00,0.07,0.99
1.140,-0.01,0.07,1.00
1.141,-0.01,0.07,1.01
1.141,-0.02,0.07,1.02
1.142,-0.02,0.07,1.03
1.143,-0.03,0.07,1.03
1.143,-0.05,0.07,1.04
1.144,-0.06,0.07,1.05
1.145,-0.08,0.07,1.06
1.145,-0.10,0.07,1.06
1.146,-0.12,0.07,1.07
1.146,-0.14,0.06,1.07
1.147,-0.17,0.06,1.07
1.148,-0.20,0.06,1.08
1.150,-0.23,0.07,1.08
1.156,-0.27,0.07,1.08
1.160,-0.30,0.08,1.08
1.164,-0.34,0.09,1.08
1.227,-0.36,0.09,1.08
1.228,-0.38,0.10,1.09
1.229,-0.40,0.10,1.10
1.230,-0.42,0.10,1.11
1.231,-0.43,0.10,1.12
1.231,-0.43,0.09,1.13
1.232,-0.43,0.09,1.14
1.233,-0.43,0.09,1.15
1.234,-0.43,0.10,1.15
1.235,-0.43,0.10,1.14
1.236,-0.43,0.10,1.14
1.236,-0.43,0.11,1.13
1.237,-0.44,0.11,1.12
1.238,-0.44,0.11,1.11
1.239,-0.45,0.11,1.10
