time,x,y,z
0.003,-0.05,0.03,1.05
0.011,-0.05,0.03,1.07
0.014,-0.04,0.04,1.09
0.018,-0.04,0.04,1.10
0.069,-0.04,0.04,1.10
0.070,-0.04,0.03,1.09
0.071,-0.04,0.03,1.07
0.072,-0.04,0.03,1.06
0.072,-0.04,0.04,1.04
0.073,-0.04,0.04,1.03
0.074,-0.04,0.04,1.03
0.074,-0.03,0.04,1.02
0.075,-0.03,0.04,1.02
0.076,-0.02,0.04,1.02
0.076,-0.02,0.05,1.02
0.077,-0.02,0.05,1.02
0.083,-0.03,0.05,1.02
0.096,-0.03,0.05,1.02
0.097,-0.04,0.04,1.02
0.098,-0.04,0.04,1.02
0.103,-0.04,0.04,1.02
0.157,-0.04,0.04,1.01
0.158,-0.04,0.04,1.01
0.159,-0.04,0.04,1.01
0.159,-0.04,0.04,1.01
0.160,-0.04,0.04,1.01
0.161,-0.04,0.04,1.02
0.162,-0.03,0.03,1.03
0.164,-0.03,0.03,1.04
0.165,-0.03,0.03,1.06
0.165,-0.03,0.02,1.05
0.166,-0.03,0.02,1.05
0.167,-0.04,0.02,1.05
0.168,-0.04,0.02,1.04
0.178,-0.04,0.02,1.04
0.179,-0.04,0.02,1.04
0.181,-0.04,0.03,1.04
0.186,-0.03,0.03,1.04
0.194,-0.04,0.03,1.04
0.196,-0.04,0.03,1.04
0.203,-0.04,0.03,1.04
0.257,-0.04,0.02,1.04
0.258,-0.04,0.02,1.04
0.259,-0.03,0.02,1.05
0.260,-0.03,0.02,1.04
0.261,-0.03,0.02,1.05
0.262,-0.03,0.02,1.05
0.262,-0.03,0.02,1.05
0.263,-0.03,0.02,1.05
0.263,-0.02,0.02,1.05
0.264,-0.01,0.02,1.04
0.265,-0.01,0.02,1.02
0.265,-0.01,0.03,1.01
0.266,-0.02,0.03,1.00
0.275,-0.02,0.03,0.99
0.276,-0.03,0.03,0.99
0.280,-0.03,0.03,0.99
0.285,-0.04,0.03,0.99
0.293,-0.05,0.02,0.99
0.295,-0.06,0.01,0.99
0.300,-0.08,0.01,1.00
0.352,-0.09,0.01,1.00
0.353,-0.10,0.01,1.01
0.354,-0.10,0.01,1.01
0.355,-0.11,0.01,1.02
0.355,-0.10,0.01,1.02
0.356,-0.10,0.01,1.03
0.356,-0.09,0.02,1.03
0.357,-0.09,0.02,1.04
0.358,-0.09,0.03,1.04
0.359,-0.10,0.04,1.05
0.359,-0.09,0.04,1.05
0.360,-0.09,0.04,1.06
0.364,-0.08,0.04,1.06
0.369,-0.08,0.04,1.06
0.376,-0.07,0.05,1.06
0.424,-0.07,0.05,1.04
0.425,-0.07,0.05,1.03
0.426,-0.08,0.06,1.02
0.426,-0.08,0.07,1.01
0.427,-0.08,0.08,1.00
0.427,-0.07,0.08,0.99
0.428,-0.07,0.09,0.99
0.429,-0.06,0.10,1.00
0.429,-0.06,0.10,1.00
0.430,-0.06,0.11,1.01
0.431,-0.05,0.12,1.01
0.442,-0.06,0.13,1.02
0.443,-0.05,0.14,1.03
0.444,-0.05,0.14,1.03
0.448,-0.05,0.15,1.03
0.496,-0.05,0.16,1.03
0.497,-0.05,0.17,1.02
0.497,-0.05,0.17,1.03
0.498,-0.06,0.18,1.03
0.498,-0.07,0.18,1.03
0.499,-0.08,0.18,1.03
0.500,-0.08,0.19,1.03
