time,x,y,z
0.002,-0.07,0.04,1.03
0.012,-0.06,0.04,1.03
0.013,-0.06,0.04,1.04
0.017,-0.04,0.04,1.05
0.022,-0.03,0.06,1.06
0.062,-0.03,0.06,1.06
0.063,-0.03,0.06,1.06
0.064,-0.04,0.05,1.05
0.064,-0.04,0.05,1.04
0.065,-0.05,0.04,1.04
0.066,-0.05,0.04,1.03
0.067,-0.05,0.04,1.02
0.067,-0.05,0.04,1.02
0.068,-0.06,0.05,1.02
0.071,-0.06,0.05,1.02
0.080,-0.05,0.05,1.02
0.081,-0.05,0.05,1.01
0.087,-0.05,0.06,1.01
0.097,-0.05,0.06,1.02
0.098,-0.04,0.06,1.02
0.102,-0.04,0.06,1.02
0.106,-0.04,0.05,1.01
0.114,-0.05,0.05,1.01
0.116,-0.05,0.05,1.01
0.121,-0.05,0.05,1.01
0.167,-0.05,0.05,1.01
0.168,-0.05,0.05,1.01
0.169,-0.06,0.05,1.01
0.170,-0.06,0.05,1.02
0.171,-0.06,0.05,1.02
0.172,-0.07,0.05,1.03
0.173,-0.07,0.05,1.04
0.174,-0.07,0.04,1.04
0.175,-0.07,0.04,1.05
0.175,-0.06,0.04,1.05
0.176,-0.06,0.04,1.05
0.184,-0.06,0.05,1.05
0.185,-0.06,0.05,1.05
0.196,-0.06,0.05,1.04
0.197,-0.05,0.05,1.04
0.201,-0.05,0.05,1.03
0.206,-0.05,0.06,1.03
0.215,-0.06,0.06,1.03
0.216,-0.05,0.06,1.03
0.220,-0.05,0.06,1.03
0.272,-0.05,0.06,1.03
0.273,-0.05,0.06,1.03
0.274,-0.04,0.07,1.03
0.274,-0.04,0.07,1.04
0.275,-0.04,0.08,1.04
0.276,-0.04,0.08,1.04
0.276,-0.04,0.08,1.04
0.277,-0.03,0.08,1.04
0.280,-0.03,0.09,1.04
0.280,-0.03,0.09,1.04
0.281,-0.04,0.09,1.03
0.282,-0.04,0.10,1.03
0.284,-0.05,0.10,1.03
0.288,-0.06,0.10,1.03
0.297,-0.07,0.11,1.02
0.298,-0.08,0.12,1.03
