time,x,y,z
0.000,-0.01,0.05,1.04
0.020,-0.00,0.04,1.05
0.021,-0.00,0.04,1.05
0.022,-0.01,0.04,1.06
0.023,-0.02,0.04,1.07
0.024,-0.02,0.05,1.07
0.037,-0.03,0.04,1.07
0.038,-0.03,0.04,1.06
0.039,-0.02,0.04,1.05
0.045,-0.01,0.04,1.05
0.088,-0.00,0.04,1.04
0.089,0.01,0.04,1.05
0.090,0.03,0.04,1.06
0.090,0.03,0.04,1.06
0.091,0.03,0.05,1.07
0.091,0.02,0.05,1.07
0.092,0.02,0.05,1.07
0.093,0.02,0.05,1.07
0.093,0.02,0.05,1.07
0.094,0.03,0.04,1.08
0.106,0.02,0.04,1.09
0.106,0.01,0.05,1.09
0.113,0.00,0.05,1.09
0.114,-0.01,0.05,1.07
0.118,-0.01,0.05,1.05
0.123,-0.01,0.05,1.04
0.133,-0.01,0.05,1.04
0.133,-0.01,0.06,1.04
0.138,-0.00,0.06,1.04
0.180,-0.00,0.07,1.05
0.180,-0.00,0.07,1.05
0.181,0.01,0.07,1.05
0.181,0.01,0.07,1.04
0.182,0.02,0.06,1.04
0.182,0.03,0.06,1.03
0.183,0.04,0.06,1.03
0.183,0.05,0.06,1.03
0.183,0.07,0.05,1.05
0.188,0.09,0.04,1.08
0.197,0.09,0.04,1.10
0.198,0.08,0.03,1.11
0.202,0.07,0.03,1.10
0.207,0.05,0.04,1.08
0.217,0.03,0.04,1.05
0.218,0.02,0.05,1.03
0.222,0.02,0.06,1.02
0.233,0.03,0.05,1.02
0.234,0.03,0.05,1.02
0.237,0.03,0.04,1.04
0.241,0.02,0.05,1.05
0.292,0.01,0.05,1.05
0.293,-0.00,0.06,1.06
0.294,-0.00,0.06,1.06
0.295,-0.00,0.06,1.06
0.295,-0.00,0.05,1.06
0.296,-0.00,0.05,1.05
0.297,-0.01,0.06,1.06
0.297,-0.01,0.06,1.06
0.298,-0.01,0.07,1.07
0.298,-0.01,0.07,1.08
0.299,-0.00,0.08,1.09
0.312,0.00,0.09,1.09
0.312,0.00,0.09,1.10
0.313,0.01,0.09,1.10
0.321,0.02,0.10,1.12
0.322,0.03,0.10,1.13
0.334,0.05,0.10,1.14
0.335,0.07,0.10,1.16
0.336,0.08,0.11,1.19
0.340,0.08,0.11,1.22
0.391,0.07,0.12,1.26
0.392,0.05,0.13,1.30
0.392,0.03,0.13,1.32
0.393,0.02,0.14,1.35
0.393,0.01,0.14,1.38
0.394,0.01,0.13,1.40
0.395,0.01,0.13,1.43
0.395,0.01,0.13,1.46
0.396,0.01,0.14,1.48
0.396,0.02,0.15,1.49
0.397,0.02,0.17,1.49
0.404,0.02,0.19,1.50
0.405,0.02,0.21,1.51
0.414,0.03,0.22,1.52
0.415,0.05,0.23,1.52
0.419,0.06,0.22,1.52
0.424,0.06,0.21,1.52
0.432,0.06,0.20,1.52
0.434,0.06,0.21,1.54
0.439,0.07,0.23,1.55
0.446,0.08,0.24,1.58
0.449,0.10,0.26,1.60
0.454,0.12,0.26,1.61
0.504,0.13,0.27,1.63
0.504,0.13,0.27,1.65
0.505,0.13,0.27,1.68
0.506,0.12,0.27,1.72
0.506,0.12,0.27,1.76
0.507,0.12,0.27,1.79
0.507,0.12,0.27,1.80
0.508,0.13,0.26,1.78
0.509,0.16,0.25,1.78
0.509,0.18,0.24,1.76
0.510,0.20,0.24,1.73
0.517,0.22,0.24,1.70
0.525,0.24,0.25,1.68
0.525,0.25,0.27,1.66
0.530,0.24,0.27,1.66
0.533,0.23,0.28,1.67
0.539,0.21,0.28,1.68
0.551,0.18,0.27,1.69
0.552,0.15,0.26,1.70
0.553,0.13,0.25,1.70
0.643,0.11,0.24,1.69
0.644,0.10,0.23,1.67
0.645,0.10,0.22,1.67
0.646,0.10,0.22,1.67
0.647,0.10,0.21,1.67
0.647,0.09,0.20,1.66
0.648,0.07,0.19,1.63
0.648,0.05,0.19,1.61
0.649,0.05,0.18,1.58
0.650,0.06,0.19,1.54
0.650,0.08,0.20,1.50
0.651,0.11,0.21,1.46
0.652,0.13,0.22,1.40
0.653,0.13,0.22,1.34
0.653,0.12,0.21,1.31
0.654,0.09,0.20,1.29
0.665,0.07,0.21,1.29
0.666,0.06,0.20,1.27
0.666,0.07,0.19,1.25
0.667,0.09,0.17,1.23
0.668,0.11,0.15,1.18
0.668,0.13,0.14,1.13
0.669,0.18,0.16,1.12
0.746,0.18,0.15,1.04
0.746,0.16,0.12,0.98
0.747,0.12,0.10,0.89
0.748,0.08,0.10,0.79
0.748,0.07,0.10,0.69
0.749,0.08,0.11,0.62
0.749,0.10,0.11,0.54
0.750,0.12,0.11,0.46
0.751,0.17,0.11,0.42
0.751,0.24,0.11,0.37
0.752,0.29,0.12,0.32
0.753,0.32,0.14,0.28
0.753,0.36,0.17,0.27
0.754,0.36,0.21,0.26
0.754,0.28,0.20,0.15
0.755,0.23,0.17,0.06
0.757,0.19,0.14,-0.01
0.757,0.17,0.12,-0.06
0.775,0.15,0.12,-0.09
0.777,0.13,0.13,-0.11
0.777,0.09,0.14,-0.13
0.778,0.06,0.15,-0.16
0.788,0.04,0.14,-0.21
0.791,0.01,0.14,-0.26
