time,x,y,z
0.007,-0.03,0.13,1.17
0.010,-0.02,0.13,1.18
0.014,-0.01,0.13,1.20
0.055,-0.01,0.13,1.22
0.056,-0.01,0.14,1.27
0.056,-0.02,0.16,1.32
0.057,-0.04,0.17,1.37
0.058,-0.05,0.19,1.42
0.058,-0.05,0.21,1.46
0.059,-0.05,0.23,1.49
0.060,-0.05,0.23,1.51
0.060,-0.06,0.23,1.52
0.070,-0.06,0.24,1.49
0.071,-0.07,0.24,1.48
0.079,-0.07,0.23,1.47
0.080,-0.07,0.25,1.47
0.085,-0.07,0.26,1.49
0.144,-0.07,0.27,1.50
0.145,-0.09,0.27,1.51
0.145,-0.10,0.28,1.54
0.146,-0.09,0.30,1.55
0.147,-0.07,0.31,1.59
0.148,-0.03,0.32,1.68
0.148,0.05,0.31,1.76
0.149,0.11,0.29,1.83
0.150,0.15,0.28,1.90
0.150,0.18,0.28,1.95
0.151,0.23,0.28,1.99
0.152,0.26,0.29,2.00
0.153,0.24,0.32,1.99
0.153,0.22,0.33,1.97
0.165,0.22,0.34,1.95
0.165,0.23,0.34,1.91
0.173,0.24,0.34,1.88
0.174,0.24,0.36,1.85
0.178,0.22,0.38,1.83
0.183,0.20,0.39,1.81
0.235,0.20,0.39,1.78
0.237,0.21,0.37,1.75
0.238,0.24,0.36,1.73
0.238,0.26,0.33,1.72
0.239,0.29,0.32,1.72
0.240,0.30,0.30,1.72
0.240,0.29,0.28,1.71
0.241,0.26,0.27,1.70
0.242,0.24,0.26,1.68
0.242,0.22,0.26,1.65
0.243,0.21,0.26,1.62
0.243,0.21,0.27,1.58
0.252,0.21,0.27,1.55
0.253,0.20,0.27,1.50
0.260,0.20,0.27,1.46
0.263,0.19,0.26,1.42
0.313,0.17,0.26,1.38
0.314,0.15,0.25,1.34
0.314,0.14,0.24,1.29
0.317,0.12,0.24,1.23
0.318,0.11,0.24,1.17
0.319,0.12,0.24,1.13
0.319,0.13,0.24,1.11
0.320,0.14,0.24,1.08
0.321,0.15,0.23,1.03
0.322,0.15,0.22,0.98
0.322,0.16,0.20,0.92
0.323,0.16,0.20,0.86
0.334,0.18,0.20,0.80
0.336,0.21,0.20,0.74
0.336,0.22,0.21,0.69
0.345,0.22,0.21,0.64
0.346,0.20,0.22,0.60
0.357,0.18,0.22,0.56
0.358,0.17,0.22,0.52
0.361,0.15,0.21,0.48
0.365,0.14,0.19,0.44
0.421,0.13,0.18,0.39
0.422,0.13,0.18,0.35
0.423,0.12,0.17,0.31
0.425,0.10,0.18,0.28
0.426,0.08,0.19,0.24
0.426,0.07,0.19,0.19
0.427,0.06,0.18,0.13
0.428,0.05,0.18,0.07
0.429,0.03,0.18,0.04
0.430,0.01,0.19,0.01
0.431,-0.01,0.20,0.00
0.434,-0.02,0.22,0.02
0.435,-0.01,0.26,0.02
0.436,0.01,0.28,0.01
0.456,0.04,0.30,0.01
0.456,0.06,0.31,-0.01
0.457,0.07,0.32,-0.03
0.458,0.08,0.34,-0.08
0.466,0.07,0.35,-0.13
0.467,0.06,0.36,-0.18
0.470,0.04,0.37,-0.20
0.476,0.02,0.37,-0.20
0.479,-0.00,0.39,-0.21
0.501,-0.02,0.40,-0.21
0.502,-0.05,0.41,-0.22
0.502,-0.08,0.43,-0.21
0.503,-0.13,0.46,-0.21
0.504,-0.18,0.50,-0.20
0.511,-0.23,0.53,-0.19
0.514,-0.27,0.55,-0.18
0.590,-0.30,0.56,-0.15
0.591,-0.30,0.57,-0.11
0.591,-0.27,0.57,-0.08
0.592,-0.23,0.59,-0.08
0.593,-0.17,0.60,-0.10
0.594,-0.10,0.62,-0.16
0.594,-0.03,0.63,-0.22
0.595,0.02,0.65,-0.29
0.595,0.04,0.66,-0.38
0.596,0.04,0.67,-0.48
0.601,0.02,0.66,-0.57
0.602,-0.00,0.65,-0.63
0.603,-0.03,0.65,-0.68
0.603,-0.06,0.67,-0.70
0.604,-0.09,0.69,-0.71
0.604,-0.12,0.71,-0.73
0.605,-0.14,0.71,-0.76
0.605,-0.15,0.71,-0.78
0.619,-0.16,0.72,-0.80
0.620,-0.16,0.71,-0.83
0.620,-0.15,0.71,-0.84
0.629,-0.14,0.72,-0.84
0.630,-0.11,0.72,-0.82
0.637,-0.07,0.71,-0.78
0.637,-0.04,0.71,-0.77
0.684,-0.02,0.71,-0.78
0.685,0.01,0.70,-0.80
0.686,0.03,0.70,-0.82
0.687,0.04,0.70,-0.83
0.688,0.05,0.71,-0.84
0.688,0.06,0.72,-0.83
0.689,0.08,0.74,-0.84
0.690,0.08,0.76,-0.85
0.690,0.08,0.77,-0.86
0.691,0.08,0.78,-0.85
0.692,0.07,0.79,-0.85
0.703,0.07,0.80,-0.83
0.703,0.07,0.81,-0.80
0.712,0.07,0.81,-0.77
0.713,0.08,0.81,-0.73
0.759,0.08,0.81,-0.70
0.760,0.09,0.81,-0.67
0.761,0.09,0.81,-0.65
0.761,0.09,0.80,-0.63
0.762,0.09,0.80,-0.61
0.762,0.09,0.79,-0.60
0.763,0.08,0.79,-0.59
0.763,0.08,0.78,-0.59
0.764,0.07,0.78,-0.59
0.765,0.05,0.77,-0.59
0.765,0.03,0.76,-0.59
0.773,0.02,0.75,-0.61
0.781,0.01,0.75,-0.62
0.782,-0.01,0.74,-0.63
0.843,-0.02,0.73,-0.63
0.845,-0.03,0.72,-0.64
0.845,-0.03,0.71,-0.64
0.846,-0.03,0.70,-0.64
0.847,-0.03,0.69,-0.63
0.850,-0.03,0.68,-0.62
0.851,-0.01,0.67,-0.61
0.851,0.00,0.67,-0.60
0.852,0.02,0.67,-0.58
0.853,0.03,0.67,-0.57
0.854,0.04,0.66,-0.56
0.855,0.04,0.66,-0.56
0.856,0.04,0.65,-0.54
0.856,0.03,0.64,-0.52
0.857,0.02,0.63,-0.49
0.872,0.02,0.62,-0.46
0.873,0.00,0.61,-0.44
0.873,-0.01,0.60,-0.41
0.883,-0.04,0.60,-0.39
0.883,-0.06,0.59,-0.37
0.884,-0.07,0.59,-0.36
0.890,-0.08,0.58,-0.35
0.895,-0.08,0.57,-0.35
0.985,-0.07,0.57,-0.34
0.985,-0.06,0.57,-0.33
0.986,-0.05,0.57,-0.33
0.987,-0.04,0.57,-0.32
0.988,-0.03,0.56,-0.31
0.988,-0.01,0.55,-0.29
0.989,0.01,0.54,-0.27
0.990,0.03,0.53,-0.23
0.990,0.04,0.52,-0.20
0.991,0.06,0.51,-0.17
0.991,0.08,0.51,-0.14
0.992,0.09,0.50,-0.12
0.993,0.10,0.49,-0.09
0.993,0.10,0.48,-0.07
0.994,0.10,0.47,-0.04
0.994,0.09,0.46,-0.02
0.995,0.08,0.45,0.01
0.996,0.07,0.44,0.04
0.996,0.06,0.42,0.08
0.997,0.05,0.41,0.11
1.054,0.06,0.40,0.13
1.055,0.08,0.39,0.15
1.056,0.09,0.40,0.17
1.057,0.09,0.40,0.19
1.058,0.09,0.40,0.22
1.058,0.10,0.39,0.24
1.059,0.12,0.37,0.28
1.060,0.13,0.36,0.32
1.060,0.14,0.34,0.37
1.061,0.13,0.33,0.41
1.062,0.13,0.32,0.45
1.063,0.13,0.29,0.49
1.063,0.14,0.27,0.55
1.128,0.13,0.26,0.59
1.129,0.13,0.25,0.63
1.132,0.12,0.24,0.67
1.133,0.12,0.23,0.70
1.135,0.12,0.22,0.73
1.138,0.13,0.20,0.76
1.139,0.14,0.19,0.79
1.140,0.15,0.17,0.82
1.141,0.16,0.16,0.85
1.142,0.16,0.15,0.88
1.143,0.17,0.14,0.91
1.144,0.17,0.13,0.94
1.145,0.17,0.11,0.98
1.145,0.17,0.10,1.03
1.147,0.16,0.08,1.09
1.147,0.15,0.07,1.14
1.148,0.14,0.05,1.18
1.149,0.14,0.04,1.24
1.177,0.14,0.04,1.29
1.178,0.14,0.03,1.34
1.178,0.13,0.03,1.39
1.179,0.14,0.03,1.41
1.180,0.14,0.04,1.42
1.181,0.16,0.05,1.43
1.181,0.18,0.05,1.43
1.203,0.19,0.05,1.43
1.204,0.20,0.04,1.44
1.205,0.21,0.04,1.46
1.206,0.23,0.03,1.48
1.207,0.24,0.02,1.51
1.212,0.24,0.01,1.53
1.273,0.24,0.00,1.54
1.274,0.23,0.00,1.55
1.275,0.23,0.00,1.57
1.276,0.22,0.00,1.58
1.276,0.22,0.01,1.59
1.277,0.21,0.02,1.60
1.277,0.20,0.03,1.61
1.278,0.20,0.05,1.62
1.279,0.20,0.07,1.62
1.280,0.19,0.08,1.63
1.280,0.19,0.09,1.64
1.281,0.19,0.09,1.64
1.282,0.18,0.10,1.64
1.282,0.17,0.10,1.65
1.292,0.17,0.10,1.66
1.293,0.16,0.09,1.66
1.335,0.15,0.09,1.67
1.336,0.14,0.09,1.67
1.336,0.14,0.09,1.67
1.337,0.13,0.10,1.65
1.338,0.13,0.10,1.64
1.338,0.13,0.11,1.62
1.339,0.13,0.11,1.61
1.344,0.14,0.12,1.61
1.345,0.15,0.14,1.61
1.345,0.15,0.15,1.60
1.347,0.15,0.17,1.61
1.349,0.15,0.18,1.62
1.360,0.15,0.19,1.63
1.361,0.13,0.21,1.64
1.428,0.12,0.21,1.63
1.428,0.10,0.21,1.61
1.429,0.08,0.20,1.58
1.429,0.07,0.18,1.51
1.430,0.08,0.15,1.47
