time,x,y,z
0.009,0.01,0.08,1.03
0.009,0.01,0.08,1.04
0.015,-0.00,0.07,1.04
0.020,-0.00,0.07,1.05
0.054,-0.01,0.07,1.05
0.054,-0.02,0.06,1.04
0.055,-0.03,0.06,1.03
0.055,-0.04,0.06,1.03
0.056,-0.04,0.07,1.03
0.056,-0.04,0.07,1.05
0.057,-0.04,0.07,1.05
0.059,-0.04,0.07,1.05
0.064,-0.03,0.08,1.06
0.069,-0.02,0.08,1.06
0.075,-0.00,0.08,1.07
0.079,0.01,0.08,1.08
0.084,0.01,0.08,1.08
0.092,0.01,0.08,1.07
0.094,0.01,0.08,1.06
0.099,0.02,0.09,1.07
0.134,0.03,0.08,1.08
0.135,0.03,0.08,1.08
0.135,0.03,0.08,1.08
0.136,0.02,0.08,1.07
0.137,0.01,0.08,1.06
0.137,0.01,0.09,1.05
0.138,0.01,0.09,1.04
0.138,0.00,0.09,1.05
0.144,-0.00,0.09,1.06
0.148,-0.01,0.09,1.08
0.154,-0.02,0.09,1.09
0.160,-0.02,0.09,1.10
0.163,-0.02,0.10,1.12
0.168,-0.02,0.11,1.12
0.175,-0.02,0.12,1.14
0.178,-0.01,0.13,1.15
0.183,-0.00,0.15,1.18
0.191,-0.00,0.16,1.22
0.193,-0.00,0.17,1.26
0.198,-0.00,0.18,1.32
0.203,-0.00,0.19,1.40
0.238,-0.00,0.21,1.47
0.239,-0.01,0.23,1.52
0.239,-0.01,0.24,1.56
0.240,-0.01,0.25,1.61
0.240,-0.00,0.25,1.65
0.241,0.01,0.26,1.71
0.244,0.05,0.28,1.78
0.244,0.03,0.28,1.85
0.247,-0.02,0.28,1.87
0.252,-0.05,0.32,1.87
0.259,-0.07,0.37,1.86
0.262,-0.07,0.40,1.85
0.267,-0.04,0.39,1.86
0.275,-0.03,0.39,1.87
0.285,-0.06,0.42,1.88
0.288,-0.08,0.46,1.89
0.288,-0.09,0.48,1.92
0.298,-0.07,0.49,1.95
0.299,-0.04,0.47,1.96
0.301,-0.00,0.44,1.96
0.335,0.02,0.43,1.96
0.336,0.03,0.42,1.98
0.336,0.03,0.42,1.98
0.337,0.02,0.40,1.98
0.337,0.02,0.38,1.97
0.338,0.03,0.34,1.97
0.338,0.04,0.30,1.99
0.341,0.06,0.27,2.00
0.346,0.08,0.25,2.00
0.351,0.09,0.24,2.00
0.358,0.09,0.22,2.00
0.361,0.09,0.19,2.00
0.366,0.08,0.17,1.96
0.374,0.08,0.14,1.89
0.375,0.07,0.12,1.81
0.381,0.07,0.10,1.75
0.386,0.07,0.07,1.71
0.392,0.07,0.05,1.68
0.443,0.06,0.03,1.64
0.443,0.06,0.01,1.57
0.444,0.06,-0.00,1.52
0.444,0.07,0.00,1.48
0.445,0.08,0.01,1.45
0.445,0.11,0.01,1.41
0.445,0.14,0.01,1.38
0.446,0.15,0.01,1.34
0.446,0.15,0.01,1.26
0.447,0.16,-0.01,1.19
0.447,0.17,-0.03,1.16
0.486,0.18,-0.05,1.14
0.487,0.19,-0.05,1.10
0.487,0.18,-0.04,1.05
0.488,0.16,-0.05,1.00
0.488,0.13,-0.06,0.95
0.489,0.11,-0.08,0.88
0.489,0.09,-0.08,0.81
0.490,0.07,-0.08,0.75
0.490,0.05,-0.07,0.69
0.494,0.04,-0.07,0.63
0.499,0.04,-0.07,0.57
0.507,0.05,-0.07,0.50
0.509,0.08,-0.06,0.46
0.515,0.11,-0.04,0.43
0.547,0.14,-0.01,0.41
0.547,0.17,0.01,0.40
0.548,0.17,0.03,0.39
0.548,0.16,0.05,0.38
0.549,0.14,0.06,0.36
0.549,0.13,0.06,0.35
0.550,0.11,0.07,0.33
0.557,0.09,0.08,0.30
0.558,0.07,0.09,0.26
0.563,0.05,0.11,0.21
0.568,0.05,0.12,0.15
0.574,0.06,0.14,0.09
0.578,0.07,0.17,0.02
0.583,0.08,0.19,-0.05
0.616,0.10,0.20,-0.10
0.617,0.11,0.22,-0.11
0.617,0.11,0.25,-0.12
0.618,0.11,0.27,-0.13
0.619,0.11,0.30,-0.12
0.620,0.10,0.33,-0.11
0.620,0.10,0.36,-0.09
0.629,0.08,0.40,-0.07
0.630,0.07,0.45,-0.07
0.634,0.06,0.48,-0.10
0.642,0.03,0.50,-0.16
0.644,-0.01,0.51,-0.23
0.649,-0.04,0.51,-0.31
0.662,-0.06,0.53,-0.38
0.662,-0.07,0.55,-0.44
0.663,-0.08,0.56,-0.48
0.669,-0.07,0.58,-0.51
0.678,-0.06,0.59,-0.55
0.678,-0.03,0.60,-0.58
0.684,-0.00,0.61,-0.60
0.694,0.00,0.62,-0.62
0.695,-0.01,0.63,-0.64
0.699,-0.05,0.63,-0.66
0.754,-0.08,0.62,-0.67
0.755,-0.12,0.61,-0.70
0.756,-0.17,0.61,-0.70
0.756,-0.21,0.61,-0.72
0.757,-0.24,0.60,-0.75
0.758,-0.25,0.61,-0.78
0.758,-0.25,0.62,-0.81
0.759,-0.24,0.62,-0.84
0.759,-0.22,0.63,-0.89
0.760,-0.19,0.64,-0.92
0.761,-0.15,0.65,-0.95
0.761,-0.10,0.65,-0.98
0.762,-0.06,0.66,-1.00
0.768,-0.03,0.67,-1.01
0.776,0.01,0.68,-1.01
0.777,0.04,0.69,-1.02
0.783,0.07,0.71,-1.00
0.793,0.08,0.72,-0.97
0.794,0.07,0.73,-0.92
0.798,0.05,0.74,-0.88
0.802,0.01,0.74,-0.82
0.872,-0.04,0.75,-0.78
0.873,-0.07,0.75,-0.73
0.873,-0.10,0.76,-0.69
0.874,-0.12,0.76,-0.65
0.875,-0.12,0.75,-0.62
0.876,-0.10,0.74,-0.59
0.876,-0.07,0.73,-0.55
0.877,-0.05,0.73,-0.54
0.878,-0.02,0.74,-0.53
0.879,0.00,0.74,-0.53
0.880,0.01,0.74,-0.53
0.880,0.02,0.73,-0.53
0.881,0.03,0.74,-0.54
0.881,0.03,0.74,-0.54
0.882,0.03,0.74,-0.55
0.891,0.03,0.74,-0.57
0.892,0.01,0.73,-0.58
0.899,-0.01,0.72,-0.60
0.900,-0.03,0.71,-0.60
0.958,-0.04,0.71,-0.60
0.959,-0.04,0.70,-0.59
0.960,-0.04,0.69,-0.57
0.960,-0.04,0.68,-0.54
0.961,-0.03,0.66,-0.51
0.961,-0.02,0.66,-0.48
0.962,0.00,0.65,-0.46
0.962,0.02,0.64,-0.45
0.963,0.03,0.62,-0.43
0.964,0.05,0.61,-0.41
0.964,0.06,0.60,-0.40
0.965,0.08,0.60,-0.38
0.965,0.10,0.60,-0.35
0.976,0.11,0.60,-0.32
0.977,0.13,0.60,-0.29
0.980,0.13,0.59,-0.27
0.985,0.13,0.58,-0.25
0.995,0.13,0.59,-0.23
0.995,0.11,0.59,-0.21
0.999,0.09,0.60,-0.20
1.056,0.07,0.58,-0.19
1.057,0.06,0.57,-0.18
1.058,0.05,0.55,-0.16
1.058,0.03,0.55,-0.14
1.059,0.01,0.54,-0.11
1.059,-0.01,0.52,-0.10
1.060,-0.01,0.49,-0.07
1.060,0.01,0.45,-0.03
1.061,0.02,0.42,0.02
1.062,0.03,0.39,0.07
1.062,0.04,0.37,0.12
1.063,0.06,0.34,0.16
1.064,0.08,0.32,0.22
1.075,0.10,0.30,0.30
1.076,0.10,0.29,0.37
1.078,0.10,0.29,0.42
1.137,0.11,0.30,0.47
1.138,0.13,0.31,0.52
1.140,0.13,0.31,0.55
1.140,0.12,0.31,0.55
1.141,0.09,0.29,0.51
1.142,0.08,0.27,0.47
1.142,0.09,0.24,0.45
1.143,0.11,0.22,0.47
1.143,0.11,0.22,0.49
1.144,0.13,0.23,0.52
1.145,0.18,0.21,0.57
1.145,0.23,0.19,0.63
1.146,0.26,0.18,0.67
1.147,0.27,0.17,0.71
1.180,0.29,0.16,0.77
1.180,0.30,0.14,0.86
1.181,0.31,0.10,0.96
1.182,0.32,0.06,1.06
1.183,0.31,0.03,1.15
1.185,0.28,-0.01,1.20
1.186,0.24,-0.04,1.23
1.187,0.18,-0.06,1.21
1.287,0.11,-0.07,1.15
1.289,0.06,-0.07,1.08
1.289,0.05,-0.05,1.01
1.290,0.06,-0.03,0.96
1.291,0.11,-0.02,0.93
1.291,0.16,-0.01,0.92
1.292,0.21,-0.01,0.92
1.292,0.23,-0.01,0.94
1.293,0.26,-0.02,0.98
1.294,0.28,-0.02,1.03
1.294,0.32,-0.03,1.11
1.295,0.36,-0.06,1.20
1.295,0.38,-0.10,1.32
1.296,0.38,-0.15,1.45
1.297,0.36,-0.18,1.53
1.297,0.32,-0.20,1.56
1.298,0.26,-0.20,1.57
1.298,0.20,-0.19,1.56
1.299,0.14,-0.18,1.54
1.300,0.10,-0.16,1.50
1.300,0.08,-0.13,1.49
1.301,0.07,-0.11,1.49
1.302,0.08,-0.09,1.51
1.389,0.09,-0.07,1.52
1.389,0.12,-0.06,1.54
1.390,0.16,-0.05,1.57
1.391,0.19,-0.04,1.62
1.391,0.23,-0.04,1.68
1.392,0.25,-0.04,1.73
1.392,0.26,-0.03,1.79
1.393,0.27,-0.02,1.83
1.394,0.26,-0.00,1.86
1.394,0.25,0.01,1.86
1.395,0.22,0.02,1.85
1.396,0.18,0.02,1.84
1.396,0.15,0.02,1.83
1.397,0.12,0.02,1.83
1.397,0.10,0.03,1.84
1.398,0.08,0.04,1.84
1.400,0.07,0.04,1.85
1.400,0.07,0.05,1.86
