time,x,y,z
0.00494694709778,0,288,17088
0.0119957923889,0,288,17088
0.0178468227386,0,288,17088
0.0227179527283,0,288,17088
0.0287299156189,0,288,17088
0.0346648693085,0,288,17088
0.03972697258,48,416,16720
0.0456027984619,48,416,16720
0.0507469177246,48,416,16720
0.0569717884064,48,416,16720
0.06267786026,48,416,16720
0.0675709247589,48,416,16720
0.0736608505249,48,416,16720
0.0785839557648,48,416,16720
0.0845408439636,48,416,16720
0.0903089046478,48,416,16720
0.0953090190887,48,416,16720
0.10139298439,48,416,16720
0.106374025345,48,416,16720
0.112260818481,48,416,16720
0.118598937988,65456,368,17088
0.123307943344,65456,368,17088
0.12931895256,65456,368,17088
0.134316921234,65456,368,17088
0.140194892883,65456,368,17088
0.146173000336,65456,368,17088
0.151206016541,65456,368,17088
0.157204866409,65456,368,17088
0.162093877792,65456,368,17088
0.168108940125,65456,368,17088
0.17494893074,65456,368,17088
0.179996967316,65456,368,17088
0.185877799988,65456,368,17088
0.191900968552,65456,368,17088
0.196943998337,16,400,16848
0.202940940857,16,400,16848
0.207818984985,16,400,16848
0.213866949081,16,400,16848
0.219764947891,16,400,16848
0.224814891815,16,400,16848
0.23078584671,16,400,16848
0.235669851303,16,400,16848
0.241807937622,16,400,16848
0.247644901276,16,400,16848
0.252688884735,16,400,16848
0.258559942245,16,400,16848
0.26357793808,16,400,16848
0.269667863846,16,400,16848
0.275523900986,48,400,16848
0.280447006226,48,896,16592
0.286464929581,48,896,16592
0.291334867477,48,896,16592
0.29746389389,48,896,16592
0.303514003754,48,896,16592
0.308224916458,48,896,16592
0.314216852188,48,896,16592
0.319211006165,48,896,16592
0.325208902359,48,896,16592
0.331046819687,48,896,16592
0.33722281456,48,896,16592
0.343196868896,48,896,16592
0.34818983078,48,896,16592
0.354197978973,448,896,16592
0.360046863556,448,816,17856
0.36531996727,448,816,17856
0.371074914932,448,816,17856
0.376885890961,448,816,17856
0.381954908371,448,816,17856
0.387938976288,448,816,17856
0.392925977707,448,816,17856
0.3988468647,448,816,17856
0.404724836349,448,816,17856
0.409826993942,448,816,17856
0.415808916092,448,816,17856
0.420593976974,448,816,17856
0.426625967026,448,816,17856
0.432528972626,448,816,17856
0.437558889389,160,1136,16448
0.443560838699,160,1136,16448
0.448431015015,160,1136,16448
0.454449892044,160,1136,16448
0.46040391922,160,1136,16448
0.465403795242,160,1136,16448
0.471336841583,160,1136,16448
0.476337909698,160,1136,16448
0.482333898544,160,1136,16448
0.488332986832,160,1136,16448
0.493214845657,160,1136,16448
0.499220848083,160,1136,16448
0.506160020828,160,1136,16448
0.511204004288,160,1136,16448
0.51708984375,65408,2352,17568
0.522109985352,65408,2352,17568
0.528254985809,65408,2352,17568
0.534140825272,65408,2352,17568
0.539188861847,65408,2352,17568
0.545143842697,65408,2352,17568
0.550354003906,65408,2352,17568
0.556072950363,65408,2352,17568
0.562021017075,65408,2352,17568
0.566932916641,65408,2352,17568
0.572819948196,65408,2352,17568
0.57782793045,65408,2352,17568
0.583845853806,65408,2352,17568
0.589681863785,65408,2352,17568
0.594699859619,65456,288,19392
0.600703954697,65456,288,19392
0.605702877045,65456,288,19392
0.611691951752,65456,288,19392
0.617556810379,65456,288,19392
